,Artista,cluster
8115,John Cale,-1
8134,Discordance Axis,-1
8112,Olly Murs,-1
8109,Ларик Сурапов,-1
8108,Kissogram,-1
8105,Talulah Gosh,-1
8104,Young Marble Giants,-1
8103,Molotov,-1
8096,James Dean Bradfield,-1
8094,Plus-Tech Squeeze Box,-1
8093,Jazztronik,-1
8090,Mondo Grosso,-1
8089,autoKratz,-1
8087,Ünloco,-1
8111,Constructorr,-1
8135,Deadboy & the Elephantmen,-1
8136,Raw Power,-1
8137,Heather Headley,-1
8168,Bo Diddley,-1
8165,Florian Ostertag,-1
8164,Jennifer Rostock,-1
8163,Miss Emily Brown,-1
8162,Evelyn Evelyn,-1
8161,Alin Coen Band,-1
8160,Philipp Poisel,-1
8159,Dismantled,-1
8158,Polly Scattergood,-1
8156,Perry Como,-1
8155,Joséphine Baker,-1
8154,The Bloody Irish Boys,-1
8153,Luisa Mandou um Beijo,-1
8152,Cosmosis,-1
8151,Inner Place,-1
8150,Destin Road,-1
8149,Everlasting Will,-1
8148,Hall of Dreams,-1
8147,This Light,-1
8146,Sheena Easton,-1
8145,Manual,-1
8143,In-Grid,-1
8142,We Should Be Dead,-1
8141,Elliot Minor,-1
8140,John Wesley,-1
8086,The Brothers Gutworm,-1
8084,SONOIO,-1
8082,Belleruche,-1
8081,Senser,-1
8023,Return to Forever,-1
8022,Unexpect,-1
8020,Lye by Mistake,-1
8019,Alcatrazz,-1
8018,Vanishing Point,-1
8017,Armia,-1
8016,!!!,-1
8015,Hello Saferide,-1
8013,Atari Teenage Riot,-1
8010,Berri Txarrak,-1
8008,Casey Jones,-1
8007,Itchy Poopzkid,-1
8004,Fettes Brot,-1
8003,Donots,-1
7992,Richie Hawtin,-1
7990,klakast,-1
7987,Dominik Eulberg,-1
7986,Cee Lo Green,-1
7985,Sistars,-1
7984,Afromental,-1
7982,Megapuss,-1
7979,Yann Tiersen & Shannon Wright,-1
7977,Farin Urlaub,-1
7975,BulletProof Messenger,-1
7974,Andrew Bird's Bowl of Fire,-1
8032,Honey,-1
7972,Duncan James,-1
8034,Tim Berg,-1
8038,El Gran Silencio,-1
8080,Urban Myth Club,-1
8079,Fear Before the March of Flames,-1
8078,Through the Eyes of the Dead,-1
8077,Johnny Truant,-1
8074,Eternal Lord,-1
8071,Joan Osborne,-1
8070,Hybrid,-1
8069,Bruce Hornsby,-1
8068,"Crosby, Stills & Nash",-1
8066,Jimmy Buffett,-1
8065,Bobo in White Wooden Houses,-1
8062,Strawbs,-1
8060,Renaissance,-1
8057,Robert Wyatt,-1
8056,Curved Air,-1
8055,Bacamarte,-1
8053,Il Rovescio della Medaglia,-1
8051,Banco del Mutuo Soccorso,-1
8050,Osanna,-1
8045,Pia Fraus,-1
8043,Air Formation,-1
8042,Skywave,-1
8041,Film School,-1
8040,Labirinto,-1
8039,Sugar Ray,-1
8037,John Waite,-1
7802,Don Davis,-1
8555,Clutchy Hopkins,-1
8558,Brittany Murphy & Paul Oakenfold,-1
9045,Green Sun,-1
9044,Rue du Soleil,-1
9043,Blue Stone,-1
9042,B-Tribe,-1
9041,Gary B,-1
9034,Oliver Shanti,-1
9033,Kubb,-1
9032,Magnet,-1
9031,Turn,-1
9030,The 88,-1
9029,Sabrina Washington,-1
9047,The Wimshurst's Machine,-1
9028,Aldo Nova,-1
9025,Model 500,-1
9024,Nacho Patrol,-1
9023,Agoria,-1
9022,Frivolous,-1
9021,Anthony Shakir,-1
9020,Alexander Robotnick,-1
9018,Underground Resistance,-1
9017,The Herbaliser,-1
9016,WWW,-1
9015,The Number Twelve Looks Like You,-1
9014,Killing the Dream,-1
9027,Aynur Doğan,-1
9049,Jason Edward Dudley,-1
9050,Alan Steward,-1
9052,Aonua,-1
9091,Avishai Cohen,-1
9090,Iannis Xenakis,-1
9088,Stian Westerhus,-1
9086,Eivind Aarset,-1
9085,Laurie Anderson,-1
9083,Little People,-1
9081,Superjoint Ritual,-1
9080,Arkaea,-1
9078,Scott McKenzie,-1
9076,DVDA,-1
9075,Deuter,-1
9073,Rosario Bléfari,-1
9072,You Say Party! We Say Die!,-1
9071,The Hot Toddies,-1
9068,Amy Millan,-1
9067,Wintersleep,-1
9066,Jason Collett,-1
9064,Twitch The Ripper,-1
9063,The Bug,-1
9062,Tunnelvison,-1
9061,Goldie,-1
9058,YPEY,-1
9057,Deva Premal,-1
9056,Mythos,-1
9053,Alejandro de Pinedo,-1
9012,Witch Hunt,-1
9010,XFilesX,-1
9004,Sean Ensign,-1
9002,Life Without Buildings,-1
8950,Two Hours Traffic,-1
8949,Sammy Hagar,-1
8948,Michelle Pfeiffer,-1
8947,Petula Clark,-1
8946,Liza Minnelli,-1
8945,Dalida,-1
8944,Eartha Kitt,-1
8943,Mancini,-1
8942,Dot Allison,-1
8941,Sing-Sing,-1
8939,Trost,-1
8938,Solex,-1
8935,Decoder,-1
8934,Silence Dead,-1
8933,Kaleidoscope,-1
8932,As We Fight,-1
8931,Bersuit Vergarabat,-1
8930,Oren Lavie,-1
8929,Cubismo Grafico,-1
8928,Charlee,-1
8927,The Paddingtons,-1
8926,Stuart Newman,-1
8925,Mutya Buena,-1
8924,Raphael Saadiq,-1
8920,Dirty Vegas,-1
8951,Pariah,-1
9094,The Mount Fuji Doomjazz Corporation,-1
8952,Секрет,-1
8954,Bongwater,-1
9000,Suburban Lawns,-1
8999,Bolt Action Five,-1
8998,Kenickie,-1
8996,Day26,-1
8995,Hey Rosetta!,-1
8994,Caco van Hollanda,-1
8993,Blue Peter,-1
8992,The Diodes,-1
8991,Martha and the Muffins,-1
8990,Images in Vogue,-1
8988,The Mary Onettes,-1
8987,Blue Merle,-1
8985,Paul Baribeau,-1
8984,Angy,-1
8982,Os Catalépticos,-1
8980,S'Express,-1
8977,Betty Boo,-1
8976,Faber Drive,-1
8975,Bellize,-1
8970,Glen Hansard,-1
8969,PS I Love You,-1
8968,Benassi Bros.,-1
8957,Skinnyman,-1
8956,Esplendor Geométrico,-1
8955,Pop Will Eat Itself,-1
8953,Berndsen,-1
8919,Amanda Lear,-1
9098,Nikakoi,-1
9100,buried|cable,-1
9226,Paper Route,-1
9225,Jozeh Luiz,-1
9224,God Or Julie,-1
9223,The Electric Diorama,-1
9222,Alex Parks,-1
9218,Living Sacrifice,-1
9213,Becoming the Archetype,-1
9212,House of Heroes,-1
9209,Black Tequila,-1
9208,No Entry,-1
9205,Tagtraum,-1
9227,Angel Taylor,-1
9204,Hurricane Bells,-1
9201,Discobitch,-1
9199,Oh Laura,-1
9197,Katzenjammer Kabarett,-1
9196,Tiffany Thornton,-1
9195,Hot Chocolate,-1
9194,Barclay James Harvest,-1
9193,Electric Disection,-1
9191,Calla,-1
9190,Chilli,-1
9189,Amycanbe,-1
9188,Paul Davis,-1
9203,Robert Francis,-1
9228,Frantic Flintstones,-1
9231,14 Bis,-1
9232,Anoop Desai,-1
9284,Apollo 440,-1
9283,Ciccone Youth,-1
9282,LOSTFREEQ,-1
9280,The Young Gods,-1
9278,Fingathing,-1
9276,Epstein,-1
9275,Mr Cooper,-1
9272,Maker,-1
9271,Dday One,-1
9267,40 Winks,-1
9261,Lena Chamamyan,-1
9259,David Nail,-1
9255,Blackfoot,-1
9254,Stealers Wheel,-1
9251,Alice DeeJay,-1
9248,The Quakes,-1
9247,Заражение Крови,-1
9246,O. Children,-1
9245,The Draytones,-1
9243,GENERAL DECAY,-1
9239,Selig,-1
9237,Culture Beat,-1
9236,The Pet Shop Boys,-1
9234,White Town,-1
9233,Kruder & Dorfmeister,-1
9186,Rippingtons,-1
9185,Trey Gunn,-1
9184,Stacey Kent,-1
9183,Bob Welch,-1
9132,Savino,-1
9131,Sunday Munich,-1
9130,Solasoap,-1
9128,bassment,-1
9127,Subsollo,-1
9126,The Silk Demise,-1
9125,LA COCHINA,-1
9123,Mescalito,-1
9122,SK123,-1
9120,Harland,-1
9119,Lost Balance,-1
9118,VFSix feat. S.C.E.,-1
9117,Lendi Vexer,-1
9115,THEreminGIRL,-1
9114,VFSix feat. Pat Appleton,-1
9113,VFSix,-1
9111,Al Stewart,-1
9110,Northern State,-1
9109,The Commitments,-1
9106,Rocco DeLuca & The Burden,-1
9105,Speaka,-1
9104,flood feelings,-1
9103,Thorshji,-1
9102,Noon,-1
9101,Yarema,-1
9134,BO$$ in drama,-1
9099,sayCeT,-1
9135,Designer Drugs,-1
9139,Company B,-1
9181,Natalie Cole,-1
9180,David Benoit,-1
9179,The KLF,-1
9177,Юта,-1
9174,Наив,-1
9172,Whisper Signal,-1
9169,Cassandra Wilson,-1
9165,Bridget St. John,-1
9164,Tom Verlaine,-1
9163,Castanets,-1
9162,The Action,-1
9158,J.Viewz,-1
9155,Serkan Çağrı,-1
9154,Prem Joshua,-1
9153,Tymphony,-1
9151,Lava,-1
9150,Nedry,-1
9149,Ensource,-1
9148,Anthem Lights,-1
9146,Prāta vētra,-1
9145,Freestyle,-1
9144,Hashim,-1
9143,Peter Schilling,-1
9141,Fun Fun,-1
9140,Technotronic,-1
9138,Expose,-1
8557,Robin Skouteris,-1
8918,The Beat Farmers,-1
8916,Tommy Keene,-1
8680,CSS,-1
8679,Honey is Cool,-1
8674,Peter Criss,-1
8673,T.S.O.L.,-1
8672,Jessica Jarrell,-1
8667,The Earth And Everything In It,-1
8666,Gantz,-1
8665,Mesa Verde,-1
8661,reigndear,-1
8657,Chloe Lowery,-1
8656,Bette Midler,-1
8681,Black Bikini Alpha,-1
8655,Ender Thomas,-1
8653,Gay Fairy Tales,-1
8652,Secret Frequency Crew,-1
8651,Gonzales,-1
8650,Jon Hopkins,-1
8649,Aus,-1
8648,Global Communication,-1
8647,DJ Food,-1
8646,Hexstatic,-1
8645,Dr Rubberfunk,-1
8644,Modjo,-1
8640,Ameerah,-1
8654,Josh Henderson,-1
8682,The Posies,-1
8683,Karsh Kale,-1
8684,Habib Koité & Bamada,-1
8732,The Scaramanga Six,-1
8730,Waldeck,-1
8729,Metamatics,-1
8728,The Pop Group,-1
8724,Brian May,-1
8723,Kottonmouth Kings,-1
8721,AKADO,-1
8719,CODE NAME: K1LL,-1
8717,Dar Williams,-1
8716,Tony Iommi,-1
8715,Saint Vitus,-1
8714,Witchfinder General,-1
8712,78violet,-1
8711,Michael Paynter,-1
8710,Harel Skaat,-1
8709,Nevilton,-1
8697,Go Betty Go,-1
8695,Long Tall Texans,-1
8693,The Apers,-1
8692,The Exploding Hearts,-1
8690,Bankrupt,-1
8689,David Jordan,-1
8688,Goapele,-1
8686,Duncan Dhu,-1
8685,Milivoj Culibrk,-1
8639,98 Degrees,-1
8637,National Product,-1
8636,The Afters,-1
8634,My Vitriol,-1
8596,Nadia Sohaei,-1
8595,ironfield,-1
8594,Patrick Doval,-1
8593,Illusion of Light,-1
8592,Young The Giant,-1
8591,Empty Room,-1
8589,I Hate Kate,-1
8588,Oliver Pigott,-1
8587,Moist,-1
8582,Son of Dork,-1
8580,Gabi,-1
8579,vidalles,-1
8578,Witchcraft,-1
8577,The Crayon Fields,-1
8574,Flux Pavilion,-1
8572,Montefiori Cocktail,-1
8571,ABC News,-1
8569,Guy,-1
8568,Al Jarreau,-1
8566,Novastar,-1
8564,Terror Squad,-1
8562,Lil Jon & The East Side Boyz,-1
8561,pinkroom,-1
8560,Amanda Blank,-1
8559,HEARTSREVOLUTION,-1
8597,shirane,-1
8733,June Tabor,-1
8598,Decence,-1
8600,Auto-Auto,-1
8632,All Forgotten,-1
8631,Alec Empire,-1
8628,The Delgados,-1
8627,Dawn Landes,-1
8626,Days,-1
8625,The Sleepy Jackson,-1
8624,Pernice Brothers,-1
8623,Sea Exchange,-1
8622,Wipers,-1
8621,Olivia Ong,-1
8620,Kids of 88,-1
8619,Stereo MC's,-1
8618,Laurent Garnier,-1
8617,TNT (Brasil),-1
8616,Cloetta Paris,-1
8614,Margaret Berger,-1
8612,James Hunter,-1
8610,Daddy Cool,-1
8609,Cro-Mags,-1
8608,There Will Be Fireworks,-1
8607,Underdog,-1
8606,Fiskales Ad-Hok,-1
8604,ELECTROANOVA,-1
8603,Fugitive Souls,-1
8601,White Apple Tree,-1
8599,Wayside Drive,-1
8917,Lisa Taylor,-1
8734,Richard Thompson,-1
8736,Vessels,-1
8869,Sloe Texture,-1
8868,MC Hammer,-1
8862,Vanilla Ice,-1
8861,РЖБ,-1
8859,Frost,-1
8858,Quintorigo,-1
8856,Act,-1
8851,Circadian Eyes,-1
8848,A Lily,-1
8847,Oathless,-1
8845,sleepless dreams,-1
8876,平井堅,-1
8844,Inachus,-1
8842,Good Weather for an Airstrike,-1
8841,An April March,-1
8840,Soundpool,-1
8839,Н.О.М.,-1
8836,Badawi,-1
8832,Soap Kills,-1
8830,Anouar Brahem,-1
8829,Majid Bekkas,-1
8828,Hassan Hakmoun,-1
8827,Abdelli,-1
8826,Gnawa Njoum Experience,-1
8843,The Echelon Effect,-1
8877,Lovedrug,-1
8878,The Prize Fighter Inferno,-1
8879,Secret Affair,-1
8915,Rhett Miller,-1
8914,Grand Champeen,-1
8913,Don Dixon,-1
8912,John Hiatt,-1
8911,Paul Westerberg,-1
8910,Archie Powell & The Exports,-1
8907,JAW,-1
8905,Charme Chulo,-1
8903,Dubtribe Sound System,-1
8902,The Trammps,-1
8901,Willie Hutch,-1
8900,Herbert,-1
8898,Roberta Flack,-1
8894,Melba Moore,-1
8893,Gloria Gaynor,-1
8892,Soul II Soul,-1
8891,Ron Trent,-1
8890,Sister Sledge,-1
8889,Crazy Penis,-1
8888,Kevin Yost,-1
8887,Momus,-1
8884,Shawn Colvin,-1
8883,Melissa Etheridge,-1
8882,Erika,-1
8880,天野月子,-1
8824,Boy Meets Girl,-1
8823,Jesus Jones,-1
8820,Stephen Lynch,-1
8818,DS-13,-1
8776,The Ex,-1
8775,Micah P. Hinson,-1
8773,O'Connor,-1
8771,Almafuerte,-1
8769,The Management,-1
8768,The Knack,-1
8766,Hot Feeler,-1
8765,Estradasphere,-1
8764,Nick Lowe,-1
8763,BFF,-1
8762,The Forecast,-1
8761,Infadels,-1
8760,Under the Influence of Giants,-1
8758,Serkan Süleymaniye,-1
8757,Ali Farka Touré and Ry Cooder,-1
8756,Nass Marrakech,-1
8755,Osman Murat Tuğsuz,-1
8750,OBK,-1
8748,Ode à l'Acadie,-1
8747,Dolly Rockers,-1
8746,Samsa,-1
8745,Random Number,-1
8743,A Hawk and a Hacksaw,-1
8740,I Concur,-1
8737,Juxtaposition,-1
8778,Phoenix Bodies,-1
8735,Napoleon IIIrd,-1
8779,dälek,-1
8782,Southside Johnny & The Asbury Jukes,-1
8817,Autolux,-1
8816,The Boy Least Likely To,-1
8815,Plastikman,-1
8814,Sixtoo,-1
8813,1997,-1
8812,Shawnna,-1
8811,Trina,-1
8808,Samantha Fox,-1
8807,Athena,-1
8806,Brulé,-1
8804,Distemper,-1
8803,The Silencers,-1
8802,None More Black,-1
8801,Funbox,-1
8800,Gary Puckett & The Union Gap,-1
8799,Guy Wolford - MuteHarmony -,-1
8798,Sworn II Silence,-1
8795,Exilia,-1
8794,Nasty Taste,-1
8790,Tunturia,-1
8789,Bruce Springsteen & The E Street Band,-1
8787,Firefall,-1
8785,Zeplin,-1
8784,The Troggs,-1
8783,Patti Scialfa,-1
8781,Сегодняночью,-1
7801,VINILOVERSUS,-1
7800,Derek Webb,-1
7799,Brooke Fraser,-1
6851,Erik Hassle,-1
6850,Cherry Ghost,-1
6849,BBMak,-1
6848,Mark Owen,-1
6844,Yndi Halda,-1
6843,Dirty Little Rabbits,-1
6841,Sabrina,-1
6836,Wayne Shorter,-1
6833,Hank Mobley,-1
6831,Ben Webster,-1
6826,Abdullah Ibrahim,-1
6852,Lissie,-1
6823,Stan Getz,-1
6819,Merle Haggard,-1
6818,Klaus Schulze,-1
6816,Laika,-1
6814,Yat-Kha,-1
6813,Picture Palace music,-1
6812,Huun-Huur-Tu,-1
6811,Edgar Froese,-1
6809,Rosetta,-1
6808,As Tall as Lions,-1
6805,United Nations,-1
6798,The Pogues,-1
6822,Paul Desmond,-1
6853,D:Ream,-1
6854,Gypsy & The Cat,-1
6855,Jonathan Richman,-1
6884,Dam-Funk,-1
6883,Fucked Up,-1
6880,Blackhawk,-1
6879,Robin Williams,-1
6878,Waylon Jennings,-1
6877,John Michael Montgomery,-1
6876,Mickey Gilley,-1
6875,David Hasselhoff,-1
6874,Randy Travis,-1
6872,The Oak Ridge Boys,-1
6871,Kenny Rogers,-1
6870,Conway Twitty,-1
6869,Gotan Project,-1
6868,Gal Costa,-1
6867,Gilberto Gil,-1
6866,Waglewski Fisz Emade,-1
6865,Fisz Emade,-1
6864,The Cat Empire,-1
6862,Slow Club,-1
6861,Black Francis,-1
6860,Jeffrey Lewis,-1
6859,Bark Bark disco,-1
6858,The Submarines,-1
6857,The Concretes,-1
6856,Woody Guthrie,-1
6797,I Am Kloot,-1
6796,Tony Joe White,-1
6795,Telefunka,-1
6794,Airiel,-1
6752,Marlene Kuntz,-1
6751,The Shangri-Las,-1
6750,Paulinho Moska,-1
6749,Mouse On The Keys,-1
6746,Herbie Hancock,-1
6745,Dictaphone,-1
6744,Ef,-1
6743,Catedral,-1
6741,Boat Club,-1
6739,Tennis,-1
6738,Gang Gang Dance,-1
6737,Times New Viking,-1
6736,The Morning Light,-1
6734,Volver,-1
6733,Zucchero,-1
6732,Antonio Banderas,-1
6731,Floribella,-1
6730,Lindisfarne,-1
6729,Clube da Esquina,-1
6727,The Dubliners,-1
6726,Arnaldo Baptista,-1
6722,Matt Pond PA,-1
6721,Bishop Allen,-1
6719,Gregory and the Hawk,-1
6717,Kevin Devine,-1
6753,Verdena,-1
6885,Ty Segall,-1
6754,Baustelle,-1
6756,David Coverdale,-1
6793,Disney,-1
6792,The Dodos,-1
6791,Halestorm,-1
6788,Sky Sailing,-1
6787,Mocca,-1
6783,Anugama,-1
6782,DJ Frane,-1
6780,Single File,-1
6777,Pretty Girls Make Graves,-1
6776,The Early November,-1
6775,The Honorary Title,-1
6774,Alden Tyrell,-1
6771,Mystical Sun,-1
6769,Sync24,-1
6767,Side Liner,-1
6766,Legowelt,-1
6765,Snake River Conspiracy,-1
6764,Godhead,-1
6763,Coal Chamber,-1
6762,The Advantage,-1
6761,Rainer Maria,-1
6760,Chroma Key,-1
6759,Jonathan Coulton,-1
6758,Ben Harper & The Innocent Criminals,-1
6757,Richie Kotzen,-1
6755,Priscilla Ahn,-1
6715,drake and lil wayne,-1
6886,Burn Down Rome,-1
6888,SLAPPER,-1
7013,Otis Rush,-1
7011,Otis Spann,-1
7010,Umphrey's McGee,-1
7008,Mark Farina,-1
7007,Swollen Members,-1
7005,Yuridia,-1
7004,Alessandra Maestrini,-1
7003,CW7,-1
7002,Seventh Day Slumber,-1
7001,Eowyn,-1
7000,The Benjamin Gate,-1
7016,El Tri,-1
6999,Building 429,-1
6997,Audrey,-1
6996,Pillowdiver,-1
6995,Cibelle,-1
6993,Yagya,-1
6992,Christian TV,-1
6991,Dan Black,-1
6989,Telekinesis,-1
6988,Moto Boy,-1
6987,The Legends,-1
6983,Broadcast,-1
6981,Denali,-1
6998,Azure Ray,-1
7017,Fishbone,-1
7018,Euros Childs,-1
7021,Francis Cabrel,-1
7060,Damn Yankees,-1
7058,Melody Gardot,-1
7056,Sérgio Mendes,-1
7054,Freddie Hubbard,-1
7053,Stereo Total,-1
7052,Barry Manilow,-1
7050,Mike Stocksdale,-1
7049,Little Grey Girlfriend,-1
7048,Junior Wells,-1
7045,Grant Green,-1
7044,Keith Jarrett,-1
7043,Cameron Mizell,-1
7041,Dunham Van Durham,-1
7038,Pat Metheny,-1
7036,Bill Frisell,-1
7035,Josie and the Pussycats,-1
7032,Tópaz,-1
7031,Carolina Marquez,-1
7030,Subhumans,-1
7029,DFC,-1
7028,Robin Trower,-1
7027,Billy Squier,-1
7026,Trouble,-1
7024,Karine Alexandrino,-1
7023,Sleeper,-1
6979,Trap Them,-1
6977,Coalesce,-1
6976,Combatwoundedveteran,-1
6974,Pg.99,-1
6931,Low,-1
6930,Hope Sandoval & The Warm Inventions,-1
6929,Love Spirals Downwards,-1
6928,Bel Canto,-1
6927,Kitchens of Distinction,-1
6924,Blood Ruby,-1
6923,Iyaz,-1
6922,Grace Potter and the Nocturnals,-1
6921,Charley Patton,-1
6918,Rory Block,-1
6915,Michael McDonald,-1
6914,Sick of It All,-1
6912,Florence and The Machine,-1
6907,The Beautiful South,-1
6905,Elektryczne Gitary,-1
6902,Overseer,-1
6901,Prodigy,-1
6898,Be Your Own Pet,-1
6895,Say Hi to Your Mom,-1
6894,Ben Gibbard,-1
6893,David Crowder Band,-1
6892,The Juliana Theory,-1
6891,Andrei Machado,-1
6890,Iron & Wine and Calexico,-1
6889,Falling Up,-1
6932,Mahogany,-1
6887,Ghosts,-1
6933,Monster Movie,-1
6937,Todd Rundgren,-1
6972,Murder by Death,-1
6971,Torche,-1
6969,Mc Marcelly,-1
6967,Yoko Ono,-1
6966,Mark Kozelek,-1
6962,The Slits,-1
6961,Lower Dens,-1
6960,Ray Price,-1
6959,Negativland,-1
6956,Tammy Wynette,-1
6955,Juliana Hatfield,-1
6954,Lisa Germano,-1
6953,Jandek,-1
6952,Bromheads Jacket,-1
6950,Roman Rain,-1
6948,Generation X,-1
6947,John Foxx & Louis Gordon,-1
6946,Toyah,-1
6945,Ry Cooder,-1
6944,Dr. John,-1
6943,Roy Buchanan,-1
6941,Bessie Smith,-1
6940,John Mayall & The Bluesbreakers,-1
6939,Jonny Lang,-1
6938,Bonnie Raitt,-1
6936,The Electric Soft Parade,-1
7061,Whitecross,-1
6712,The Bolshoi,-1
6709,Jonny Craig,-1
6494,Andrew W.K.,-1
6493,Chester French,-1
6488,Bebel Gilberto,-1
6486,Keziah Jones,-1
6484,Peter Cincotti,-1
6483,Thermo,-1
6481,Farben Lehre,-1
6480,Charles Mingus,-1
6474,Beseech,-1
6471,Entwine,-1
6468,Stabbing Westward,-1
6496,Embrace,-1
6464,Soul Asylum,-1
6462,The Replacements,-1
6459,Working for a Nuclear Free City,-1
6458,Cathis Ord,-1
6457,Pekka Pohjola,-1
6456,Mostly Autumn,-1
6455,Amy Lee,-1
6454,Noctura,-1
6453,David Hodges,-1
6452,Wilmie,-1
6451,Aereogramme,-1
6446,Travis Garland,-1
6463,Minutemen,-1
6497,7 Days Away,-1
6498,Ultraviolet Sound,-1
6500,Françoise Hardy,-1
6540,Big H,-1
6538,The Bronx,-1
6537,Cookie Monsta,-1
6536,The Human Abstract,-1
6535,Tying Tiffany,-1
6534,†‡†,-1
6532,Xavier Rudd,-1
6531,Buddha Bar,-1
6530,Brokenkites,-1
6527,Nxzero,-1
6526,Eduardo Carnevale,-1
6523,High School Musical Cast,-1
6520,An Albatross,-1
6519,Bezerra Da Silva,-1
6516,Anthony Hamilton,-1
6513,Fantasia,-1
6512,Brodka,-1
6511,Lullacry,-1
6510,Betty X,-1
6509,Trail of Tears,-1
6506,My Ruin,-1
6504,Leandra,-1
6503,The Mooney Suzuki,-1
6502,Keith Moon,-1
6501,Fairport Convention,-1
6445,Dibob,-1
6444,Blitz,-1
6443,Polara,-1
6442,Cinedisco,-1
6399,Canto dos Malditos na Terra do Nunca,-1
6398,Madredeus,-1
6397,Kix,-1
6395,Electrocute,-1
6393,Daisy Dares You,-1
6392,Jonna Lee,-1
6391,Morningwood,-1
6389,The Wreckers,-1
6388,Wolves in the Throne Room,-1
6382,Hüsker Dü,-1
6381,The Cadillacs,-1
6380,Coockoo,-1
6378,The Like,-1
6377,Ben E. King,-1
6376,Au Pairs,-1
6375,Oceana,-1
6374,Blooms,-1
6372,Lesley Roy,-1
6371,Connie Francis,-1
6370,Dark Voices,-1
6368,Marc and the Mambas,-1
6367,Vacuum,-1
6366,Neil Sedaka,-1
6365,T.O.Y.,-1
6364,Doris Day,-1
6404,The Sound of Arrows,-1
6541,Skepta,-1
6405,Laurent Wolf,-1
6407,The Outfield,-1
6441,X-Mal Deutschland,-1
6440,LoveHateHero,-1
6436,Tank,-1
6434,Razor,-1
6432,The Monochrome Set,-1
6430,The Dictators,-1
6429,The Litter,-1
6428,The Adverts,-1
6427,Adolescents,-1
6426,Slaughter and The Dogs,-1
6425,Television Personalities,-1
6424,The Music Machine,-1
6423,Sham 69,-1
6422,Ian Hunter,-1
6421,The Lurkers,-1
6420,The Seeds,-1
6419,Dolly Mixture,-1
6418,The Germs,-1
6415,F.A.Q.,-1
6414,Lali Puna,-1
6413,Blindside,-1
6411,We Have Band,-1
6410,Arms and Sleepers,-1
6409,The Datsuns,-1
6408,Synesthesia,-1
6406,Hotwire,-1
6710,Pretty Ricky,-1
6542,Flipper,-1
6544,XBXRX,-1
6669,王若琳,-1
6668,And So I Watch You From Afar,-1
6667,Мельница,-1
6666,Message to Bears,-1
6663,Infant Sorrow,-1
6662,Better Than Ezra,-1
6660,Youth Group,-1
6659,Freur,-1
6658,Samantha Newark,-1
6657,Diane Birch,-1
6655,Jersey,-1
6670,Vienna Teng,-1
6654,Eberg,-1
6651,McAlmont & Butler,-1
6650,Bernard Butler,-1
6649,Richard Hawley,-1
6646,Hillsong London,-1
6645,Chris Tomlin,-1
6644,Ben Moody,-1
6643,En espíritu y en verdad,-1
6642,Kabah,-1
6640,Hillsong,-1
6639,IMA Robot,-1
6638,Brothomstates,-1
6652,Jarvis Cocker,-1
6672,Mission of Burma,-1
6673,Favez,-1
6674,The Dismemberment Plan,-1
6707,Mase,-1
6706,Free the Robots,-1
6705,oOoOO,-1
6704,Ильяз Абдыразаков,-1
6703,Ulytau,-1
6702,Бекчоро,-1
6701,Elnare,-1
6700,Shahzoda,-1
6699,Alexander O'Neal,-1
6698,Muzart,-1
6697,Kargo,-1
6696,Urker,-1
6695,Султан Садыралиев,-1
6693,Jody Watley,-1
6692,MFÖ,-1
6691,Мирбек Атабеков,-1
6690,Billy Ocean,-1
6689,Технология,-1
6688,Marsheaux,-1
6687,Tenek,-1
6686,Locksley,-1
6685,Vector Lovers,-1
6682,Aliceffekt,-1
6680,Stormwitch,-1
6676,Scarlett O'Hara,-1
6637,Two Lone Swordsmen,-1
6636,Deepspace,-1
6635,The Black Dog,-1
6634,Alex Under,-1
6577,This Morn' Omina,-1
6576,32Crash,-1
6571,Hanzel und Gretyl,-1
6570,Moenia,-1
6569,Rahsaan Patterson,-1
6568,Babyface,-1
6567,Jamie Foxx,-1
6566,Lyfe Jennings,-1
6565,Case,-1
6564,Brian McKnight,-1
6563,Marques Houston,-1
6562,Keith Sweat,-1
6561,Tyrese,-1
6560,112,-1
6559,Donell Jones,-1
6558,Jagged Edge,-1
6557,Joe,-1
6554,Under Byen,-1
6553,The Daysleepers,-1
6552,Ive Mendes,-1
6551,Hannah Fury,-1
6550,Saybia,-1
6548,Youth Brigade,-1
6546,JME,-1
6545,Circle Jerks,-1
6580,Lull,-1
6543,Durrty Goodz,-1
6585,Phelios,-1
6591,Geomatic,-1
6632,GreenGender,-1
6631,Jan Jelinek,-1
6630,Alex Smoke,-1
6628,Z Prochek,-1
6626,Melleefresh & Deadmau5,-1
6625,Hallucinogen,-1
6621,Yendri,-1
6619,Marcy Playground,-1
6618,Quicksand,-1
6617,Nação Zumbi,-1
6616,The Walkmen,-1
6615,The Thrills,-1
6614,MQN,-1
6613,Violins,-1
6611,Король и Шут,-1
6609,Robin Gibb,-1
6606,Uh Huh Her,-1
6603,Алла Пугачёва,-1
6601,Bob Sinclar,-1
6598,Monolake,-1
6597,J.J. Cale,-1
6596,AcousmatiK,-1
6595,Strata,-1
6594,A Life Once Lost,-1
6592,Totakeke,-1
6589,Sam,-1
7062,Roxy Blue,-1
7063,Bad English,-1
7064,Guardian,-1
7555,Nickel Creek,-1
7553,Chipmunk,-1
7552,Dynamix II,-1
7551,Woven Hand,-1
