
                                                 Artista  cluster
10655                                     Northern Kings        1
7194                                           Paul Anka        1
8158                                               Tweek        1
8181                                     Doubting Thomas        1
7994                               Nunwhore Commando 666        1
7963                                              Audrey        1
10694                              In the Midst of Lions        1
10677                                     Letzte Instanz        1
7209                                          Lesley Roy        1
7945                                    The Long Winters        1
10689                                    City In The Sea        1
7948                                       Broder Daniel        1
8199                                      Daniel Ghattas        1
7949                                             Nobunny        1
1054                                       Death in June        1
8499                                      Rational Youth        1
7950                                         The Legends        1
8690                                      John Entwistle        1
7216                                 Dion & The Belmonts        1
7998                                             Trouble        1
1119                                       Orange Sector        1
7955                            The King Khan & BBQ Show        1
7956                                        Four Seasons        1
7959                                       Mariana Aydar        1
10695                                    On Solid Ground        1
8194                                              Ha-Ash        1
7161                                     Blood for Blood        1
1117                                             yelworC        1
8470                                               Telex        1
7211                                          Icon In Me        1
8140                                              Xscape        1
10649                                            DJ Trax        1
8097                                                Hecq        1
1078                                    Sutcliffe Jügend        1
347                                        Laith Al-Deen        1
8046                                            Yuna Ito        1
7167                                    Internal Affairs        1
10661                                     Sunshine Blind        1
10668                                      British India        1
10662                                   Diva Destruction        1
7169                                      Furious Styles        1
8667                                     Efek Rumah Kaca        1
8031                                       The Narcicyst        1
7242                                             Audible        1
8670                                Send More Paramedics        1
7166                                           Frostbite        1
10474                                              Iloyd        1
8028                                        Yusef Lateef        1
7175                                           Trop Tard        1
8027                                        Apollo Brown        1
10663                                            Imperia        1
10472                                Alexander V.Mogilco        1
10666                              Beto Vázquez Infinity        1
8019                                       Kenny Burrell        1
7180                                             Massari        1
7179                                       Mario Vazquez        1
8023                                 Oscar Peterson Trio        1
41                                      Anorexia Nervosa        1
8201                               The Philosopher Kings        1
8055                                     Richard Walters        1
10469                         Rhythm of Mankind & Nature        1
7186                                          Das Racist        1
8628                                           The Fools        1
8168                                     Archers of Loaf        1
8078                                    Hawksley Workman        1
8005                                           BB Brunes        1
10672                             Bon Iver & St. Vincent        1
8170             Empire! Empire! (I Was A Lonely Estate)        1
8073                                         Dark Lunacy        1
8072                                     Holly McNarland        1
8069                                           Mr. Vegas        1
8014                                         Jimmy Smith        1
10468                                      Radio Silence        1
8063                                               Xymox        1
10657                                     The Last Dance        1
8009                                       John Scofield        1
10659                                         The Shroud        1
412                                              Jeremih        1
7185                                         Fang Island        1
8011                            Medeski, Martin and Wood        1
8012                                      Wes Montgomery        1
10476                                        Deep Enfant        1
10660                                 The Breath of Life        1
8006                                               Lorie        1
7941                                         Electrovamp        1
8619                                        George Bruns        1
8106                                                Cora        1
8463                                       Stephen Duffy        1
334                                                 NEWS        1
10498                                        Tunnelvison        1
8122                                     Sleeping People        1
8465                                        Simon Le Bon        1
8507                                     Attack In Black        1
1037                                   Dance Gavin Dance        1
10684                                       Tides of Man        1
7933                                 The Diamond Stretch        1
10641                                          Bob Welch        1
8133                                              Chiasm        1
8121                                     Vincent Atmicus        1
8120                                        Marnie Stern        1
8136                                            Chrishan        1
1125                                               Atmos        1
8639                                      Fahir Atakoğlu        1
8696                                           Integrity        1
10640                                     Richard Elliot        1
8510                                         Room Eleven        1
10637                                       Norman Brown        1
10702                                  Sentidos Opuestos        1
8516                                         Chixdiggit!        1
8701                                  Battle Of Wolf 359        1
1142                                        Ronski Speed        1
8919                                               Punch        1
7240                                              Bobina        1
8514                                             Transit        1
10501                                                YOB        1
8456                                       The Jelly Jam        1
1139                                         Cosmic Gate        1
7925                                        Robert Fripp        1
1024                                              Quidam        1
4                                            Bella Morte        1
8460                                         Mike Peters        1
8511                                  Immaculate Machine        1
7236                                              U.D.O.        1
8697                                       Funeral Diner        1
7935                                          Doomriders        1
7936                                               Grade        1
7158               International Superheroes of Hardcore        1
8695                                    His Hero Is Gone        1
10467                                        Broken Fist        1
8214                                        {{{Sunset}}}        1
8215                                       Pure Saturday        1
8501                                     ANew Revolution        1
8617                                      Amaury Vassili        1
331                                             Sinamore        1
8505                            Elizabeth & The Catapult        1
8921                                              Maruta        1
7159                                         True Colors        1
10490                                      Paul Schwartz        1
8694                                         Loma Prieta        1
8114                                               OOIOO        1
1043                                       Mayday Parade        2
857                                           The Donnas        2
3462                                                MxPx        2
1029                                        Billy Talent        2
171                                  My Chemical Romance        2
4658                                           Sugarcult        2
1032                          The Red Jumpsuit Apparatus        2
1233                                       The Offspring        2
2254                                     Bloodhound Gang        2
469                                         Fall Out Boy        2
5364                                          Goldfinger        2
5320                                      Flogging Molly        2
1320                                           The Hives        2
1033                                       You Me At Six        2
6266                                         Madina Lake        2
1422                                              Rancid        2
4831                              Juliette and The Licks        2
5622                                Kids In Glass Houses        2
2728                                                 +44        2
1711                                       Pidżama Porno        2
4688                                       Saves the Day        2
3366                                         Kill Hannah        2
339                             The All-American Rejects        2
4375                                       Unwritten Law        2
5916                                                 KSU        2
1440                                         Tokio Hotel        2
4983                                              Cartel        2
909                                      Boys Like Girls        2
3761                                   The Starting Line        2
411                                          Simple Plan        2
911                                               Fresno        2
6201                                      Sourire Kabyle        2
3469                                        Hellogoodbye        2
1708                                                Kult        2
912                                      New Found Glory        2
2683                                      The Distillers        2
4134                                   My American Heart        2
5266                                   Cage the Elephant        2
1050                             Cute Is What We Aim For        2
4077                                           Zebrahead        2
4622                                       Box Car Racer        2
9195                                              Donots        2
1036                                              Sum 41        2
1846                                           Fightstar        2
465                                       Good Charlotte        2
325                                         Bad Religion        2
3750                                               Rufio        2
2499                                           Relient K        2
430                                    Angels & Airwaves        2
4987                                        Say Anything        2
1455                                    Bowling for Soup        2
588                                           Hey Monday        2
10030                                           Bankrupt        2
1208                                     Jimmy Eat World        2
3495                                          The Ataris        2
3515                                              Darvin        2
2708                                     Plain White T's        2
582                                         All Time Low        2
4692                                 Something Corporate        2
5558                                          Beatsteaks        2
275                                       Cobra Starship        2
1609                                          Yellowcard        2
953                                                  AFI        2
3315                                       Alkaline Trio        2
1048                                        We The Kings        2
3314                                          Jawbreaker        2
688                                         Rise Against        2
2984                                         Against Me!        2
4563                                         Vanilla Sky        2
1049                                   Story of the Year        2
3822                                       I Declare War        3
3051                                 Malevolent Creation        3
5729                                            Demonoid        3
3834                                            Novembre        3
714                                        Scar Symmetry        3
3829                                    Molotov Solution        3
3375                                             Deicide        3
6387                                     Cannabis Corpse        3
4301                                            Deadlock        3
3042                                     Defeated Sanity        3
1982                                            Dethklok        3
2272                                                Aeon        3
1988                                     Winds of Plague        3
1120                                     Cannibal Corpse        3
5008                                       Fractal Gates        3
5006                                      Torture Killer        3
1753                          Die Apokalyptischen Reiter        3
721                                       Pain Confessor        3
2264                                                Hate        3
1102                                        Bolt Thrower        3
5748                                         The Haunted        3
2267                                                1349        3
5009                                          Scorngrain        3
4968                                       Biomechanical        3
3040                                           Unleashed        3
5882                                           The Crown        3
5884                                    Blood Red Throne        3
689                              The Black Dahlia Murder        3
5886                                            Laxative        3
5887                                      Six Feet Under        3
10550                                      Pig Destroyer        3
10683                             Becoming the Archetype        3
5889                                          Debauchery        3
692                                    Dark Tranquillity        3
7503                                          Acid Witch        3
3912                                              Elysia        3
705                                        Divine Heresy        3
704                                          Whitechapel        3
1124                                          Devourment        3
703                                            Ensiferum        3
2972                                             Aborted        3
2273                                         Decapitated        3
6150                                          Pestilence        3
5947                                            Gorefest        3
686                                             Soilwork        3
11                                              Behemoth        3
3039                                        Misery Index        3
1107                                             Carcass        3
9234                                        Hate Eternal        3
9233                                               Arsis        3
1122                                         Necrophobic        3
3384                                            Obituary        3
3038                                        Septic Flesh        3
3385                                             Krisiun        3
4358                                     Operator Please        3
2193                                           Bloodbath        3
3842                                              Kalmah        3
701                                     Evading Downfall        3
3053                                              Kronos        3
1111                                      Novembers Doom        3
6264                                           Solerrain        3
6263                                        Solution .45        3
9191                               Trigger the Bloodshed        3
3030                                               Cynic        3
700                                          Amon Amarth        3
1979                                              Neaera        3
2276                                               Anata        3
2274                                               Vader        3
7364                                           Imperanon        3
1339                                   Chainsaw Disaster        3
8931                                            Brujeria        3
3302                                    Disarmonia Mundi        3
1333                                        Napalm Death        3
3307                                           Nightrage        3
4683                                           Kataklysm        3
2428                                             Skyfire        3
2421                                           Insomnium        3
2418                                             Norther        3
8782                                    Cephalic Carnage        3
6931                 One Man Army and the Undead Quartet        3
6936                                       Vital Remains        3
6937                                         Suffocation        3
6938                                              Trauma        3
2424                                           Hypocrisy        3
1061                                                Nile        3
1357                                            Carnifex        3
1359                                Beneath the Massacre        3
4025                                           Pathology        3
7908                                               Nasum        3
10502                                    Swallow the Sun        3
5229                                 Mors Principium Est        3
8726                                            Disgorge        3
8727                                     Necros Christos        3
3644                                          Psycroptic        3
2602                                 Fleshgod Apocalypse        3
3640                                        Necrophagist        3
4565                                       The Berzerker        3
7313                                      Edge of Sanity        3
3179                                        The Faceless        3
1053                               Agoraphobic Nosebleed        3
5139                               Cock and Ball Torture        3
1364                                        Rose Funeral        3
1362                                         Brain Drill        3
1361                           Annotations of an Autopsy        3
6939                                          Revocation        3
8885                                 Cattle Decapitation        3
3294                                             Asesino        3
5022                                         Dying Fetus        3
6426                                             Impaled        3
5021                                          Deathchain        3
6424                                             Autopsy        3
5014                                        Rotten Sound        3
2854                                              Mnemic        3
2281                                           Cryptopsy        3
2850                                     Light This City        3
3720                                             Atheist        3
5017                                              Asphyx        3
5016                                               Grave        3
5023                                            Vomitory        3
4638                                  Jeremy Messersmith        4
1910                                    Dirty Projectors        4
382                                        Local Natives        4
3192                                Midnight Juggernauts        4
1917                                     The Microphones        4
10280                                              Momus        4
6013                                        mewithoutYou        4
6019                                   American Football        4
1915                                      Pedro the Lion        4
5357                                       The Holloways        4
4760                                          Cloud Cult        4
4759                                      Mates of State        4
5359                            Get Cape. Wear Cape. Fly        4
4646                                   Frightened Rabbit        4
4644                                        Boy Kill Boy        4
4217                                       Ambulance LTD        4
10096                                              Samsa        4
9342                                           Kubichek!        4
9336                                        Surfer Blood        4
197                             Clap Your Hands Say Yeah        4
8645                                            Maritime        4
10380                                      PS I Love You        4
1527                                          Adam Green        4
5394                             Amusement Parks on Fire        4
5391                                               Slint        4
380                                             Art Brut        4
6626                                    Monsters of Folk        4
10510                         You Say Party! We Say Die!        4
6828                                  I'm from Barcelona        4
1540                                         Океан Ельзи        4
4633                                               Girls        4
3502                                                Yuck        4
6027                                         Avi Buffalo        4
6861                                    The Twilight Sad        4
6590                                     The Duke Spirit        4
10405                                   The Mary Onettes        4
1998                                             Xiu Xiu        4
7254                                        We Have Band        4
7539                                           IMA Robot        4
7887                                                 Low        4
2654                                            The Fall        4
5273                             Reverend and The Makers        4
10505                                        Wintersleep        4
4614                                       The Beta Band        4
9242                                         Film School        4
4612                                       Ugly Casanova        4
4289                    Margot & the Nuclear So and So's        4
4609                                           Grandaddy        4
10416                                       Hey Rosetta!        4
8672                                           Catatonia        4
4610                                      Thought Bandit        4
9708                                               Sakin        4
1481                                           Uzi & Ari        4
4628                                           The Veils        4
5706                                                Logh        4
3223                                        The Warlocks        4
4624                                             Kettcar        4
3234                                      Sun City Girls        4
7274                            Television Personalities        4
3869                                      One Night Only        4
4689                                             Pinback        4
9913                                     Young The Giant        4
8920                                   Persephone's Bees        4
8346                                           The Ropes        4
2685                                          Cap'n Jazz        4
3227                                       Spiritualized        4
8916                                      Tender Forever        4
9825                                          The Tunics        4
2010                                           Elf Power        4
9704                                      Торба-на-Круче        4
8721                                            Adorable        4
2002                                           Destroyer        4
10263                                           Lovedrug        4
8520                                            Castevet        4
7512                                         The Thrills        4
7912                                    Bromheads Jacket        4
7779                                Dirty Little Rabbits        4
4471                                      Civil Twilight        4
7191                                     Shout Out Louds        4
8004                                               Tópaz        4
9383                                       Evelyn Evelyn        4
9030                                     Holly Golightly        4
1832                                             Milburn        4
6480                                            An Horse        4
1314                                     The Courteeners        4
5778                                    Screaming Lights        4
5623                                  Scouting for Girls        4
10122                      Under the Influence of Giants        4
9924                                      Fugitive Souls        4
2150                                        Mystery Jets        4
3395                                          Drake Bell        4
10124                                       The Forecast        4
8094                          The Black Heart Procession        4
1299                                         The Virgins        4
8996                                          This Et Al        4
7723                                          I Am Kloot        4
10460                                             The 88        4
5613                                    The Filthy Youth        4
2183                                            Calexico        4
10133                                     The Management        4
6485                                         A.C. Newman        4
5044                                 White Rose Movement        4
8263                                    The Vera Violets        4
4464                                            Sunshine        4
2940                                          Kumka Olik        4
4465                                           The Organ        4
9319                                        Talulah Gosh        4
8080                                           Tiger Lou        4
8052                                               Aloha        4
4933                                        The Unicorns        4
5776                                      Great Northern        4
7737                                    As Tall as Lions        4
7064                           A Place to Bury Strangers        4
5552                                          Tocotronic        4
8193                                           Hypernova        4
7184                                            Menomena        4
7701                            Pretty Girls Make Graves        4
2128                                This Town Needs Guns        4
5908                                               Lydia        4
1717                                     The Von Bondies        4
7042                                         Moi Caprice        4
7700                                  The Early November        4
4439                                        Chris Corner        4
3553                                 The Handsome Family        4
6365                                           Umbrellas        4
9690                                          The Grates        4
4169                                  The Joy Formidable        4
3731                                           Ida Maria        4
9730                                       The Demanders        4
2315                                              Sakura        4
7624                                        Kevin Devine        4
5905                                      This Day & Age        4
9118                                   The National Bank        4
9122                                         Brazzaville        4
6238                                       Beach Fossils        4
3701                                          Acceptance        4
8659                                   Her Space Holiday        4
6244                                   Cajun Dance Party        4
7629                                        Matt Pond PA        4
5027                                              Clinic        4
5627                                           Sabonetes        4
3342                                    Мои Ракеты Вверх        4
2218                          The Future Sound of London        5
10559                                              VFSix        5
2210                                               Plaid        5
4615                                               Bibio        5
4978                                       Susumu Yokota        5
10561                                       THEreminGIRL        5
3215                                                 MUM        5
2209                                               Clark        5
2205                                          Amon Tobin        5
2204                                       The Flashbulb        5
2225                                    Telefon Tel Aviv        5
4798                                                 盧巧音        5
8326                                        Donna Regina        5
3168                             Everything but the Girl        5
4870                                     Ulrich Schnauss        5
7610                                               oOoOO        5
635                                     Boards of Canada        5
3262                                            Saltillo        5
449                                                Fluke        5
537                                        Saint Etienne        5
5396                                          Efterklang        5
528                                         Squarepusher        5
523                                     The Sea and Cake        5
520                                             Tortoise        5
9984                                            Gonzales        5
2307                                    Xploding Plastix        5
3418                                              Tricky        5
515                                           Aphex Twin        5
372                                    Animal Collective        5
2823                                             Fennesz        5
631                                             Autechre        5
9556                                        Bill Laswell        5
5874                                           Oi Va Voi        5
3092                                  Angelo Badalamenti        5
5192                                        Jaga Jazzist        5
4466                                                Pogo        5
2323                                   The Dust Brothers        5
5791                                              Moloko        5
8634                                         Murat Esmer        5
105                                          The Notwist        5
3771                                         Red Snapper        5
3483                                           Pixieguts        5
3917                                          Rob Dougan        5
1231                                                Lone        5
1841                                      B. Fleischmann        5
4192                                             The Orb        5
850                                     Emilíana Torrini        5
1716                                           Fever Ray        5
1697                                          Prefuse 73        5
1693                                            Four Tet        5
1674                                            Daedelus        5
6873                               Amorphous Androgynous        5
1672                                        Flying Lotus        5
56                                              Röyksopp        5
1549                                   Nightmares on Wax        5
1536                                               UNKLE        5
7259                                           Lali Puna        5
7132                                               Dntel        5
7137                                       Mouse on Mars        5
1502                                             Apparat        5
3778                                       Funki Porcini        5
6086                                         Miss Kittin        5
282                                           Kanye West        6
253                                          Alicia Keys        6
48                                         Kylie Minogue        6
124                                      Michael Jackson        6
266                                                Ciara        6
237                                        Janet Jackson        6
247                                              Beyoncé        6
280                                    Justin Timberlake        6
1088                                       Elvis Presley        6
405                                               Eminem        6
214                                         Mariah Carey        6
787                                      Destiny's Child        6
829                                                Queen        7
182                                Red Hot Chili Peppers        7
511                                          David Bowie        7
129                                           Pink Floyd        7
462                                                Oasis        7
3578                                        Brooke Hogan        8
3159                                           Dr. Alban        8
840                                             Infernal        8
274                                        The Saturdays        8
8570                                        Chiara Iezzi        8
4947                                    Belinda Carlisle        8
683                                                 Five        8
3036                                        Tila Tequila        8
3149                                            No Mercy        8
3147                                             Taleesa        8
1256                                    Christian Chávez        8
9663                                            Arsenium        8
1260                                        Daddy Yankee        8
8393                                           Deee-Lite        8
10010                                    Jessica Jarrell        8
9918                                             shirane        8
6435                                              beFour        8
3106                                       Bad Boys Blue        8
1368                                              Винтаж        8
9872                                     Robin Skouteris        8
1383                                       Skye Sweetnam        8
4209                                       Alexis Jordan        8
1382                                            S Club 7        8
3992                                           Booty Luv        8
4702                                      Pussycat Dolls        8
4700                                        Brick & Lace        8
1374                                                Нюша        8
4475                                The White Tie Affair        8
4657                                              Plazma        8
3593                                       Rebecca Black        8
2397                                                 JLS        8
1371                                        Жанна Фриске        8
5605                                               Amber        8
6341                       Magda Femme & Iwona Węgrowska        8
849                                                Yelle        8
9482                                           La Bouche        8
10717                                       Culture Beat        8
4699                               Lady GaGa Ft. Beyoncé        8
1386                                      Samantha Mumba        8
7957                                        Christian TV        8
4804                                          Jon Secada        8
1261                                              Kazaky        8
3142                                              LaVive        8
3705                                  Gosia Andrzejewicz        8
9335                                           Discovery        8
3363                                        Paloma Faith        8
10328                                        Mutya Buena        8
4160                                     Kristine Elezaj        8
1742                                    Victoria Beckham        8
1744                                      Gloria Estefan        8
1745                                         Emma Bunton        8
672                                      Marie Serneholt        8
669                                                  Fey        8
668                                        Paulina Rubio        8
3135                                              Corona        8
1286                                    Agnetha Fältskog        8
2860                                                Aqua        8
1300                                           Just Jack        8
5758                                      Сергей Лазарев        8
6339                                          Man Meadow        8
6340                                           Bimbo Boy        8
1293                                          Kim Carnes        8
5764                                              Velvet        8
5768                                        Demet Akalın        8
5052                                      Jessica Mauboy        8
3143                                                J.K.        8
8021                              Little Grey Girlfriend        8
675                                              A*Teens        8
2812                                               Agnes        8
8820                                                Zazu        8
1989                                      Mónica Naranjo        8
6418                                                남녀공학        8
4762                                            Romy Low        8
3357                                       QUEST PISTOLs        8
1266                                          Eva Simons        8
4348                                          Young Love        8
1802                                                소녀시대        8
678                                         Emily Osment        8
2817                                       Jordan Pruitt        8
2301                                                  현아        8
2300                                 High School Musical        8
2299                                                f(x)        8
10589                                          Company B        8
9873                    Brittany Murphy & Paul Oakenfold        8
1800                                                 티아라        8
676                                         Gloria Trevi        8
9667                                              Планка        8
3140                                           Whigfield        8
1272                                   Kristinia DeBarge        8
3138                                      Jenny Berggren        8
4480                               Spongebob Squarepants        8
1384                                       Holly Valance        8
10360                                Pop Will Eat Itself        8
6610                                   Guilherme Zucconi        8
5435                                          Reni Jusis        8
546                                            Kalomoira        8
8577                                          Ysa Ferrer        8
8948                                                 M2M        8
338                                                 2NE1        8
8578                                   Christophe Willem        8
4546                                                Nena        8
7789                                               BBMak        8
4235                                                 蔡依林        8
257                                     Katharine McPhee        8
2501                                       Colby O'Donis        8
2498                                          Luigi Masi        8
3807                                         Paula Abdul        8
557                                               Hadise        8
558                                        Jessy Matador        8
9403                                     House Boulevard        8
9064                                               Steps        8
1448                                               Bratz        8
3069                                   Late Night Alumni        8
8220                                     Chris Salvatore        8
5342                                                Lene        8
764                                       Kelly Osbourne        8
987                            The Asteroids Galaxy Tour        8
3648                                               Arash        8
788                                               Medina        8
6700                                       Despina Vandi        8
