,Artista,cluster
6587,Mathias Grassow,14
6585,Phelios,14
6682,Aliceffekt,14
8838,Dahmane El Harrachi,14
8835,Justin Adams,14
6582,Herbst9,14
8834,Nabyla Maan,14
8827,Abdelli,14
4526,Stafrænn Hákon,14
4529,Gregor Samsa,14
7109,Bedhead,14
8825,Hamza El Din,14
4026,Mohave Triangles,14
3952,Arcana,14
9093,Arild Andersen Group,14
4181,Aix Em Klemm,14
7233,Jeniferever,14
8871,Iambic²,14
3512,Molotov Solution,14
7237,Akira Kosemura,14
8869,Sloe Texture,14
7239,pg.lost,14
9039,The Nexion-Project,14
7179,Sono,14
7248,David Helpling,14
9035,July Skies,14
7249,Medwyn Goodall,14
8853,Anna Rose Carter,14
7251,Roger Eno,14
8971,Celestial Aeon Project,14
8851,Circadian Eyes,14
8850,AMMAN/JOSH,14
5021,Lawrence,14
7315,Roger Subirana,14
3945,All My Faith Lost ...,14
9057,Deva Premal,14
7118,Lackluster,14
5123,Robin Guthrie,14
7134,Lily Chou-Chou,14
4034,Pendulums,14
7117,Thomas Fehlmann,14
2257,Ambeon,14
6996,Pillowdiver,14
2263,Devin Townsend Project,14
4481,Kammarheit,14
4998,Anna Ternheim,15
8161,Alin Coen Band,15
6998,Azure Ray,15
4062,Peter Bjorn and John,15
1397,Ani DiFranco,15
4815,Anya Marina,15
6719,Gregory and the Hawk,15
2784,The Corrs,15
571,Shakira,15
5476,Kimya Dawson,15
7949,SoKo,15
1410,Joanna Newsom,15
6850,Cherry Ghost,15
3322,Jamie Cullum,15
1600,Laura Marling,15
563,Marina & the Diamonds,15
349,She & Him,15
2037,Nouvelle Vague,15
8190,Holly Brook,15
5774,Reverie In Me,15
730,Tracy Chapman,15
1220,Amy Macdonald,15
4215,Shearwater,15
5274,Oi Va Voi,15
1333,Fleet Foxes,15
157,Andrew Bird,15
73,Katie Melua,15
357,Bon Iver,15
3230,Beth Orton,15
2419,Mallu Magalhães,15
2343,Sara Bareilles,15
2732,Grizzly Bear,15
496,José González,15
2722,Angus & Julia Stone,15
8627,Dawn Landes,15
2332,St. Vincent,15
297,A Fine Frenzy,15
747,Amy Winehouse,15
4332,Mirah,15
3785,The Hush Sound,15
6512,Brodka,15
7636,Joseph Arthur,15
1435,Norah Jones,15
456,Ellie Goulding,15
5451,Rachael Yamagata,15
2758,Everything Everything,16
3517,The Real Tuesday Weld,16
5007,I Blame Coco,16
3328,The La's,16
5778,Ian McCulloch,16
8104,Young Marble Giants,16
8999,Bolt Action Five,16
6615,The Thrills,16
6907,The Beautiful South,16
5974,Wild Beasts,16
84,Duffy,16
5654,Filthy Dukes,16
4042,Chris Corner,16
656,5ive,16
7530,The Housemartins,16
4840,Get Cape. Wear Cape. Fly,16
7692,Carter the Unstoppable Sex Machine,16
6649,Richard Hawley,16
5061,Clare Maguire,16
827,Jem,16
5585,The House of Love,16
7905,Rialto,16
7693,Tindersticks,16
5773,Emmy the Great,16
7729,Jose Vanders,16
7656,Mojave 3,16
2495,Diana Vickers,16
3428,The Pipettes,16
9222,Alex Parks,16
6652,Jarvis Cocker,16
7828,Gary Go,16
7351,Shitdisco,16
5496,Chapterhouse,16
8112,Olly Murs,16
5934,Brett Anderson,16
4838,The Holloways,16
2167,Little Barrie,16
745,VV Brown,16
4270,Fanfarlo,16
9245,The Draytones,16
3778,Jack Peñate,16
5589,Cajun Dance Party,16
3967,Eliza Doolittle,16
6991,Dan Black,16
3543,Take That,16
5059,Scouting for Girls,16
3569,The Streets,16
2172,Sakura,17
4035,Ariel Pink's Haunted Graffiti,17
9067,Wintersleep,17
2505,Cap'n Jazz,17
2476,The Fall,17
4066,The Organ,17
4200,The Beta Band,17
5684,Umbrellas,17
1235,The Virgins,17
6797,I Am Kloot,17
6808,As Tall as Lions,17
4334,Cloud Cult,17
1594,Deerhunter,17
3271,The Handsome Family,17
5772,An Horse,17
3847,Ambulance LTD,17
7887,Holly Golightly,17
8995,Hey Rosetta!,17
6639,IMA Robot,17
2723,Kumka Olik,17
5898,Monsters of Folk,17
7946,The National Bank,17
7860,This Et Al,17
30,The Faint,17
4230,Frightened Rabbit,17
1895,The New Pornographers,17
1893,Elf Power,17
4773,Reverend and The Makers,17
1883,Xiu Xiu,17
8016,!!!,17
1887,Destroyer,17
8041,Film School,17
8122,Surfer Blood,17
8128,Kubichek!,17
6080,The Twilight Sad,17
1618,The Von Bondies,17
6952,Bromheads Jacket,17
4213,The Veils,17
6843,Dirty Little Rabbits,17
9030,The 88,17
8969,PS I Love You,17
4072,Civil Twilight,17
3398,Acceptance,17
8162,Evelyn Evelyn,17
6931,Low,17
4582,White Rose Movement,17
7794,Persephone's Bees,17
7808,As Cities Burn,17
4871,Amusement Parks on Fire,17
5133,Logh,17
8988,The Mary Onettes,17
4868,Slint,17
2519,Fugazi,17
1586,Yeasayer,17
7593,Catatonia,17
7453,Castevet,17
9072,You Say Party! We Say Die!,17
5586,Beach Fossils,17
1797,Dirty Projectors,17
8769,The Management,17
6776,The Early November,17
8762,The Forecast,17
3811,The Joy Formidable,17
7566,Maritime,17
1724,Milburn,17
6722,Matt Pond PA,17
5001,Whitey,17
4269,Pinback,17
6350,Menomena,17
3544,One Night Only,17
2025,Mystery Jets,17
4196,Thought Bandit,17
7236,The Vera Violets,17
3910,Margot & the Nuclear So and So's,17
5378,mewithoutYou,17
4996,Tocotronic,17
8877,Lovedrug,17
5384,American Football,17
5392,Avi Buffalo,17
4228,Boy Kill Boy,17
2990,Sun City Girls,17
1438,Adam Green,17
6777,Pretty Girls Make Graves,17
362,Local Natives,17
2005,This Town Needs Guns,17
5187,Screaming Lights,17
2983,Spiritualized,17
8425,Торба-на-Круче,17
8428,Sakin,17
6717,Kevin Devine,17
7307,The Ropes,17
5298,Lydia,17
3093,Мои Ракеты Вверх,17
2055,Calexico,17
8592,Young The Giant,17
7110,The Black Heart Procession,17
4222,Jeremy Messersmith,17
360,Art Brut,17
4198,Ugly Casanova,17
6248,A Place to Bury Strangers,17
4568,Clinic,17
5295,This Day & Age,17
7150,Çilekeş,18
6861,Black Francis,18
1516,Black Lab,18
7097,The Blue Nile,18
1851,The Wildhearts,18
8628,The Delgados,18
2575,Ween,18
8116,Vib Gyor,18
8599,Wayside Drive,18
2012,Rogue Wave,18
3097,Адаптация Пчёл,18
7827,Özlem Tekİn,18
8732,The Scaramanga Six,18
3181,Jars of Clay,18
8798,Sworn II Silence,18
403,This Beautiful Republic,18
4721,Tomahawk,18
7343,Superdrag,18
3253,Слот,18
6002,Sonny Moore,18
7322,Jonah33,18
1896,Copeland,18
9008,Zwan,18
4806,Vega,18
413,Digital Summer,18
980,Rishloo,18
7416,Apartment 26,18
4400,Die So Fluid,18
2256,Blowsight,18
416,Tracktor Bowling,18
421,Traff!c,18
3232,The Twilight Singers,18
2702,Lao Che,18
7936,Hidden in Plain View,18
9106,Rocco DeLuca & The Burden,18
6468,Stabbing Westward,18
9217,Colour Revolt,18
5374,Pinhani,18
6453,David Hodges,18
9215,So Long Forgotten,18
5315,Korea,18
7280,A Thorn for Every Heart,18
6215,Sôber,18
1739,Jane Air,18
673,Avatar,18
2869,The Gathering,18
7556,Farewell,18
2823,Dolphin,18
7681,Rock Kills Kid,18
2880,Kutless,18
3388,Static Cycle,18
7565,Kurban,18
7570,Hey Mercedes,18
7572,Further Seems Forever,18
7196,The dB's,18
1301,Love Spit Love,18
8217,Middle Class Rut,18
4651,Karapaks,18
7202,Twin Atlantic,18
3493,СЛОТ,18
8436,R.Sigma,18
8432,Kreş,18
716,Afghan Whigs,18
8424,Seigmen,18
2457,Fastball,18
7595,Permanent Me,18
8404,Özlem Tekin,18
6210,Pamela,18
6970,Cave In,18
8409,Course of Nature,18
3464,Tequilajazzz,18
4753,Camper Van Beethoven,18
8251,Chester Bennington,18
7464,Kumm,18
2548,Klimt 1918,18
620,Психея,18
6343,One Less Reason,18
6617,Nação Zumbi,18
7742,Matthew West,18
4885,Meat Puppets,18
4346,The Dangerous Summer,18
2058,Hayko Cepkin,18
1385,Black Light Burns,18
3058,Stigmata,18
5784,The Samples,18
8808,Samantha Fox,19
284,Wir sind Helden,19
5199,Texas,19
3405,Krystal Meyers,19
3301,Virgin,19
3528,Olivia,19
5513,Ludov,19
8509,Irene Grandi,19
4914,Danni Carlos,19
887,Łzy,19
886,Ewa Farna,19
4912,Lillix,19
5683,Bethany Joy Lenz,19
3711,Charlie's Angels,19
410,LaFee,19
883,Camp Rock,19
3822,Kasia Kowalska,19
881,Pink,19
3260,"Jay-Z, Bono, The Edge & Rihanna",19
4278,Nick Lachey,19
9148,Anthem Lights,19
202,Kid Abelha,19
544,Evridiki,19
4819,Krezip,19
3298,Doda,19
525,Άννα Βισση,19
8120,K-Sis,19
2772,Hanson,19
2846,Daniel Powter,19
646,Belinda,19
375,Jessica Simpson,19
5544,Patrycja Markowska,19
5104,Fake Number,19
2853,Массква,19
3806,Indica,19
3137,Drake Bell,19
4351,Megan McCauley,19
5209,Auburn,19
5171,Город 312,19
938,Tarja,19
244,Panic at the Disco,19
554,The Veronicas,19
2875,PMMP,19
379,Nick Carter,19
9196,Tiffany Thornton,19
8883,Melissa Etheridge,19
559,Selena Gomez & the Scene,19
561,Honor Society,19
3461,Strike,19
248,Kate Voegele,19
2883,Evan Taubenfeld,19
254,Allison Iraheta,19
4636,Kurt Nilsen,19
566,Hey Monday,19
888,Alexz Johnson,19
4434,Lina Morgana,19
1374,Orianthi,19
3884,Gianna Nannini,19
6347,Juli,19
6851,Erik Hassle,19
1196,Christopher Von Uckermann,19
1041,Skank,19
2521,Cinema Bizarre,19
7124,Meredith Brooks,19
2341,The Click Five,19
2336,Jay Vaquer,19
1436,Cássia Eller,19
2522,Betty Curse,19
3972,LeAnn Rimes,19
2529,Jota Quest,19
2067,Sonohra,19
1984,Vanessa Carlton,19
1986,Lu Alone,19
1560,HIGH and MIGHTY COLOR,19
1510,YUI,19
1223,Jensen Ackles,19
1229,Kim Carnes,19
6371,Connie Francis,19
1877,Alejandra Guzmán,19
1364,Charlie Brown Jr.,19
2496,Lee Ryan,19
1285,Joss Stone,19
1755,Lisa Marie Presley,19
1905,Aloha From Hell,19
1304,Skye Sweetnam,19
7623,Meg & Dia,19
6276,LS Jack,19
1629,Shadow Gallery,20
1627,Spock's Beard,20
1626,John Petrucci,20
5067,Casa das Máquinas,20
6671,Amplifier,20
5066,Manfred Mann's Earth Band,20
4259,Tea,20
8149,Everlasting Will,20
2453,Fish,20
8106,Moğollar,20
7252,Jon & Vangelis,20
5065,Eloy,20
4704,Sylvan,20
2557,Pure Reason Revolution,20
5071,Steve Hackett,20
3409,Rick Wakeman,20
5146,John Paul Jones,20
5075,Espíritu,20
4427,Beardfish,20
5081,Aphrodite's Child,20
5080,Aera,20
4426,Astra,20
5079,Crucis,20
4424,Demians,20
5849,El Grupo Nuevo de Omar Rodriguez Lopez,20
4702,Le Orme,20
4423,Gavin Harrison & 05Ric,20
5078,Solaris,20
4422,Adrian Belew,20
5126,Edgar Broughton Band,20
5077,Andromeda (60s),20
1635,Transatlantic,20
5076,Premiata Forneria Marconi,20
3415,Gentle Giant,20
2556,Gazpacho,20
3724,Soft Machine,20
2822,Celeste,20
5502,Gordian Knot,20
604,Trans-Siberian Orchestra,20
2885,It Bites,20
2888,Riverside,20
6183,Dungen,20
6281,Arena,20
6189,Popol Vuh,20
6279,The Flower Kings,20
8332,Uzva,20
8371,Echolyn,20
725,Can,20
8450,Dixie Dregs,20
6241,Goblin,20
8431,White Willow,20
5633,O-HUM,20
2945,Children of Nova,20
8414,Iron Claw,20
8547,Paatos,20
4697,King's X,20
5481,Anekdoten,20
5479,The Pineapple Thief,20
2270,Star One,20
6131,David Sylvian & Robert Fripp,20
6501,Fairport Convention,20
7746,Kingston Wall,20
4533,The Dear Hunter,20
7378,Smak,20
7725,Richard Wright,20
7390,Saga,20
7391,The Gourishankar,20
7392,Enchant,20
5348,Bumblefoot,20
7709,Júpiter Maçã,20
7707,A.C.T,20
7394,The Jelly Jam,20
6418,The Germs,20
4046,Mahogany Rush,20
8233,Mamma Cadela,20
4690,Black Widow,20
7724,Yezda Urfa,20
3353,Green Carnation,20
983,Quidam,20
948,Los Jaivas,20
8061,Panna Fredda,20
8055,Bacamarte,20
951,John Petrucci & Jordan Rudess,20
8059,Campo di Marte,20
4916,Jane,20
8049,Metamorfosi,20
9214,Tides of Man,20
8050,Osanna,20
3723,Gong,20
2635,Amon Düül II,20
8051,Banco del Mutuo Soccorso,20
8053,Il Rovescio della Medaglia,20
8054,Museo Rosenbach,20
2004,The Fall of Troy,20
960,Neal Morse,20
8058,Samla Mammas Manna,20
3676,Rick Wright,20
4982,Rain,20
985,The Sound of Animals Fighting,20
8023,Return to Forever,20
2711,Devil Doll,20
8052,Quella Vecchia Locanda,20
7858,Chris Squire,20
8060,Renaissance,20
9231,14 Bis,20
982,Jordan Rudess,20
8036,Jumbo,20
5034,Ark,20
3720,Neu!,20
3718,Hawkwind,20
5944,Baroness,20
3645,Geddy Lee,20
3639,Psycho Motel,20
7010,Umphrey's McGee,20
6817,Biglietto per l'Inferno,20
8062,Strawbs,20
1035,Birth Control,20
5882,Budka Suflera,20
8024,Liquid Trio Experiment,20
6723,Caravan,20
6725,Harmonium,20
9185,Trey Gunn,20
6728,Gryphon,20
6965,Robert Fripp,20
3051,Confide,21
1866,Neaera,21
660,Parkway Drive,21
6909,Frontside,21
659,Darkest Hour,21
6289,Molecul,21
5526,Times of Grace,21
636,Bring Me The Horizon,21
3055,Demon Hunter,21
3054,Blessed by a Broken Heart,21
630,HORSE the band,21
9216,The Famine,21
621,#####,21
9211,This or the Apocalypse,21
6908,Hoods,21
6310,Spineshank,21
9213,Becoming the Archetype,21
6913,Morda,21
6911,Do or Die,21
6910,Sworn Enemy,21
3057,In Irons,21
5055,Glamour Of The Kill,21
665,All That Remains,21
686,Five Finger Death Punch,21
2435,Bloodsimple,21
689,All Shall Perish,21
692,Despised Icon,21
3902,Envydust,21
1872,Unearth,21
694,The Dillinger Escape Plan,21
696,Feed Her To The Sharks,21
697,Haste the Day,21
1290,Belay My Last,21
2440,Dry Kill Logic,21
1289,Straight Line Stitch,21
5619,Earth Crisis,21
1874,Bleed From Within,21
1875,Winds of Plague,21
1900,Architects,21
1284,Job for a Cowboy,21
1282,For Today,21
1281,As Blood Runs Black,21
2430,Eths,21
664,The Black Dahlia Murder,21
9220,Advent,21
3000,The Chariot,21
666,Sonic Syndicate,21
668,As I Lay Dying,21
669,Caliban,21
671,A Day to Remember,21
672,36 Crazyfists,21
4578,"Oh, Sleeper",21
4579,Rashamba,21
9218,Living Sacrifice,21
676,August Burns Red,21
678,Whitechapel,21
679,Divine Heresy,21
681,From a Second Story Window,21
9219,The Ascendicate,21
1870,The Crimson Armada,21
682,It Prevails,21
683,Atreyu,21
3005,Maylene and the Sons of Disaster,21
3003,He Is Legend,21
684,Emmure,21
685,I Killed the Prom Queen,21
1867,Trivium,21
3619,A Plea for Purging,21
2348,Eighteen Visions,21
5144,Narziss,21
1762,Buried in Verona,21
3406,Adept,21
2018,SikTh,21
8932,As We Fight,21
7217,Mendeed,21
1763,War of Ages,21
1764,Miss May I,21
2013,Born of Osiris,21
8860,Виноградный День,21
6536,The Human Abstract,21
2009,Between the Buried and Me,21
7268,The Sorrow,21
7271,The Autumn Offering,21
7272,Threat Signal,21
1761,Bury Tomorrow,21
7138,My Ticket Home,21
1760,Stick to Your Guns,21
9014,Killing the Dream,21
9080,Arkaea,21
3506,Killwhitneydead,21
3508,And Hell Followed With,21
3509,Attila,21
3510,Beneath the Sky,21
3513,Salt The Wound,21
3514,The Tony Danza Tapdance Extravaganza,21
7273,Machinemade God,21
3516,Misery Signals,21
6676,Scarlett O'Hara,21
2040,We Came As Romans,21
1758,ВFI,21
1759,Blind Witness,21
1673,In This Moment,21
9015,The Number Twelve Looks Like You,21
6648,Evita,21
1743,Maroon,21
1514,Heaven Shall Burn,21
1507,blessthefall,21
6517,Hopesfall,21
3602,Throwdown,21
2304,Converge,21
2305,The Ghost Inside,21
3604,Full Blown Chaos,21
3616,Mein Hünd Morder,21
5380,Destroy The Runner,21
5381,Every Time I Die,21
5316,I Shot The Sheriff,21
5385,The Bled,21
3618,Betraying The Martyrs,21
3172,Walls of Jericho,21
3621,Texas in July,21
5459,Ryashon,21
6810,Buried Inside,21
8590,Animosity,21
3918,The Agonist,21
3922,Deadlock,21
7439,Confession,21
5313,Here Comes The Kraken,21
5301,For the Fallen Dreams,21
1768,The Eyes Of A Traitor,21
2253,Tread,21
1770,Dead Silence Hides My Cries,21
3284,In Fear and Faith,21
2255,Engel,21
2258,Bury Your Dead,21
1775,It Dies Today,21
5311,American Me,21
8796,Knuckledust,21
8794,Nasty Taste,21
1777,Austrian Death Machine,21
1778,The Word Alive,21
3259,Silent Decay,21
5289,Burning Skies,21
3589,Dance Club Massacre,21
3250,The Acacia Strain,21
3584,The Agony Scene,21
1278,Hatebreed,21
5991,Raunchy,21
2950,Ion Dissonance,21
6001,Straight Reads The Line,21
8237,Nodes of Ranvier,21
7762,Zao,21
8030,Daysend,21
1272,The Devil Wears Prada,21
6008,Ligeia,21
6011,MyChildren MyBride,21
6119,Breakdown Of Sanity,21
7635,Final Sacrifice,21
7926,means,21
1271,Bleeding Through,21
6076,Vanna,21
8079,Fear Before the March of Flames,21
6014,50 Lions,21
2756,Madball,21
4088,"Drop Dead, Gorgeous",21
4087,Stray From the Path,21
4109,Arsonists Get All The Girls,21
7885,A Bullet for Pretty Boy,21
2705,Ektomorf,21
2754,Norma Jean,21
2750,Chimaira,21
2935,Veil of Maya,21
5999,Farewell to Freeway,21
8028,Silent Civilian,21
7998,Endwell,21
2949,Structures,21
2948,An Obscure Signal,21
8000,Years Spent Cold,21
8077,Johnny Truant,21
8076,Counterparts,21
5883,Inner Side,21
2817,The Ocean,21
6219,The Red Chord,21
997,Asking Alexandria,21
2652,Light This City,21
3834,Mutiny Within,21
2941,After the Burial,21
2940,Within The Ruins,21
1273,Knights Of The Abyss,21
5996,Dead and Divine,21
5998,The Holly Springs Disaster,21
1005,Suicide Silence,21
8020,Lye by Mistake,21
2938,Circle of Contempt,21
8027,Callejón,21
6217,Tired Of Waiting,21
2655,Mnemic,21
3871,Embraced by Hatred,21
4686,Big Brother & The Holding Company,22
2219,The Animals,22
2218,Humble Pie,22
2215,Buddy Guy,22
5827,Tommy James & The Shondells,22
2209,Canned Heat,22
5822,Don Henley,22
2208,Stevie Ray Vaughan and Double Trouble,22
5823,Three Dog Night,22
4049,Bachman-Turner Overdrive,22
5224,Derek and the Dominos,22
2201,Free,22
2190,Stevie Ray Vaughan,22
3780,The Small Faces,22
2796,Sly & The Family Stone,22
1228,B.J. Thomas,22
2884,10cc,22
2210,Rory Gallagher,22
5243,Lady Pank,22
583,Legião Urbana,22
8784,The Troggs,22
5761,Glenda Collins,22
8232,Mott the Hoople,22
6420,The Seeds,22
5440,The Swinging Blue Jeans,22
8240,The Guess Who,22
5433,Steve Gaines,22
3111,The Yardbirds,22
5418,Badfinger,22
5412,Prism,22
481,Chuck Berry,22
478,Sonny Boy Williamson,22
3782,Peter & Gordon,22
5768,The Pete Best Combo,22
470,Ray Charles,22
463,Small Faces,22
8724,Brian May,22
1185,Spirit,22
5328,George Thorogood & The Destroyers,22
5323,John Fogerty,22
5322,John Mellencamp,22
5320,Jerry Lee Lewis,22
7740,Hot Tuna,22
7345,Love,22
5792,Bad Company,22
574,Engenheiros do Hawaii,22
2183,Lynyrd Skynyrd,22
5758,Ricky Nelson,22
7011,Otis Spann,22
2932,Shocking Blue,22
3758,Gene Vincent,22
3031,Traveling Wilburys,22
2056,The Mothers of Invention,22
1994,Boz Scaggs,22
6940,John Mayall & The Bluesbreakers,22
6274,Argent,22
9109,The Commitments,22
4887,Buffalo Springfield,22
5560,Foghat,22
3642,Bob Seger,22
3756,Eddie Cochran,22
7921,Flávio Venturini,22
2995,Raul Seixas,22
3646,Grand Funk Railroad,22
4182,Ten Years After,22
6070,Ted Nugent,22
8228,Paul & Linda McCartney,22
2001,The Doobie Brothers,22
2719,Huey Lewis & The News,22
2157,Sweet,22
5829,Joe Walsh,22
5832,Little River Band,22
5837,The Marshall Tucker Band,22
3632,Eddie Money,22
5567,B.B. King & Eric Clapton,22
5153,Procol Harum,22
3412,The Ventures,22
8412,Montrose,22
2125,Steppenwolf,22
6023,Big Star,22
3710,Rick Springfield,22
1792,Big Moves,23
9184,Stacey Kent,23
9169,Cassandra Wilson,23
8945,Dalida,23
4906,Kay Starr,23
4899,Judy Garland,23
1428,Maria Rita,23
4859,Madeleine Peyroux,23
3986,Diana Krall,23
9261,Lena Chamamyan,23
8621,Olivia Ong,23
1892,Billie Holiday,23
2857,Julee Cruise,23
2858,Angelo Badalamenti,23
6155,Shirley Bassey,23
964,菅野よう子,23
7916,Cristina Perales,23
2839,Nino Katamadze & Insight,23
279,Annett Louisan,23
8946,Liza Minnelli,23
3371,Vanessa da Mata,23
8898,Roberta Flack,23
309,中島美嘉,23
6552,Ive Mendes,23
1570,Jennifer Hudson,23
5121,Julie London,23
7058,Melody Gardot,23
5235,Jane Monheit,23
2052,Ella Fitzgerald,23
7792,Dinah Washington,23
5016,Patti Page,23
8155,Joséphine Baker,23
3307,Ania,23
2808,Marilyn Monroe,23
1757,Maysa,23
1503,Sarah Vaughan,23
1502,Minnie Riperton,23
8944,Eartha Kitt,23
6488,Bebel Gilberto,23
5305,Vanessa Paradis,23
4986,Mina,23
2616,Corinne Bailey Rae,23
3961,Elis Regina,23
473,Aretha Franklin,23
7600,Lisa Ekdahl,23
6364,Doris Day,23
2389,Astrud Gilberto,23
5640,Randy Crawford,23
8388,Anita Baker,23
4683,Nina Karlsson,23
8338,Nancy Wilson,23
7462,Koko Taylor,23
7545,India.Arie,23
5590,Chiara Civello,23
2487,Édith Piaf,23
2486,Lena Horne,23
6968,Sarah Blasko,24
329,Cordel do Fogo Encantado,24
8043,Air Formation,24
6553,The Daysleepers,24
8044,Highspire,24
8516,Dsh! Dsh!,24
974,Pizzicato Five,24
8397,The Redwalls,24
8046,Secret Shine,24
5510,Teengirl Fantasy,24
1801,Tera Melos,24
8885,Prototypes,24
6554,Under Byen,24
8284,El Columpio Asesino,24
2176,The White Trainers Community,24
2178,Flobots,24
7655,The Beautiful Girls,24
3742,Bedouin Soundclash,24
1979,Best Coast,24
6781,Forgive Durden,24
9171,Tina Dico,24
5190,Cocoon,24
5726,Frank Black,24
4163,Benni Hemm Hemm,24
7952,Stuart A. Staples,24
6981,Denali,24
6961,Lower Dens,24
7226,Addison Road,24
7959,The Hidden Cameras,24
3338,Zu,24
3335,Snakeprint,24
2553,Immanu El,24
386,Daniel Merriweather,24
8817,Autolux,24
6932,Mahogany,24
6353,Wavves,24
3941,Snow in Mexico,24
4450,Red Car Wire,24
4347,ГДР,24
5256,DOYOULIKE?,24
8158,Polly Scattergood,24
5736,Sr. Chinarro,24
9206,Chapeau Claque,24
5735,Manos de Topo,24
7284,Phillip Boa & The Voodooclub,24
3336,Spiral69,24
1295,Дантес&Олейник,24
7278,Ramirez,24
7787,The Bear Quartet,24
3078,The Anniversary,24
6955,Juliana Hatfield,24
3914,Hem,24
8539,The Trucks,24
6349,Titus Andronicus,24
6256,Citizen Cope,24
5875,Neon,24
8519,Josh Pyke,24
3330,Unnaddarè,24
4577,Ted Leo and The Pharmacists,24
3332,Mini k Bros,24
3069,Jets to Brazil,24
4219,Emily Haines & the Soft Skeleton,24
3333,Neilos,24
8285,Feldberg,24
7192,Slut,24
9031,Turn,24
2725,Tyler Kyte,24
6734,Volver,24
6665,Морэ & Рэльсы,24
5103,Esteban,24
6081,The Stills,24
6674,The Dismemberment Plan,24
6079,The Dykeenies,24
2021,Los Concorde,24
6187,David Ford,24
7922,Banda Calypso,24
7647,Inara George,24
9110,Northern State,24
7629,Thurston Moore,24
7833,Rockz,24
5000,Tomte,24
7631,Porter,24
5014,Smith Westerns,24
8318,Mads Langer,24
7025,The Moldy Peaches,24
7538,After The Sirens,24
6686,Locksley,24
5037,Between the Trees,24
7085,Merci Miss Monroe,24
8292,Facto delafé y las flores azules,24
5003,Thomas Dybdahl,24
1715,Alex Turner,24
6056,KSM,24
9066,Jason Collett,24
1710,heidi.,24
920,Damon Albarn,24
5058,Kids In Glass Houses,24
7193,iLiKETRAiNS,24
7101,Daughter Darling,24
8289,Kordan,24
7187,Matt Mays & El Torpedo,24
2984,Darker My Love,24
7185,Sam Roberts,24
7184,The Midway State,24
4761,Luna,24
7177,Lunic,24
9159,Halifax Pier,24
1353,Matt White,24
4758,Sloan,24
8974,Faunts,24
8986,The Charade,24
7569,Sparta,24
5530,He Is We,24
5150,Austin TV,24
9152,Scanners,24
2713,The Hold Steady,24
1347,Cine,24
4208,The Young Veins,24
7818,Frente!,24
7817,Mars Or The Moon,24
6741,Boat Club,24
9001,Spearmint,24
3571,Tears Run Rings,24
3842,Toni Collette & the Finish,24
6748,パール兄弟,24
6750,Paulinho Moska,24
6753,Verdena,24
6754,Baustelle,24
7938,Polaroid,24
6988,Moto Boy,24
8987,Blue Merle,24
1343,Cascadura,24
7975,BulletProof Messenger,24
7678,Tom McRae,24
3103,Preslee,24
8781,Сегодняночью,24
7360,Ilan Eshkeri,24
8211,Noise Ratchet,24
7446,Smoosh,24
8624,Pernice Brothers,24
2978,The Black Angels,24
5997,The Morning Of,24
5361,theaudience,24
8664,Kidcrash,24
6886,Burn Down Rome,24
5470,Dianogah,24
5401,Psyched Up Janis,24
8620,Kids of 88,24
8437,Autour de Lucie,24
2845,Alina Orlova,24
8625,The Sleepy Jackson,24
4534,Envy on the Coast,24
4770,The Fashion,24
6246,Esben and the Witch,24
5615,Demagolka,24
8767,Jupiter,24
2936,PMtoday,24
7694,Ned's Atomic Dustbin,24
3096,Everything Is Made in China,24
7445,Joan as Police Woman,24
1452,Inspiral Carpets,24
8635,After the Fall,24
3094,7раса,24
4541,Edison Glass,24
2313,La Dispute,24
2867,Javiera Mena,24
3099,ITAKDALEE,24
4538,Gatsby's American Dream,24
4151,Sportfreunde Stiller,24
3256,Паровоз На Резиновом Ходу,24
869,The Maine,24
8608,There Will Be Fireworks,24
8680,CSS,24
9242,YEFFI,24
3692,Afterhours,24
5379,Sunny Day Real Estate,24
8420,Daphne Loves Derby,24
7341,Anna Calvi,24
8671,Landon Pigg,24
3202,Foxboro Hot Tubs,24
3108,100 Bitches,24
5376,Bülent Ortaçgil,24
4866,Polvo,24
6503,The Mooney Suzuki,24
3983,Jay Reatard,24
9235,Pond,24
5622,Lemuria,24
3716,Rachael Sage,24
1917,Brooks & Dunn,24
6416,Blackmail,24
8223,Raised By Swans,24
4768,Eight Legs,24
3105,Комната,24
3926,Mr Hudson,24
6894,Ben Gibbard,24
1406,Piano Magic,24
8005,Karpatenhund,24
5464,макулатура,24
2824,Аквариум,24
3715,Megan Mullally,24
8164,Jennifer Rostock,24
8214,eau bouili et poison,24
9038,Triangle Sun,25
952,Ludwig van Beethoven,25
3750,Phutureprimitive,25
9037,Rhythm of Mankind & Nature,25
9034,Oliver Shanti,25
5739,Stina Nordenstam,25
7106,Elysian Fields,25
1682,Gregorian,25
9130,Solasoap,25
2131,Antaeus,25
9267,40 Winks,25
5638,Raul Midón,25
4802,Wax Poetic,25
4803,Adiemus,25
843,Solar Stone,25
4377,Chambao,25
2449,Woods,25
9268,Blue Sky Black Death,25
9128,bassment,25
7325,3-11 Porter,25
9127,Subsollo,25
8345,Sven Väth,25
9275,Mr Cooper,25
801,Yanni,25
1417,Ludovico Einaudi,25
6993,Yagya,25
9075,Deuter,25
8296,Experimental Model,25
7866,Ben Woods,25
7639,The Wailin' Jennys,25
8303,Cordovero,25
9277,Nobody,25
