C:\Users\raffa\AppData\Local\Programs\Python\Python36-32\python.exe "C:/Users/raffa/Desktop/Trabalhos 8 Periodo/Inteligencia Artificial/recommender-system/unsupervised/src/main.py"
                                             Artista  cluster
2767                                    Sundial Aeon        1
5878                                         Herbert        1
5843                          Gnawa Njoum Experience        1
2770                                             Ott        1
5780                                          genCAB        1
5789                               Inline.seX.Terror        1
5792                                      Metamatics        1
5793                                         Waldeck        1
5794                                    Baby Mammoth        1
2782                                   Tujiko Noriko        1
5799                                         Vessels        1
5802                                   Random Number        1
5803                                   Dolly Rockers        1
5805                                      SufiTrance        1
5806                              Osman Murat Tuğsuz        1
5821                                The Married Monk        1
2774                                        Bluetech        1
2773                                     Vibrasphere        1
2772                                 Younger Brother        1
2771                                          Abakus        1
5835                                          Sixtoo        1
2769                                            Kiwa        1
5778                              The Fighting Cocks        1
2493                                   Desaparecidos        1
2754                                            Neu!        1
2533                                    Trentemøller        1
2696                                          Lovage        1
2692                                 Ozric Tentacles        1
5952                                Bolt Action Five        1
5960                          Underground Resistance        1
5961                             Alexander Robotnick        1
5962                                  Anthony Shakir        1
5963                                       Frivolous        1
5964                                          Agoria        1
5965                                    Nacho Patrol        1
2681                                 Fujiya & Miyagi        1
2676                                    Sleigh Bells        1
5973                                          Gary B        1
5974                                      Blue Stone        1
5975                                       Green Sun        1
5976                         The Wimshurst's Machine        1
5977                                    Alan Steward        1
2698                             Martina Topley-Bird        1
5880                           Dubtribe Sound System        1
2701                                      Smoke City        1
2528                                        Kavinsky        1
2497                                             Neo        1
5895                               Chelonis R. Jones        1
5902                           Everyone Dies in Utah        1
5903                                          Swarms        1
5906                                    Cobra Killer        1
2751                                           Faust        1
2506                                 Franco Battiato        1
5916                                          Pariah        1
2738                                      Jan Hammer        1
2735                                eatmewhileimhot!        1
5918                                        Berndsen        1
2710                                        Kid Loco        1
2707                                            Bent        1
2524                                     2 Many DJ's        1
2525                                    Messer Chups        1
2526                                            Tiga        1
2527                                    In Flagranti        1
5939                                   The Other Two        1
5342                           Kollektiv Turmstrasse        1
5535                                Crystal Fighters        1
2950                                       I Monster        1
748                                The Frozen Autumn        1
2241                                 Grafton Primary        1
746                                         Red Flag        1
2989                                      FlyKKiller        1
745                                            Ayria        1
3048                                          Loscil        1
5135                                         Pigface        1
3047                                  Michael Rother        1
5217                         Стук бамбука в 11 часов        1
5216                                       Don Davis        1
5235                                         Versant        1
2248                                             MUM        1
5214                                      Derek Webb        1
740                                           Recoil        1
2250                                   Liquid Divine        1
5209                               Persephone's Bees        1
2311                                            Nero        1
2251                                      Paavoharju        1
3044                                Stars of the Lid        1
5022                                       Pterodata        1
5206                                   Paddington DC        1
2307                                            Kyte        1
3045                                           Atom™        1
5237                                       SEXYDEATH        1
5238                                  Razed in Black        1
749                                   Johan Agebjörn        1
4994                                             KAJ        1
4995                                       Simulator        1
598                                        Wolfsheim        1
4996                                depressive minds        1
4999                                      Raindancer        1
5001                                    Carved Souls        1
2238                                     Major Lazer        1
5254                                     The Fireman        1
2986                        Handshakes And Highfives        1
5003                                 Low Technicians        1
756                                      Alan Wilder        1
2987                              Dungeon Elite [**]        1
3051                                     Martin Budd        1
5244                                           YACHT        1
5004                                       Stargraph        1
5243                             The Soft Pink Truth        1
5242                                 Children Within        1
5005                                    Double Thumb        1
5241                                           Blank        1
3049                                    Pan•American        1
5240                                     Din [A] Tod        1
750                                   Martin L. Gore        1
5239                                        Red Cell        1
2999                                      Mr. Scruff        1
5023                                      Cybophonia        1
5024                                    Erik Truffaz        1
5026                                 Pink Turns Blue        1
5069                                   Gökhan Kırdar        1
3020                                 Patrick O'Hearn        1
3019                                         College        1
5080                               Her Space Holiday        1
5153                                  The Glitch Mob        1
5085                               Tristan Feldbauer        1
3018                                           Goose        1
3017                                        DJ Mehdi        1
3016                     Godspeed You! Black Emperor        1
5106                                           Cylob        1
5107                               Maps And Diagrams        1
5108                                           Piana        1
3015                                          Yuksek        1
3014                                         Nujabes        1
2281                                        Saltillo        1
5110                                          Carrie        1
3013                                      Wax Tailor        1
3012                                   Birdy Nam Nam        1
2275                                     Emancipator        1
3010                                   Handsome Furs        1
5124                                      Paula Lima        1
2277                                            Lamb        1
5146                                          Kattoo        1
5155                                 Plastilina Mosh        1
4993                                   Zartbitter 16        1
5067                                        Nileppez        1
3007                                       Upstation        1
5029                                   Dual Sessions        1
3042                                         Marbury        1
2305                       Blessed by a Broken Heart        1
3002                                           Helia        1
3003                                One Morning Left        1
3004                               Dividing The Line        1
2293                                   Claire Voyant        1
3005                     You Love Her Coz She's Dead        1
5042                                    Bitter:Sweet        1
2288                                        Vangelis        1
2256                                        Warpaint        1
3006                                          HEALTH        1
5059                                        Die Form        1
2284                                  Dirty Elegance        1
2283                                            VETO        1
5167                                    Hasan Tayyar        1
5163                                            Dj.M        1
711                                        Heaven 17        1
5062                                      Dynamix II        1
5162                                   Raymond Scott        1
5161                                      Iron Jesus        1
5066                                     Murat Esmer        1
5158                                    Marcos Valle        1
5156                      Mexican Institute of Sound        1
2985                             House vs. Hurricane        1
3009                    Gil Scott-Heron and Jamie xx        1
541                                           Gimmik        1
2979                                           LMFAO        1
540                                            Ochre        1
5321                              The Midnight Beast        1
5329                                      Erlend Øye        1
2974                                            Pogo        1
563                                Dark Tranquillity        1
4991                                      Jens Bader        1
5290                                French Teen Idol        1
542                                     Solar Fields        1
2971                                       Bang Gang        1
2334                             The American Dollar        1
543                                        Digitonal        1
2966                                       Narkotiki        1
2236                                     Glass Candy        1
564                                   As I Lay Dying        1
2965                                     The Passage        1
5310                                        Lipstick        1
4970                                Alaska In Winter        1
4946                                    Walter Meego        1
2234                                      Boys Noize        1
5331                                   Northern Lite        1
2232                                        Mr. Oizo        1
4949                                       Shitdisco        1
2226                                       Blockhead        1
5324                                      Washed Out        1
5315                                   Kate Havnevik        1
3054                                       Grandaddy        1
5316                                      Apparatjik        1
4979                                       John Maus        1
5308                                            Camp        1
775                                  William Control        1
3061                                     Lemon Jelly        1
3056                                         Christ.        1
2229                            Midnight Juggernauts        1
532                                       LAKE R▲DIO        1
3058                                 Jonny Greenwood        1
3112                                      Starfucker        1
5326                           Karlheinz Stockhausen        1
5266                                      Dying Diva        1
4990                                      B! Machine        1
5332                                      Balam Acab        1
2983                                    The Stunners        1
534                                        Ben Frost        1
2341                                       Tesla Boy        1
5323                                    G.A.N. 665+1        1
5270                                     Brian Tyler        1
4956                                            Cybo        1
2982                                       Cash Cash        1
535                                         Gridlock        1
4989                                    Analog Angel        1
5337                                      The Devils        1
4988                                 Electro Spectre        1
2237                                          Surkin        1
537                                   HORSE the band        1
796                                              平沢進        1
3060                                           Bibio        1
4984                                    Modern Witch        1
538                                   Gastón Arévalo        1
5335                                       Terranova        1
5328                                     Luc Ferrari        1
5327                                     Felix Kubin        1
799                                  Đorđe Balašević        1
1513                             Super Furry Animals        2
1514                                       The Drums        2
4857                              The Last Goodnight        2
931                                           Eisley        2
929                                  Thirteen Senses        2
1519                                       Beady Eye        2
928                                        The Verve        2
1521                             My Bloody Valentine        2
3072                                          Delays        2
924                                     Blue October        2
2262                               Silversun Pickups        2
922                                  Jimmy Eat World        2
921                                         The Fray        2
920                                       White Lies        2
919                                      Snow Patrol        2
2261                                  Brendan Benson        2
3188                          Juliette and The Licks        2
4061                                   Ian McCulloch        2
932                                  Vampire Weekend        2
3080                                   The Automatic        2
3804                                       Nada Surf        2
3104                                  Straylight Run        2
1851                                         Athlete        2
1852                                       The Shins        2
1853                                  Blonde Redhead        2
4105                                     Veruca Salt        2
1855                                         The Ark        2
5121                                       The Trews        2
4781                                   Amanda Palmer        2
960                                        Cat Power        2
230                                   Colbie Caillat        2
1862                        The Jesus and Mary Chain        2
1863                                   Cocteau Twins        2
3751                           Donavon Frankenreiter        2
3223                                             Mae        2
1457                                        Copeland        2
4795                                   Cheap Mondays        2
3079                                      Guillemots        2
4924                                  Band of Skulls        2
3554  The Presidents of the United States of America        2
825                                    Mayday Parade        2
1510                                  Sunrise Avenue        2
4063                                    The Breeders        2
1508                                      Mando Diao        2
4820                                     Hilary Chow        2
4068                                      The Church        2
798                                          Editors        2
2265                                           Wilco        2
800                                      The Pillows        2
2759                                    Juliet Simms        2
1730                                      Kris Allen        2
2489                                      Brainstorm        2
3087                                   The Perishers        2
1842                                             Hey        2
945                                    The Offspring        2
2270                                    Dinosaur Jr.        2
829                                     We The Kings        2
139                                     Modest Mouse        2
3186                                            2ois        2
3156                               The Academy Is...        2
1664                                     Maxïmo Park        2
2665                                           Train        2
2624                              Ocean Colour Scene        2
2623                              Esthetic Education        2
103                                            Keane        2
778                                 Jack's Mannequin        2
2582                                    Tequilajazzz        2
847                                The Dresden Dolls        2
3870                                            Ride        2
110                                Poets of the Fall        2
1598                                        Anberlin        2
112                                      OneRepublic        2
6054                                           Calla        2
3864                        The Cooper Temple Clause        2
3862                                          Mansun        2
1602                                 This Providence        2
96                                           Placebo        2
3883                                           Ludov        2
3884                                       Autoramas        2
1635                                 Bloodhound Gang        2
767                                             Kent        2
859                                      The Calling        2
765                                              AFI        2
858                              Panic! At the Disco        2
763                                            Suede        2
1641                                           dredg        2
1776                                    Sick Puppies        2
84                                              VAST        2
770                                     Patrick Wolf        2
3691                                            Live        2
3692                                        Idlewild        2
3910                                      Pete Vyler        2
1650                                 Velvet Revolver        2
3885                                          Moptop        2
93                                               Mew        2
94                                     Stereophonics        2
1592                               The Classic Crime        2
2161                                      Mazzy Star        2
735                                        Myslovitz        2
1785                                 Matchbox Twenty        2
1564                                      The Script        2
138                                           Travis        2
4017                                Vertical Horizon        2
140                                   Band of Horses        2
1559                               We Are Scientists        2
831                          Cute Is What We Aim For        2
4023                                            Gram        2
4901                                         Mumm-Ra        2
142                          Queens of the Stone Age        2
144                                    Kings of Leon        2
3035                                 Fair to Midland        2
146                                        Green Day        2
1548                                     Biffy Clyro        2
1544                                  Minus the Bear        2
2539                                             Ash        2
2260                               The Dandy Warhols        2
5044                                       Louis XIV        2
2682                                    Auf der Maur        2
1567                                 The Temper Trap        2
2188                                          Feeder        2
6063                                  Robert Francis        2
121                                             CAKE        2
729                                        The Kooks        2
1680                          Dashboard Confessional        2
728                                            McFly        2
1789                                          Guster        2
1790                                       Remy Zero        2
3651                                    Billy Corgan        2
784                                          Incubus        2
126                                   Arctic Monkeys        2
127                                     Babyshambles        2
128                              My Chemical Romance        2
1576                                       Ben Folds        2
129                                       Bloc Party        2
6070                                 House of Heroes        2
1569                                      Razorlight        2
3041                                         Sebadoh        2
119                                      Arcade Fire        2
1783                                       The Exies        2
4859                                    Butch Walker        2
249                                     Jack Johnson        2
5215                                    VINILOVERSUS        2
4325                                     Air Traffic        2
1963                                  Phantom Planet        2
2990                                       Mute Math        2
2314                                   Alkaline Trio        2
1965                                  Counting Crows        2
3416                                         Hard-Fi        2
1968                                         Caesars        2
616                                    Missy Higgins        2
388                                     Fall Out Boy        2
1969                               The Magic Numbers        2
1970                                      Supergrass        2
3414                                   Carolina Liar        2
2400                                    Gin Blossoms        2
2397                                            Ours        2
1275                                     The Subways        2
1273                                   Chris Cornell        2
1065                                     Blind Melon        2
4366                                       The Music        2
1265                                  The Raconteurs        2
613                                        Noisettes        2
2075                                    Broken Bells        2
385                                         The Used        2
5212                                Sleeping at Last        2
2427                                           Doves        2
2425                                       Dishwalla        2
1018                                     The Wombats        2
2423                                     The Bravery        2
352                                Angels & Airwaves        2
3470                                        Elastica        2
3467                                       Howie Day        2
1021                                       The Hives        2
1350                                 Brandon Flowers        2
5184                                         Herr M.        2
2093                                        Vanguart        2
3000                               Trading Yesterday        2
2085                                     Against Me!        2
366                                             Korn        2
1941                                   Goo Goo Dolls        2
2308                                      Switchfoot        2
3426                                  Louise Attaque        2
677                                       The Donnas        2
2992                                      Vespertine        2
3417                        The Airborne Toxic Event        2
1961                               Five for Fighting        2
1264                                  The Black Keys        2
1976                                      Wolfmother        2
2319                                 The Get Up Kids        2
3409                               Cage the Elephant        2
4562                                     Youth Group        2
4453                                The Replacements        2
2932                                      Aimee Mann        2
1201                                      Hoobastank        2
4468                                         Embrace        2
2015                                       Scarling.        2
486                                         Owl City        2
3326                                       Glasvegas        2
490                                     Boyce Avenue        2
493                              The Pretty Reckless        2
2354                              Taking Back Sunday        2
505                                    Kaiser Chiefs        2
5333                                        Shivaree        2
1127                                     Carla Bruni        2
1128                                         Pato Fu        2
2348                                     Kill Hannah        2
4500                                          Saybia        2
2038                           Toad the Wet Sprocket        2
2042                              Coheed and Cambria        2
2039                           Hootie & the Blowfish        2
1140                                         Archive        2
1102                                      Dave Gahan        2
1017                                       The Enemy        2
4565                                   Infant Sorrow        2
2375                                       Ian Brown        2
1070                                    Faichecleres        2
594                                   New Model Army        2
3301                                Guided by Voices        2
2390                                      Wiser Time        2
1254                                The Flaming Lips        2
1074                                     Tokio Hotel        2
592                                     Afghan Whigs        2
1249                              Neutral Milk Hotel        2
590                      Nick Cave and the Bad Seeds        2
435                              Belle and Sebastian        2
5268                                     Ecos Falsos        2
3403                               Mystics Anonymous        2
3396                                    Grand Avenue        2
1236                        ASIAN KUNG-FU GENERATION        2
1085                                       Liz Phair        2
582                                           Pixies        2
5482                                      Lifestream        2
581                                        PJ Harvey        2
2329                                The Spill Canvas        2
574                           Manic Street Preachers        2
3381                               British Sea Power        2
5305                            Hidden in Plain View        2
4696                              The Juliana Theory        2
1958                                    The Gun Club        2
1013                         The Last Shadow Puppets        2
5739                                      My Vitriol        2
286                                        The Cribs        2
289                                        Kate Nash        2
5737                                    The Delgados        2
293                                            Spoon        2
3502                              Fountains of Wayne        2
294                            The Smashing Pumpkins        2
297                                     Los Hermanos        2
2115                                  Violent Femmes        2
669                                        Disturbed        2
2108                                          Museum        2
664                                              Zoé        2
307                                She Wants Revenge        2
1916                                   Peter Doherty        2
1917                                 Plain White T's        2
662                                         Kasabian        2
4235                                    The Hoosiers        2
310                                            Jónsi        2
301                                        The Rakes        2
995                                        Lifehouse        2
281                                          Mombojó        2
279                                        The Kills        2
1452                                  Built to Spill        2
3235                            The John Butler Trio        2
5149                                    Tindersticks        2
2279                                       The Vines        2
2465                                      Nick Black        2
2794    ...And You Will Know Us by the Trail of Dead        2
2797                                     Jack Peñate        2
2122                                 Blood Red Shoes        2
280                        Móveis Coloniais de Acaju        2
4145                                The Gutter Twins        2
4147                                     Kula Shaker        2
267                         The All-American Rejects        2
530                                           Психея        2
4738                                 Murder by Death        2
2804                                    Hot Hot Heat        2
2805                                      The Zutons        2
275                                     The National        2
277                                        Sigur Rós        2
673                                     Foo Fighters        2
660                         Sixpence None the Richer        2
287                                   The Libertines        2
1007                                     Sonic Youth        2
1005                                          Rooney        2
1011                     Black Rebel Motorcycle Club        2
337                               30 Seconds to Mars        2
5682                           Ross and the Wrongens        2
2435                                          Darvin        2
4710                                      Blood Ruby        2
334                                      Simple Plan        2
2097                                       Augustana        2
3253                                 John Frusciante        2
657                                   The Mars Volta        2
2963                               The Comsat Angels        3
3364                                       Pentagram        3
2362                                   Andy Fletcher        3
3718                                     Albert King        3
2612                                    Peter Godwin        3
2960                           Sad Lovers and Giants        3
3716                                       Taj Mahal        3
2187                                  The Associates        3
3545                                Orchestra Baobab        3
2158                              Angelo Badalamenti        3
2964                               The Danse Society        3
3546                                  King Sunny Ade        3
2164                                This Mortal Coil        3
3263                                     Haircut 100        3
2163                                     Soda Stereo        3
3319                                  Modern English        3
2183                                        It Bites        3
1880                                     Barry White        3
3377                                The Blow Monkeys        3
1881                                Barbra Streisand        3
2117                     The Mighty Mighty Bosstones        3
3247                                     Carly Simon        3
2614                                  Glenn Medeiros        3
3730                Michael Jackson & Paul McCartney        3
3216                                 Giorgio Moroder        3
2952                           The Brand New Heavies        3
3024                                       Animotion        3
2776                                    Diamond Head        3
3181                                 Los Prisioneros        3
3603                                         Bushido        3
3334                                       The Twins        3
2036                               Hank Williams Jr.        3
2285                                   Mike Oldfield        3
3243                                      Blue Angel        3
2034                                   Ronnie Milsap        3
3244                                           Frida        3
2123                                        Neurosis        3
2939                                           Anvil        3
2688                                   Living Colour        3
2031                                         Alabama        3
1874                                  The Primitives        3
2944                                          Winger        3
2029                           New Kids on the Block        3
2357                                    Celtic Frost        3
3023                                    When in Rome        3
2225                                  Tanita Tikaram        3
2604                                 La Toya Jackson        3
3600                                   Deborah Harry        3
2610                                      Nick Kamen        3
3544                                The English Beat        3
2958                                       The Names        3
2289                                         The Jam        3
3303                             The Wedding Present        3
2627                                Pretty Boy Floyd        3
3281                                    Book of Love        3
1954                                   Dead Kennedys        3
1975                                   Danger Danger        3
2755                                           Swans        3
1955                                          Danzig        3
3119                                  Franco de Vita        3
1974                                  David Lee Roth        3
1907                                      Black Flag        3
1908                                         Rapeman        3
2174                                   Silent Circle        3
1957                                        Specimen        3
2890                                       Sortilège        3
1973                                         Litfiba        3
2434                                      Cinderella        3
1972                                      Quiet Riot        3
3287                                         Squeeze        3
3259                                  Brother Beyond        3
3022                                Men Without Hats        3
3655                                     Bow Wow Wow        3
2874                      The Nitty Gritty Dirt Band        3
3258                                     Then Jerico        3
2871                                      Piero Pelù        3
2736                                           Falco        3
3481                                The Icicle Works        3
2742                                    Quarterflash        3
2740                                        Adam Ant        3
1833                                 Biquini Cavadão        3
3424                                       Téléphone        3
3497                                    Scratch Acid        3
1952                                           Crass        3
2381                                        Melotron        3
3283                                      Boy George        3
2162                                      Romeo Void        3
3392                                        Hardline        3
2116                                             GBH        3
2325                                   Operation Ivy        3
2324                                             H2O        3
2578                                            Ira!        3
3284                                    Josie Cotton        3
2629                                           Nitro        3
2323                                        7Seconds        3
2576                                  Less Than Jake        3
2326                                   Angry Samoans        3
1944                                      The Cramps        3
2630                                 Faster Pussycat        3
2387                                  Barão Vermelho        3
3285                                  Altered Images        3
2633                                         Bonfire        3
1945                                 Alien Sex Fiend        3
2113                                      Steely Dan        3
1946                                 Christian Death        3
1947                               Sex Gang Children        3
3265                                    Aztec Camera        3
1980                                       L.A. Guns        3
3432                                      Stray Cats        3
2812                                             RPM        3
3399                                        Band Aid        3
2118                                      Bad Brains        3
2609                                    Cutting Crew        3
4725                                           Toyah        3
646                                        Testament        3
1022                                         Anthrax        3
1023                                           Venom        3
5775                                      Duncan Dhu        3
4212                                            Fear        3
4218                                 Freddie Jackson        3
4231                                    Bronski Beat        3
4242                                   Steve Winwood        3
4243                                       Mel & Kim        3
4244                                      The Korgis        3
4689                                   Mickey Gilley        3
4687                                    Randy Travis        3
4686                                    Kenny Rogers        3
5727                                    TNT (Brasil)        3
5722                                        Cro-Mags        3
4281                               Ashford & Simpson        3
5720                                        Underdog        3
632                                         Megadeth        3
5595                                     Poison Idea        3
5596                                     Anita Baker        3
5615                                    Abecedarians        3
5639                                    Alpha Blondy        3
5195                                          Zounds        3
5784                             Witchfinder General        3
638                                        Helloween        3
4292                                   Lorrie Morgan        3
5193                                    Poison Girls        3
642                                     Stratovarius        3
5192                                   Lost Cherrees        3
4284                                     S.O.S. Band        3
5695                                             Guy        3
5194                            Flux of Pink Indians        3
5223                                            Doom        3
1402                                     Barış Manço        3
4706                                Michael McDonald        3
5879                                     The Trammps        3
704                                        Midge Ure        3
5078                                            Trio        3
4733                                       The Slits        3
5858                                       MC Hammer        3
1445                                            Yuri        3
1444                                        Chayanne        3
5089                                Adler's Appetite        3
4142                                     Jimmy Cliff        3
5853                                             Act        3
5844                                    Majid Bekkas        3
5842                                  Boy Meets Girl        3
696                                         Level 42        3
691                                Johnny Hates Jazz        3
511                                            Titãs        3
686                Orchestral Manoeuvres in the Dark        3
1427                                           D-A-D        3
4207                                   Tones on Tail        3
5785                                     Saint Vitus        3
4711                         Kitchens of Distinction        3
652                                 Yngwie Malmsteen        3
1002                                   Reba McEntire        3
653                                   Blind Guardian        3
4208                                         B-Movie        3
4199                                     Black Uhuru        3
4196                                 The Smithereens        3
4193                                      Run-D.M.C.        3
1418                                  Hollywood Rose        3
5822                                        Firefall        3
5151                                       Real Life        3
4175                                    Etienne Daho        3
4198                                      Del Amitri        3
398                                   The Fleshtones        3
399                                   The Barracudas        3
4600                                     The Bolshoi        3
1225                                           Yello        3
1224                                 Scritti Politti        3
1221                                        Magazine        3
1220                                          Visage        3
1219                                          Models        3
4435                                           Razor        3
4438                               X-Mal Deutschland        3
4441                                           Blitz        3
1205                                       Split Enz        3
4555                                  Richard Hawley        3
572                                          Pantera        3
