
                                                 Artista  cluster
9487                                        The Movement       11
737                                       New Model Army       11
3158                                      Sun City Girls       11
1831                                American Head Charge       11
3606                                          Quietdrive       11
10186                                     The Young Gods       11
5872                                          Grammatics       11
10189                                      Ciccone Youth       11
8658                                            Polaroid       11
5195                                       Zaza Fournier       11
5460                                             Esteban       11
2149                                            Calexico       11
567                                            Soulthrow       11
8659                               Pathway to Providence       11
2424                                 The Scene Aesthetic       11
4691                              Crispin Hellion Glover       11
3680                                        Tequilajazzz       11
7336                                           Baustelle       11
1817                                           Fightstar       12
2479                                           Remy Zero       12
431                                     Tracktor Bowling       12
2851                                             Lao Che       12
7012                                   Stabbing Westward       12
1819                                            Jane Air       12
8446                                       Fleischschirm       12
10118                                       God Or Julie       12
9984                           Rocco DeLuca & The Burden       12
8735                                              Donots       12
8971                                                Skin       12
428                                       Digital Summer       12
1929                                          Buckcherry       12
436                                              Traff!c       12
2911                                                 311       12
5114                                      Louise Attaque       12
4246                                       Unwritten Law       12
4360                                          Vespertine       12
2920                                               Lobão       12
9363                                            Novastar       12
2459                                      Framing Hanley       12
2917                                                Hole       12
1909                                        Mor ve Ötesi       12
2873                                    Strachy Na Lachy       12
2462                                             Faktion       12
2843                               Toad the Wet Sprocket       12
3480                                          Nick Black       12
10190                                         Apollo 440       12
3424                                      Forgotten Boys       12
5458                                               Abril       12
1918                                              Teoman       12
418                              This Beautiful Republic       12
122                                                 VAST       12
1947                                              Primus       12
5221                                          K's Choice       12
3318                                               Линда       12
2131                                         VersaEmerge       12
2551                                                Coma       12
2299                                     Ultraje a Rigor       12
9180                                         Saving Abel       12
138                                    Dolores O'Riordan       12
4334                                          Rev Theory       12
9173                                             Liquido       12
139                                            Tommy Lee       12
4523                                   The Mayfield Four       12
5388                                           Grey Daze       12
7920                                       Since October       12
4602                                      The Living End       12
5532                                          Evans Blue       12
9164                                              Travka       12
8367                                      Rock Kills Kid       12
2145                                             Sublime       12
2152                                        Hayko Cepkin       12
2552                                                Otep       12
5762                                            Replikas       12
2256                                        Alter Bridge       12
2576                                            Fastball       12
3268                                      Адаптация Пчёл       12
2277                                    The Dead Weather       12
3052                                      Puddle of Mudd       12
9068                                          Merlinmoon       12
5340                                                 CKY       12
3228                                            Stigmata       12
5519                                        The Connells       12
4419                                              CPM 22       12
306                                            Sugarland       12
3040                                           12 Stones       12
3039                                             Kutless       12
3293                                            Stanfour       12
2289                                   Scars on Broadway       12
4427                                              Filter       12
2157                                   The Classic Crime       12
4430                                     Fair to Midland       12
2560                                      Family Force 5       12
1942                                           Karnivool       12
2982                                             Dolphin       12
246                                           David Cook       12
378                                          Silverchair       12
2498                                       Courtney Love       12
9323                                        ASHES dIVIDE       12
10102                                    House of Heroes       12
1984                                                 Kyo       12
2494                                   We Are the Fallen       12
2389                                     Dead by Sunrise       12
5478                                        Billy Corgan       12
4479                                          Crazy Town       12
7184                                         Nação Zumbi       12
2933                                             Default       12
5139                                                Vega       12
1955                                             Amatory       12
3406                                    Smile Empty Soul       12
2393                              Detonautas Roque Clube       12
3407                                      Our Lady Peace       12
7790                                             Wheatus       12
4546                                       Saves the Day       12
7214                                           Ben Moody       12
3374                                        Gin Blossoms       12
2796                                       Jack Off Jill       12
5393                                          The Almost       12
9009                                  Chester Bennington       12
4519                                 Theory of a Deadman       12
5925                                            Everlast       12
4622                                         Animal ДжаZ       12
8100                                    The Letter Black       12
5501                                          SafetySuit       12
146                                           Blackfield       12
9163                                         Timpuri noi       12
3363                                             Toadies       12
2038                                          Mr. Bungle       12
7824                                        Butch Walker       12
3366                                            Mudhoney       12
3368                                        Jars of Clay       12
2794                                           Scarling.       12
3371                                                Ours       12
2356                                              Hinder       12
3372                                             Tantric       12
2952                                      Violent Femmes       12
5564                                         Tin Machine       12
6718                                              Pamela       12
1579                                              Pillar       12
7717                                       The Blue Nile       12
5034                                            Tomahawk       12
3711                                                СЛОТ       12
7488                                          Falling Up       12
3916                                      Alien Ant Farm       12
997                                          The Pillows       12
6626                                       Finger Eleven       12
9712                                                天野月子       12
726                                  Stone Temple Pilots       12
5086                                   Cage the Elephant       12
4698                                      American Hi-Fi       12
6170                                                Gram       12
1539                                      Jerry Cantrell       12
7580                                     Murder by Death       12
721                                     Jane's Addiction       12
5026                                               Kinky       12
9828                                             Bellize       12
4773                                           Bif Naked       12
9548                                  The Scaramanga Six       12
7457                                       Black Francis       12
1602                                        Midnight Oil       12
6234                                   Temple of the Dog       12
6991                                             Noctura       12
8599                                         Ecos Falsos       12
4708                                                   3       12
4848                                               Drive       12
5064                                        Grand Avenue       12
4847                                              Hateen       12
1683                                                Kult       12
1684                                               Muchy       12
6388                                    The Gutter Twins       12
1686                                       Pidżama Porno       12
8242                               Further Seems Forever       12
6133                                      Catupecu Machu       12
1402                                  Dave Matthews Band       12
604                                    Social Distortion       12
4709                                           Oceansize       12
3764                                  Esthetic Education       12
6188                                      Gavin Rossdale       12
1411                                         Blind Melon       12
1582                                Thousand Foot Krutch       12
1361                                               Panik       12
6762                                                Hurt       12
824                                                 Bush       12
1360                                      Love Spit Love       12
1009                                             Rishloo       12
6613                                     Collective Soul       12
9440                                          The Afters       12
1444                                            Puscifer       12
8245                                     Concrete Blonde       12
9616                                              Exilia       12
1586                                           Black Lab       12
1449                                   Black Light Burns       12
1576                                                 Red       12
9619                                    Sworn II Silence       12
7006                                    The Replacements       12
8558                                               Eve 6       12
904                                           Nevada Tan       12
1763                                              Vega 4       12
7462                                Waglewski Fisz Emade       12
7491                                  The Juliana Theory       12
8557                                        Sister Hazel       12
4235                                               Anouk       12
465                                                Pitty       12
3500                                            Nosowska       12
6724                                               Sôber       12
1507                                        Eddie Vedder       12
6832                                  Crash Test Dummies       12
9132                                         The Epoxies       13
5682                                            Catch 22       13
5677                                          Rx Bandits       13
4676                                        7 Year Bitch       13
9158                                         Poison Idea       13
4053                                       The Only Ones       13
6788                                   The Heartbreakers       13
6855                                        Jaya the Cat       13
5296                                  Sentimiento Muerto       13
6487                                     Deny Everything       13
8466                                        Poison Girls       13
9131                                             Link 80       13
8465                                       Lost Cherrees       13
2706                                               Crass       13
7673                                         Mad Caddies       13
3261                                          Strung Out       13
5297                                      La Vida Bohème       13
4272                                               Trust       13
7226                                              Jersey       13
3212                                                WIZO       13
5300                             Flavio Mandinga Project       13
6382                                             Perkele       13
10143                                      GENERAL DECAY       13
7699                       Richard Hell and the Voidoids       13
7125                                                Case       13
7115                                         The Matches       13
8469                                              Zounds       13
8886                                   We Should Be Dead       13
7104                                               XBXRX       13
6966                                                D.I.       13
8422                                         Bitch Alert       13
6814                                             MUTAGEN       13
5750                                                FACT       13
8117                                           Latterman       13
8470                                            Conflict       13
3252                               Streetlight Manifesto       13
6571                                              Bigwig       13
8374                            Последние Танки В Париже       13
9502                                          The Briefs       13
9242                                Atom and His Package       13
2714                                        Hasil Adkins       13
3642                                          The Saints       13
9437                                  Dead Letter Circus       13
9406                                 El Último Ke Zierre       13
5200                                          Plasmatics       13
7175                                        The Burglars       13
7366                                         Single File       13
6950                                           The Germs       13
6915                                             Tragedy       13
8247                                           Ebba Grцn       13
10126                                      Madame Saatan       13
7451                                    Jonathan Richman       13
6809                                             Элизиум       13
8249                     Kyosuke Himuro Feat. Gerard Way       13
3835                                             Maldita       13
2218                                           Boney neM       13
6911                                           Hüsker Dü       13
8506                                         illScarlett       13
2913                                          The Unseen       13
3666                                       Bad Astronaut       13
7481                                           Fucked Up       13
7375                                         Dirty Money       13
6804                                               Газон       13
8114                                      The Copyrights       13
3247                                        The Swellers       13
3630                                       The Vibrators       13
9018                                         Fungi Girls       13
9264                                          Егор Летов       13
9199                                              Deadsy       13
9856                                                PENS       13
2429                                     Polar Bear Club       13
8113                                          The Manges       13
8246                                        The Rezillos       13
7642                                           Subhumans       13
6968                         Richard Hell & The Voidoids       13
7728                                           NoMeansNo       13
2698                                    Rudimentary Peni       13
6176                                             Rabones       13
1730                                       Los Fastidios       13
7509                                      Gužva u 16ercu       13
3633                                   The Modern Lovers       13
7108                                       Youth Brigade       13
9149                                  División Minúscula       13
5123                                Les Garçons Bouchers       13
2699                                            45 Grave       13
7630                                            Pailhead       13
9507                                Stiff Little Fingers       13
5683                                               Choke       13
8333                                                   I       14
4276                                               Anvil       14
6341                                           Cacophony       14
5044                                            Barilari       14
4533                                          Headhunter       14
3344                                     Nocturnal Rites       14
9540                                            Stampede       14
1163                                        Grave Digger       14
9183                                    Lucifer's Friend       14
5046                                        Tierra Santa       14
746                                                Kyuss       14
795                                           Angel Dust       14
4192                                       Virgin Steele       14
3350                                          Royal Hunt       14
3340                                             Derdian       14
1165                                            Alestorm       14
9066                                              Savage       14
3872                    The Entire Population Of Hackney       14
5047                              Nuclear Blast Allstars       14
1164                                             Sabaton       14
5045                                            Saratoga       14
799                                               Hibria       14
3556                                               Blaze       14
3358                                          Dream Evil       14
6799                                        Pretty Maids       14
2689                                       After Forever       14
4526                                                 TSA       14
5039                                         Rata Blanca       14
1155                                          HammerFall       14
6331                                            Monstrum       14
3345                                           Labyrinth       14
787                                          Andre Matos       14
4311                                             Halford       14
3357                                            At Vance       14
7855                                        Impellitteri       14
1157                                           Iron Fire       14
1628                                                Ария       14
797                                              Kamelot       14
6791                              Michael Schenker Group       14
2290                                             Manowar       14
788                                              Shaaman       14
1159                                           Gamma Ray       14
3873                              Numbers From The Beast       14
791                                                Viper       14
6332                                         Tokyo Blade       14
4531                                          Blitzkrieg       14
2469                                   Crucified Barbara       14
1167                                               Edguy       14
7968                                                Keel       14
6925                                              U.D.O.       14
1317                                       Mercyful Fate       14
3519                                           MARY ROSE       14
7255                                          Stormwitch       14
3867                                            A.S.A.P.       14
3311                                                Doro       14
9589                                          Almafuerte       14
2220                                          Dezperadoz       14
9228                                       Pride & Glory       14
2386                                            Firewind       14
2226                                         Korpiklaani       14
5875                                        Ari Koivunen       14
1166                                    Rhapsody of Fire       14
4174                                             Volbeat       14
4269                                          Barón Rojo       14
9587                                                  V8       14
7969                                        Lizzy Borden       14
4812                                      Axel Rudi Pell       14
9590                                               Logos       14
4423                                              Helmet       14
4537                                          Mägo de Oz       14
6439                                        Paul Gilbert       14
5664                                                SOiL       14
6730                                        Stravaganzza       14
9408                                            Underdog       14
3995                                        Diamond Head       14
1311                                           Forbidden       14
2852                                              Hunter       14
6304                                       Steel Panther       14
9528                                 Witchfinder General       14
4538                                            Avalanch       14
6428                                         Grand Magus       14
4535                                              Samson       14
9529                                         Saint Vitus       14
9591                                            O'Connor       14
8895                                      Hall of Dreams       14
3704                                              Легион       14
1185                                           Early Man       14
8753                                           Alcatrazz       14
4178                                        White Zombie       14
1694                                            Falconer       14
5233                                               Evile       14
8752                                     Vanishing Point       14
4274                                                Riot       14
817                                            Kotipelto       14
1179                                         Power Quest       14
781                                             Savatage       14
3869                                              Accept       14
6975                                         Angel Witch       14
1176                                               Tarot       14
6974                                  Tygers of Pan Tang       14
4177                                         Taking Dawn       14
4977                                                Nega       14
5234                                                Down       14
1181                                      Vicious Rumors       14
3870                                           Autograph       14
8037                                           The Sword       14
1183                                         Primal Fear       14
1189                                    Demons & Wizards       14
5720                                          Zakk Wylde       14
1923                                        Massacration       14
1924                                          Dee Snider       14
1927                                           Desperado       14
1708                                         DragonForce       14
2358                                  Machinae Supremacy       14
4270                                              Krokus       14
2738                                           L.A. Guns       14
1186                                                Wolf       14
7675                                          Whitecross       14
1705                                                Jorn       14
1698                                          Dragonland       14
1172                                          Jag Panzer       14
6819                                        Kate Winslet       15
302                                               Diyana       15
9525                                            78violet       15
7242                                         Vienna Teng       15
5356                                      Amanda Jenssen       15
7590                                              Denali       15
8487                                         Gangsta Boo       15
5818                                      Lauren Nichols       15
8672                                               Lhasa       15
284                                          Queensberry       15
7238                                            Мельница       15
1484                                               Psapp       15
10066                                       Natalie Cole       15
3274                                             Preslee       15
291                                      Cassandra Steen       15
7496                                               Alsou       15
282                                            No Angels       15
289                                       Nadja Benaissa       15
287                                       Annett Louisan       15
3284                                          Lila Downs       15
2601                                      Nana Mouskouri       15
9662                                      Susheela Raman       15
10075                                             Chilli       15
5277                                Karen O and the Kids       15
2496                                    Dionne Bromfield       15
8520                                             Frente!       15
7213                             En espíritu y en verdad       15
10123                                       Angel Taylor       15
9102                                        Carmen McRae       15
8636                                             Adriana       15
8068                                    Marlene Dietrich       15
201                                  Adriana Calcanhotto       15
5323                                     Angélique Kidjo       15
6868                                          The Gossip       15
2402                                   The Carter Family       15
7216                                     Hillsong London       15
5252                                                Luka       15
2397                                          Maria Gadú       15
2513                                             Anniela       15
9643                                           Autodrone       15
8624                                     Susanne Sundfør       15
2390                                     Jessica Andrews       15
1335                                                 CéU       15
8209                                             Пелагея       15
3783                                        Britt Nicole       15
7448                                              Lissie       15
9136                                     The Aislers Set       15
9891                                         Aynur Doğan       15
3134                                           Soap&Skin       15
8224                                        Nickel Creek       15
9612                                                Stab       15
7616                                             Yuridia       15
3137                                          Chinawoman       15
9604                                       Patti Scialfa       15
8625                                      Liliana Felipe       15
7464                                           Gal Costa       15
7350                              Snake River Conspiracy       15
3752                                              Elissa       15
9631                                            Rasheeda       15
6435                                              Ceumar       15
5315                                        Rokia Traoré       15
7210                                            Hillsong       15
2492                                         Emily Wells       15
4101                                        Katie Herzig       15
8074                                          The Motels       15
8282                                                Lulu       15
4558                                        Brick & Lace       15
4559                                           Che'nelle       15
6430                                           Nara Leão       15
668                                          Anna Carina       15
2593                                      The Primitives       15
4581                                          Celina Ree       15
218                                         Sara Tavares       15
3688                                      Thaeme Mariôto       15
3830                         X-Patriate (Alan J. Lipman)       15
5754                                                Bebe       15
6368                                                 아이비       15
6367                                          Angela Aki       15
6366                                               ayaka       15
3831                            Scala & Kolacny Brothers       15
10088                                           Oh Laura       15
6355                                              Mariza       15
9061                                            Anna Oxa       15
4144                                      Loredana Bertè       15
9549                                          June Tabor       15
1430                                    Jennette McCurdy       15
1432                                            Everlife       15
4701                                        Electrik Red       15
8059                                      Kirsty MacColl       15
8668                                       Kate Havnevik       15
3651                                      Fernanda Takai       15
7441                                       Юлия Савичева       15
3648                                   Kristin Chenoweth       15
267                                    Haley James Scott       15
8106                                              Smoosh       15
4586                                              Simone       15
3689                                         Luiza Possi       15
3208                                        Liv Kristine       15
8618                                              Emilia       15
9085                                       Miriam Makeba       15
1351                                             Serebro       15
224                                       Maria Bethânia       15
9084                                            Nelstar*       15
5723                                   Tristan Prettyman       15
5331                                                  李玟       15
3821                                             モーニング娘。       15
4594                                       Fagget Fairys       15
1370                                   The Cheetah Girls       15
6397                                    Transvision Vamp       15
8322                                        Heather Nova       15
3087                                          Rosenstolz       15
8064                                      Geneva Jacuzzi       15
5337                                                Mina       15
8615                                      Deborah Blando       15
8882                                           Mary Mary       15
5339                                        Naomi Yohani       15
6384                                      Phyllis Dillon       15
8883                                        Paula Toller       15
7603                                                   S       15
7643                                    Carolina Marquez       15
8176                                      Mediæval Bæbes       15
1375                                        Billie Piper       15
1505                                                 Tiê       15
9344                                       Nicole Atkins       15
6185                                         Ana Nikolić       15
5130                                       Minnie Driver       15
5129                                        Sam Phillips       15
1919                                      Marissa Nadler       15
7042                                                分島花音       15
1915                                         Yasmin Levy       15
6993                                       Mostly Autumn       15
1717                                    Victoria Beckham       15
8272                                         Lisa Ekdahl       15
1910                                       Sertab Erener       15
4760                                             Luxúria       15
6047                                            Eisblume       15
1908                                    Amália Rodrigues       15
10168                                            Hayedeh       15
9839                                        Moya Brennan       15
6179                                        Manu Gavassi       15
1900                                         Ajda Pekkan       15
833                                            Amy Studt       15
2791                                               ℃-ute       15
4018                                         Faun Fables       15
8447                                        Nina Persson       15
3437                                      Ashley Roberts       15
8344                                                Knob       15
4469                                             Clannad       15
4501                                         Jenny Lewis       15
10165                                      Lilit Pipoyan       15
9418                                            Värttinä       15
6984                                              miss A       15
8443                                             BC Jean       15
7276                                              Elnare       15
65                                                 Basia       15
5154                                   Chantal Kreviazuk       15
6577                                       Nerina Pallot       15
3893                                             Esthero       15
7070                                     Vanessa Amorosi       15
7063                                       Dark Princess       15
9326                                              Novika       15
2742                                         Crystal Kay       15
5150                                         Terra Naomi       15
4757                                      Carmen Miranda       15
7061                                       The LoveCrave       15
5134                                       Fernanda Brum       15
2747                                               Utada       15
9329                                 We Are the In Crowd       15
2962                                     Porcelain Black       15
2749                                      Natasha Thomas       15
2750                                         Dana Glover       15
2754                                        Paula DeAnda       15
1964                                          Celia Cruz       15
9006                                     Cristina Branco       15
6977                                   X-Mal Deutschland       15
7726                                      Elysian Fields       15
1948                                    Jenni Vartiainen       15
6190                                   Lesbian Bed Death       15
7788                                    Lauren Pritchard       15
6309                                    Babes in Toyland       15
1743                                      Andrea Bocelli       15
2811                                      Carly Smithson       15
8450                        The Hillbilly Moon Explosion       15
8960                                           Eva Avila       15
8560                                         Sailor Moon       15
1764                                              Sissel       15
7537                                            Mahogany       15
5446                                         Nina Becker       15
5462                                        Astrid Hadad       15
4240                                                Xuxa       15
6117                                                  樹海       15
3478                                      Emmylou Harris       15
1774                                             4minute       15
4788                                            Cassiane       15
6705                                             HALCALI       15
5440                                             Katia B       15
3479                                        Yasemin Mori       15
4791                                        Aline Barros       15
6713                                              S.E.S.       15
6124                                                  絢香       15
3493                                       Wynter Gordon       15
4795                                     Daniela Mercury       15
1781                                                Kara       15
1782                                                  윤하       15
8942                                         The Softies       15
4236                                    Regine Velasquez       15
4793                                     Elaine De Jesus       15
3484                                      Lisa Miskovsky       15
3488                                        Wonder Girls       15
6121                                  Every Little Thing       15
3464                                       Gillian Welch       15
6097                                                Sema       15
1762                                   Katherine Jenkins       15
2935                                           Amy Grant       15
2934                                        Idina Menzel       15
6084                                              Paulla       15
8453                                           Yma Sumac       15
1744                    Sarah Brightman & Andrea Bocelli       15
6657                         Diana Ross and The Supremes       15
9997                                  VFSix feat. S.C.E.       15
1748                                       Emma Shapplin       15
9368                                       Phyllis Hyman       15
6661                                     Stephanie Mills       15
9792                                              Dalida       15
9993                            VFSix feat. Pat Appleton       15
9371                                         Kate Hudson       15
6666                            Gladys Knight & The Pips       15
7552                                               Toyah       15
6159                                      Ludmila Ferber       15
3952                                      Kellie Pickler       15
9974                                              sayCeT       15
1760                                              Keedie       15
3954                                         Lea Michele       15
5469                                          OperaBabes       15
3457                                              Diwali       15
4785                                    Deniece Williams       15
4495                    Emily Haines & the Soft Skeleton       15
3957                                        Rachael Sage       15
7544                                        Bonnie Raitt       15
6095                                       Lhasa de Sela       15
8912                                    Miss Emily Brown       15
5158                                        Lucie Silvas       15
6019                                              Marika       15
3016                                        Julee Cruise       15
7851                                         Ana Popovic       15
9258                                                  가인       15
8907                                   Polly Scattergood       15
5908                                                 Vas       15
5545                                       Giusy Ferreri       15
2688                                               Elane       15
1536                                             Stryper       15
9479                                  Marcia Goldschmidt       15
5193                                     Brigitte Bardot       15
2071                                     Paula Fernandes       15
