
                                                Artista  cluster
5713                                     Ewelina Flinta        5
3489                                        Мультfильмы        5
5113                                              Strep        5
3547                                        Dirty Penny        5
5112                                         Silvertide        5
3548                                              Nitro        5
5733                                          Die Happy        5
5102                                            Replace        5
3550                                   Alleycat Scratch        5
2664                                     Breaking Point        5
3387                                              Revis        5
5154                                            Perfect        5
5685                                     Thriving Ivory        5
7370                                           Sic Alps        5
5635                                               Nina        5
4                                           DIR EN GREY        5
3222                                    Marianas Trench        5
7069                                  The Weird Sisters        5
574                               Engenheiros do Hawaii        5
9231                                             14 Bis        5
7377                                      Divlje Jagode        5
7062                                          Roxy Blue        5
5435                                            Kincade        5
3261                                         Catch Side        5
3270                        The Flying Burrito Brothers        5
594                                               Titãs        5
3300                                             O.N.A.        5
7016                                             El Tri        5
3336                                           Spiral69        5
7390                                               Saga        5
5479                                The Pineapple Thief        5
7001                                              Eowyn        5
6124                                    Collective Soul        6
8039                                          Sugar Ray        6
1040                              Them Crooked Vultures        6
1774                                           Chevelle        6
8529                                       ASHES dIVIDE        6
238                                          David Cook        6
8392                                             Travka        6
5504                                             La Ley        6
8401                                            Liquido        6
6133                                      Finger Eleven        6
4556                                              Drive        6
5101                                              Abril        6
1684                                             Vega 4        6
112                                      Porcupine Tree        6
5701                                     Catupecu Machu        6
4555                                             Hateen        6
5140                                         SafetySuit        6
9224                                       God Or Julie        6
5038                                         The Almost        6
5165                                         Evans Blue        6
5033                                          Grey Daze        6
1380                                           Puscifer        6
5791                                  Temple of the Dog        6
1470                                     Jerry Cantrell        6
5194                                        Tin Machine        6
133                                           Tommy Lee        6
1506                                                Red        6
1509                                             Pillar        6
1512                               Thousand Foot Krutch        6
1513                              Jay-Z and Linkin Park        6
4989                                                CKY        6
140                                          Blackfield        6
1531                                       Midnight Oil        6
1340                                 Dave Matthews Band        6
8306                                         Merlinmoon        6
5943                               The Butterfly Effect        6
5367                                           Replikas        6
1610                                              Muchy        6
5522                                           Everlast        6
4713                                              Kinky        6
6016                                   Mother Love Bone        6
9284                                         Apollo 440        6
8391                                        Timpuri noi        6
5057                                           10 Years        6
363                                         Silverchair        6
7851                                       Sister Hazel        6
3389                                         Big Dismal        6
2275                                    Dead by Sunrise        6
2250                                             Hinder        6
6889                                         Falling Up        6
2195                                    Ultraje a Rigor        6
2191                                              Trapt        6
879                                          Nevada Tan        6
2185                                  Scars on Broadway        6
2184                                       Serj Tankian        6
6866                               Waglewski Fisz Emade        6
7750                                      Fleischschirm        6
2174                              Eagles of Death Metal        6
2155                                       Alter Bridge        6
2147                                          Sixx:A.M.        6
3693                                     Toque Profundo        6
8636                                         The Afters        6
8975                                            Bellize        6
6644                                          Ben Moody        6
2057                                           Thursday        6
2344                                     Framing Hanley        6
3236                                     Forgotten Boys        6
2347                                            Faktion        6
3219                                     Our Lady Peace        6
2666                                             Saliva        6
2759                                                311        6
2768                                              Lobão        6
2780                                            Default        6
707                                 Stone Temple Pilots        6
2837                                           Daughtry        6
702                                    Jane's Addiction        6
2881                                          12 Stones        6
2882                            Seether (Feat. Amy Lee)        6
7852                                              Eve 6        6
2893                                     Puddle of Mudd        6
803                                                Bush        6
2441                                     Family Force 5        6
2433                                               Otep        6
2432                                               Coma        6
7157                                            Wheatus        6
3142                                              Линда        6
3176                                            Toadies        6
3185                                            Tantric        6
3218                                   Smile Empty Soul        6
7277                                      Since October        6
400                                Funeral for a Friend        6
8408                                        Saving Abel        6
4243                                Theory of a Deadman        6
4146                                             CPM 22        6
6454                                            Noctura        6
4153                                             Filter        6
6440                                       LoveHateHero        6
8566                                           Novastar        6
1899                                                Kyo        6
4340                                        Animal ДжаZ        6
6311                                 Crash Test Dummies        6
1858                                          Karnivool        6
4204                                         Crazy Town        6
1863                                             Primus        6
1862                                        Danko Jones        6
1845                                         Buckcherry        6
303                                             Skillet        6
1950                                         Mr. Bungle        6
1847                                              Creed        6
4268                                      Saves the Day        6
4247                                  The Mayfield Four        6
4211                                       Böhse Onkelz        6
4069                                         Rev Theory        6
1855                                     Monster Magnet        6
1825                                       Mor ve Ötesi        6
1834                                             Teoman        6
4420                                                  3        6
4421                                          Oceansize        6
4348                                          Everclear        6
6251                                               Hurt        6
6494                                        Andrew W.K.        6
4466                                       Os Seminovos        6
2667                                    Helalyn Flowers        7
7425                                          Simulator        7
5173                                      Gravity Kills        7
4564                                      The Sin:Decay        7
8265                                           Intermix        7
4559                                         Scorngrain        7
5616                                       Trent Reznor        7
1746                                          Architect        7
6146                                         Minny Pops        7
7168                                         Cyberaktif        7
5612                                         Crossbreed        7
8013                                 Atari Teenage Riot        7
6250                      Trent Reznor and Atticus Ross        7
7548                                           Die Form        7
2468                                          Front 242        7
4396                                          Angelspit        7
7114                                           Download        7
3162                                         Evil's Toy        7
4599                                           Modulate        7
2400                                   L'Âme Immortelle        7
2438                                         Deathstars        7
4594                                     Alien Vampires        7
2405                                            Diorama        7
7164                                          cEvin Key        7
7167                                               ohGr        7
4402                                        I:Scintilla        7
2403                                    Terminal Choice        7
5935                                    Jesus on Extasy        7
8252                                           Julien-K        7
3907                                      Kidneythieves        7
3919                                        Zombie Girl        7
6588                                              Vromb        7
6577                                   This Morn' Omina        7
6576                                            32Crash        7
3943                                      Alien Produkt        7
6575                                            Empusae        7
4943                                           Destroid        7
6620                                        Pzychobitch        7
4939                                              Wast3        7
4934                                          Faderhead        7
3947                                     Kirlian Camera        7
5873                                       Anders Manga        7
5877                                 The Neon Judgement        7
6574                                       Ah Cama-Sotz        7
3950                                        Painbastard        7
6571                                  Hanzel und Gretyl        7
6570                                             Moenia        7
4936                                               KLOQ        7
7663                                            Pigface        7
6621                                             Yendri        7
7859                                        The Fireman        7
8250                                           Skrillex        7
3473                                  Project Pitchfork        7
3474                                      Deine Lakaien        7
5705                                       Android Lust        7
3477                                      Leæther Strip        7
3478                               In Strict Confidence        7
1658                                           [:SITD:]        7
4718                                         Zeromancer        7
3864                               Aesthetic Perfection        7
4720                                               Snog        7
2100                                    belladonnakillz        7
7834                                          SEXYDEATH        7
7835                                     Razed in Black        7
7837                                           Red Cell        7
1933                                  Throbbing Gristle        7
1935                                             Foetus        7
6174                                      Chris & Cosey        7
8159                                         Dismantled        7
4722                                       Meg Lee Chin        7
6178                                      Severed Heads        7
0                                       Diary of Dreams        7
37                                               Reaper        7
1074                                      mind.in.a.box        7
26                                                KMFDM        7
1063                                           Headscan        7
8                                                Hocico        7
10                                London After Midnight        7
1064                                      Tactical Sekt        7
1080                                  Apoptygma Berzerk        7
423                                       Clan of Xymox        7
417                                        Pitchshifter        7
12                                      The Crüxshadows        7
13                                           :wumpscut:        7
1079                                           Colony 5        7
1078                                           Seabound        7
1077                                         VNV Nation        7
16                                         The Kovenant        7
8598                                            Decence        7
395                               The Birthday Massacre        7
8631                                        Alec Empire        7
1107                                       Bruderschaft        7
19                                              Tamtrum        7
20                                              Laibach        7
1075                                       Absurd Minds        7
927                                     William Control        7
25                                         Icon of Coil        7
1069                                 Velvet Acid Christ        7
1082                                          Blutengel        7
1083                                       Neuroticfish        7
7                                              Agonoize        7
1085                                      Assemblage 23        7
9064                                  Twitch The Ripper        7
1103                                          Accessory        7
5                                           Combichrist        7
724                                           Wolfsheim        7
1051                                               Cryo        7
8722                                  Inline.seX.Terror        7
1101                                        Lost Signal        7
1100                                     Angels & Agony        7
8705                                         Disharmony        7
8702                                 The Fighting Cocks        7
32                                             Noisuf-X        7
8706                                             genCAB        7
8955                                Pop Will Eat Itself        7
1086                                       Edge of Dawn        7
6                                               Grendel        7
1089                                         Cesium:137        7
1055                                            Haujobb        7
1096                                 Lights of Euphoria        7
1095                                            Code 64        7
1093                               Solitary Experiments        7
278                                      Colbie Caillat        8
1244                                       Paolo Nutini        8
299                                        Jack Johnson        8
2368                                        Fiona Apple        8
342                                           Kate Nash        8
349                                           She & Him        8
364                                               Jónsi        8
335                                      Bat for Lashes        8
58                                                 Dido        8
2324                                     Regina Spektor        8
256                                   Alanis Morissette        8
800                                       The Cardigans        8
1435                                        Norah Jones        8
1568                                              Adele        8
4055                               My Brightest Diamond        8
3850                                        Yo La Tengo        8
3766                                     Camera Obscura        8
494                                Kings of Convenience        8
496                                       José González        8
3816                                          Frou Frou        8
6998                                          Azure Ray        8
1190                                          Cat Power        8
1320                                           Lykke Li        8
571                                             Shakira        8
568                                                 Sia        8
148                                         Bright Eyes        8
1803                                              Feist        8
167                                        Jeff Buckley        8
501                                    The Sea and Cake        8
562                              Florence + the Machine        8
742                                      Tegan and Sara        8
508                                 Belle and Sebastian        8
747                                       Amy Winehouse        8
966                                       Leonard Cohen        8
1982                                        KT Tunstall        8
6924                                         Blood Ruby        8
3988                                         Aimee Mann        8
9032                                             Magnet        8
2596                                    Sarah McLachlan        8
5301                              For the Fallen Dreams        9
4088                                Drop Dead, Gorgeous        9
5313                              Here Comes The Kraken        9
6676                                    Scarlett O'Hara        9
4087                                Stray From the Path        9
8796                                        Knuckledust        9
6648                                              Evita        9
5311                                        American Me        9
6517                                          Hopesfall        9
3871                                 Embraced by Hatred        9
8794                                        Nasty Taste        9
3834                                      Mutiny Within        9
9015                   The Number Twelve Looks Like You        9
9014                                  Killing the Dream        9
7439                                         Confession        9
2754                                         Norma Jean        9
4109                        Arsonists Get All The Girls        9
5289                                      Burning Skies        9
8237                                   Nodes of Ranvier        9
4110                                    Greeley Estates        9
5619                                       Earth Crisis        9
6289                                            Molecul        9
8079                    Fear Before the March of Flames        9
1900                                         Architects        9
8076                                       Counterparts        9
1874                                  Bleed From Within        9
1870                                 The Crimson Armada        9
1866                                             Neaera        9
5883                                         Inner Side        9
1778                                     The Word Alive        9
1776                                     Attack Attack!        9
7926                                              means        9
1770                        Dead Silence Hides My Cries        9
1762                                   Buried in Verona        9
1761                                      Bury Tomorrow        9
1760                                 Stick to Your Guns        9
1758                                                ВFI        9
7998                                            Endwell        9
8000                                   Years Spent Cold        9
1743                                             Maroon        9
8027                                           Callejón        9
8028                                    Silent Civilian        9
1768                              The Eyes Of A Traitor        9
2435                                        Bloodsimple        9
5055                                Glamour Of The Kill        9
7885                            A Bullet for Pretty Boy        9
7635                                    Final Sacrifice        9
6217                                   Tired Of Waiting        9
7762                                                Zao        9
4578                                        Oh, Sleeper        9
5316                                 I Shot The Sheriff        9
6119                                Breakdown Of Sanity        9
5144                                            Narziss        9
9220                                             Advent        9
9219                                    The Ascendicate        9
5996                                    Dead and Divine        9
9216                                         The Famine        9
6076                                              Vanna        9
2040                                  We Came As Romans        9
6014                                           50 Lions        9
6011                                 MyChildren MyBride        9
6008                                             Ligeia        9
6001                            Straight Reads The Line        9
5999                                Farewell to Freeway        9
8590                                          Animosity        9
5998                         The Holly Springs Disaster        9
9211                             This or the Apocalypse        9
4579                                           Rashamba        9
8030                                            Daysend        9
621                                               #####        9
7138                                     My Ticket Home        9
3621                                      Texas in July        9
3619                                 A Plea for Purging        9
5385                                           The Bled        9
3513                                     Salt The Wound        9
3516                                     Misery Signals        9
2935                                       Veil of Maya        9
7217                                            Mendeed        9
3250                                  The Acacia Strain        9
3602                                          Throwdown        9
5380                                 Destroy The Runner        9
7268                                         The Sorrow        9
3057                                           In Irons        9
3054                          Blessed by a Broken Heart        9
681                          From a Second Story Window        9
2938                                 Circle of Contempt        9
2949                                         Structures        9
2948                                  An Obscure Signal        9
2940                                   Within The Ruins        9
3604                                   Full Blown Chaos        9
3616                                   Mein Hünd Morder        9
2941                                   After the Burial        9
3618                              Betraying The Martyrs        9
671                                   A Day to Remember        9
682                                         It Prevails        9
7273                                    Machinemade God        9
3510                                    Beneath the Sky        9
3508                             And Hell Followed With        9
8860                                   Виноградный День        9
6913                                              Morda        9
3406                                              Adept        9
6911                                          Do or Die        9
3284                                  In Fear and Faith        9
6910                                        Sworn Enemy        9
6909                                          Frontside        9
6908                                              Hoods        9
3509                                             Attila        9
1281                                As Blood Runs Black        9
696                              Feed Her To The Sharks        9
1273                               Knights Of The Abyss        9
3000                                        The Chariot        9
689                                    All Shall Perish        9
6810                                      Buried Inside        9
685                             I Killed the Prom Queen        9
684                                              Emmure        9
3506                                    Killwhitneydead        9
692                                       Despised Icon        9
3259                                       Silent Decay        9
3005                   Maylene and the Sons of Disaster        9
856                                              Fragma       10
7111                                          Funckarma       10
1484                                          808 State       10
1953                                         Basshunter       10
4435                               The Secret Handshake       10
1954                                            Scooter       10
1164                                            Justice       10
4438                                   Breathe Electric       10
1176                                           Pendulum       10
5553                                            DJ Dean       10
4397                                       Millionaires       10
5554                                                 BT       10
7624                                              Benga       10
1162                                         Digitalism       10
4811                                       Alex Gaudino       10
6271                                               Dune       10
1165                                  Armand van Helden       10
8194                                          Capitol K       10
4822                                   Charlotte Martin       10
5229                                             Danger       10
5230                                            Dubstar       10
4827                                     David Vendetta       10
3580                                                ILS       10
4401                                        Blaqk Audio       10
845                                              Tiësto       10
8339                                     Anthony Rother       10
8094                              Plus-Tech Squeeze Box       10
5406                                       Modeselektor       10
2170                               The Bloody Beetroots       10
9135                                     Designer Drugs       10
8346                                          Alter Ego       10
8644                                              Modjo       10
7840                                              Blank       10
7716                                      Raymond Scott       10
4629                           Hercules and Love Affair       10
542                                             Stromae       10
634                                  The Crystal Method       10
639                                           Digitonal       10
5130                                         Zoot Woman       10
3109                                       Audio Bullys       10
912                                           Provision       10
903                                      Cause & Effect       10
6055                                      Roger Sanchez       10
113                                           De/Vision       10
8147                                         This Light       10
866                                    Breathe Carolina       10
870                                         Teen Hearts       10
623                                Asian Dub Foundation       10
4719                                            Moderat       10
9278                                         Fingathing       10
4715                                               Mylo       10
8152                                           Cosmosis       10
8951                                             Pariah       10
2014                                   Late of the Pier       10
8151                                        Inner Place       10
1090                               Stoneface & Terminal       10
4684                                             Orsten       10
5557                                             Darude       10
6040                                         The Shamen       10
7140                                              Seize       10
9234                                         White Town       10
122                                         Planet Funk       10
2390                                  Sébastien Tellier       10
4844                                   The Black Ghosts       10
8268                                       Scatman John       10
1171                                Simian Mobile Disco       10
6601                                        Bob Sinclar       10
2665                                      Lords of Acid       10
3363                                         Sam Sparro       10
5607                                     Jeckyll & Hyde       10
4018                    Mark Ronson & The Business Intl       10
2952                                      Benny Benassi       10
5266                                           Datarock       10
8761                                           Infadels       10
5443                                          Neon Neon       10
7500                              Bodies Without Organs       10
2955                                            Chromeo       10
2956                                         Boys Noize       10
6498                                  Ultraviolet Sound       10
7990                                            klakast       10
2959                                             Surkin       10
8269                                           Plushgun       10
2964                                               DatA       10
7422                                        Ien Oblique       10
6626                             Melleefresh & Deadmau5       10
1174                                           MSTRKRFT       10
6766                                           Legowelt       10
8524                                           Oxynucid       10
8526                                          Leftfield       10
6685                                      Vector Lovers       10
8815                                         Plastikman       10
6795                                          Telefunka       10
3659                                      Shapeshifters       10
8439                                       Matthew Dear       10
3331                                                Neo       10
5487                                     Propellerheads       10
1359                                    The Medic Droid       10
2743                                            Ratatat       10
437                                        Paul van Dyk       10
5583                                                梅林茂       10
6630                                         Alex Smoke       10
7411                                    Thieves Like Us       10
2717                                          Girl Talk       10
129                                   Infected Mushroom       10
9022                                          Frivolous       10
5714                                              Kenna       10
8745                                      Random Number       10
7250                                  Frank Van Bogaert       10
1000                                          Hadouken!       10
4233                                                BWO       10
4126                                             Yuksek       10
2520                                        A1 Bassline       10
1810                                          Stereolab       10
5444                                    Chicks on Speed       10
3586                                     Paul Oakenfold       10
7564                                The Rorschach Audio       10
3384                                       Trentemøller       10
4144                                          Safri Duo       10
7963                                         Erlend Øye       10
7245                          Trance Atlantic Air Waves       10
137                                          Jamiroquai       10
2976                                         Paavoharju       10
5024                                         Air France       10
3380                                            Vitalic       10
4107                                   One Morning Left       10
4103                                   Innerpartysystem       10
4937                                           The Whip       10
3198                          Does It Offend You, Yeah?       10
8562                       Lil Jon & The East Side Boyz       11
8865                             Vanich (Military Clan)       11
217                                             Mos Def       11
5954                          Sonny Black & Frank White       11
1884                                               k-os       11
5889                                  One Day as a Lion       11
4615                                        J.R. Writer       11
6060                                              Plies       11
8866                                        Пост Мортем       11
8565                                            Fat Joe       11
3312                                         Method Man       11
1726                                        Chiddy Bang       11
4619                                             Twista       11
221                                          Gang Starr       11
222                                                2Pac       11
3313                                                RZA       11
7141                                       Mario Winans       11
4616                                      The Alchemist       11
8560                                       Amanda Blank       11
4617                                              Big L       11
3323                                            Bow Wow       11
4618                                             Clipse       11
3317                                  Naughty by Nature       11
4620                                            Freeway       11
8907                                                JAW       11
537                                        Master Tempo       11
1790                                          Mobb Deep       11
5956                                            Chakuza       11
8909                                               Nyze       11
1785                                            Spice 1       11
205                                          9th Wonder       11
7867                                        Petey Pablo       11
6006                                           Смоки Мо       11
1786                                           Ice Cube       11
1788                                            Dr. Dre       11
3430                                             N-Dubz       11
1940                                            Twiztid       11
3422                                        Planet Hemp       11
7880                                         Sean Price       11
7882                                        Lyrics Born       11
1789                                              N.W.A       11
8862                                        Vanilla Ice       11
8868                                          MC Hammer       11
195                                      Pharoahe Monch       11
6059                                        Young Jeezy       11
8864                                                Сэт       11
1784                                            DJ Quik       11
1765                                              Каста       11
7007                                    Swollen Members       11
8586                                           Separate       11
6057                                    Rick GhraphiXxX       11
7856                                            Ja Rule       11
3359                                     Mala Rodríguez       11
5958                                       Travie McCoy       11
7076                                  Fat Freddy's Drop       11
1781                                          Too $hort       11
6033                                 Kardinal Offishall       11
1783                                             Eazy-E       11
213                                                 Nas       11
8908                          Favorite & Hollywood Hank       11
6019                                         Run-D.M.C.       11
5960                                               Azad       11
7135                                           Ms. Jade       11
6058                                          Rick Ross       11
8812                                            Shawnna       11
7797                                               ILWT       11
6475                                               D-Bo       11
8821                               T-Raperzy znad Wisły       11
6838                                         Gucci Mane       11
2516                                   Notorious B.I.G.       11
2506                                            Shwayze       11
6394                                       Colette Carr       11
4212                                           Flipsyde       11
4227                                            N*E*R*D       11
6348                                              Mario       11
4263                                          Tech N9ne       11
9059                                               Sway       11
4285                                           3rd Bass       11
6476                                                Tua       11
4286                                    Jungle Brothers       11
4291                                       Company Flow       11
2426                                       Wu-Tang Clan       11
4296                                         Soulja Boy       11
9060                                  Meth, Ghost & Rae       11
4312                                  Timbaland & Magoo       11
7603                                              Porta       11
3576                                               Sido       11
4374                                                徐懷鈺       11
8723                                  Kottonmouth Kings       11
3575                                              Fokus       11
7622                                             Ya Boy       11
6253                                          Jean Grae       11
509                                A Tribe Called Quest       11
3574                                      Pezet/Małolat       11
6477                                      Bizzy Montana       11
6479                                               Fler       11
8811                                              Trina       11
8810                                            Remy Ma       11
6714                                            J. Cole       11
6710                                       Pretty Ricky       11
3706                                        Funky Bunch       11
6708                                              Havoc       11
7304                                              Rakim       11
3689                                           Calle 13       11
455                                            Kid Cudi       11
2746                                  The Lonely Island       11
2745                                         Black Star       11
2744                                         Asher Roth       11
6478                                               Saad       11
3878                                           Taktloss       11
3892                                      The Cool Kids       11
9007                                        Termanology       11
3923                                         Haftbefehl       11
3924                                           Kollegah       11
3925                                         Farid Bang       11
6558                                        Jagged Edge       11
6547                                        Masta Killa       11
4037                                              Oh No       11
387                                             ВИА Гра       11
