,Artista,cluster
5733,Die Happy,16
1554,the GazettE,16
1566,Poisonblack,16
1567,ムック,16
6595,Strata,16
8231,Los Lobos,16
9147,Μύρωνας Στρατής,16
8219,Attack! Attack!,16
5685,Thriving Ivory,16
8379,Nikki Clan,16
4860,Eiffel,16
4848,Relespública,16
4832,Jack White & Alicia Keys,16
8418,IRA,16
4807,Duman,16
4794,Stray Cats,16
8400,Деньги-на-Ветер,16
4790,Alain Bashung,16
1377,Billy Ray Cyrus,16
1349,Nenhum de Nós,16
1352,Udora,16
1355,Black Veil Brides,16
1356,Falling In Reverse,16
4786,Jean-Louis Aubert,16
4785,Téléphone,16
1369,Weird Al Yankovic,16
4781,Renaud,16
5435,Kincade,16
8395,Sertse,16
8218,Blood Command,16
8216,Eagle Scout,16
4558,Fatale,16
8135,Deadboy & the Elephantmen,16
6653,Superchic[k],16
9177,Юта,16
8127,Buffalo 77,16
8126,[spunge],16
8125,The Aquabats,16
8107,Ундервуд,16
4408,Allister,16
6647,Silly Fools,16
139,Reamonn,16
6673,Favez,16
1833,Şebnem Ferah,16
4391,Granada,16
8081,Senser,16
6696,Urker,16
1859,Type O Negative,16
6697,Kargo,16
6698,Muzart,16
1821,Barış Manço,16
8140,John Wesley,16
8141,Elliot Minor,16
8149,Everlasting Will,16
4557,Leela,16
1627,Spock's Beard,16
8212,Tuia E Os Transmissores,16
1634,Lacuna Coil,16
1646,Пикник,16
5980,周杰倫,16
4539,Emery,16
6612,Nena & Kim Wilde,16
6614,MQN,16
1686,NX Zero,16
5748,Institute,16
4495,Blue Angel,16
8175,Halifax,16
9174,Наив,16
1720,Royal Republic,16
8168,Bo Diddley,16
6641,Planetshakers,16
5757,The Tornados,16
8150,Destin Road,16
4861,Madsen,16
5646,Andy Taylor,16
5635,Nina,16
6450,John Parish and Polly Jean Harvey,16
5517,Rock Rocket,16
6200,YUKI,16
6214,SKIZOO,16
6231,Admiral Freebee,16
5524,Oficina G3,16
6084,The Lively Ones,16
5532,South Park,16
712,Republika,16
5340,Seu Cuca,16
5263,Snot,16
8820,Stephen Lynch,16
729,Tiamat,16
746,The Cast Of Buffy The Vampire Slayer,16
5247,Michael Jackson & Paul McCartney,16
8807,Athena,16
5550,Les Wampas,16
6074,Yashin,16
9076,DVDA,16
5257,Tihuana,16
5344,Maná,16
5347,Deep kick,16
8912,John Hiatt,16
6152,Attaque 77,16
8984,Angy,16
5417,Paul Revere & the Raiders,16
558,Nick Jonas & The Administration,16
5393,The Vacation,16
8952,Секрет,16
457,The Sonics,16
5479,The Pineapple Thief,16
5481,Anekdoten,16
594,Titãs,16
8931,Bersuit Vergarabat,16
6094,Subway to Sally,16
9028,Aldo Nova,16
415,Saosin,16
6185,The Jayhawks,16
5356,Alice Nine,16
8914,Grand Champeen,16
5355,12012,16
5354,Do As Infinity,16
777,Bittencourt Project,16
5764,The Pete Best Band,16
6073,Grabaż i Strachy Na Lachy,16
5218,Freddie King,16
1003,Hawthorne Heights,16
1004,Alexisonfire,16
1006,Senses Fail,16
5034,Ark,16
1015,Reverend Horton Heat,16
1028,Dick Dale,16
1035,Birth Control,16
8588,Oliver Pigott,16
6380,Coockoo,16
8587,Moist,16
5600,Last Winter,16
1062,Carcass,16
4984,Jarabe de Palo,16
4957,La Misma Gente,16
4956,Los Rodríguez,16
6036,U2 and Green Day,16
8521,Japandroids,16
8477,Mr.Children,16
6399,Canto dos Malditos na Terra do Nunca,16
6053,"Raz, Dwa, Trzy",16
993,The Blackout,16
992,You Me At Six,16
6268,Thinking Fellers Union Local 282,16
5556,Dover,16
6067,Colour Haze,16
6064,Q-Tip,16
5154,Perfect,16
5149,Falkenbach,16
867,Anarbor,16
5125,Warren Haynes,16
5113,Strep,16
5112,Silvertide,16
5581,Dorian,16
322,HYDE,16
311,C.N.BLUE,16
5102,Replace,16
6357,Gluecifer,16
8638,The Receiving End of Sirens,16
5071,Steve Hackett,16
5053,Casting Crowns,16
8610,Daddy Cool,16
8782,Southside Johnny & The Asbury Jukes,16
1865,Sara,16
4777,Nemesea,16
8976,Faber Drive,16
6737,Times New Viking,16
7883,Fun Lovin' Criminals,16
6730,Lindisfarne,16
5795,The Jeff Healey Band,16
4239,Мумий Тролль,16
6727,The Dubliners,16
2205,Jace Everett,16
9205,Tagtraum,16
4301,Kim Larsen,16
2211,Joe Bonamassa,16
7871,13th Floor Elevators,16
7862,That Fucking Tank,16
4071,Mercy Drive,16
9253,Ana Flávia,16
4044,Frank Marino,16
5790,Screaming Trees,16
5789,Airbag,16
7897,Hillbilly Hellcats,16
4266,Jon Bon Jovi,16
7977,Farin Urlaub,16
9208,No Entry,16
7928,Tianastácia,16
4244,Globus,16
9225,Jozeh Luiz,16
2119,Neuro Dubel,16
2120,Ляпис Трубецкой,16
9221,Mandi Perkins,16
2041,Nightmare,16
7956,Glass and Glue,16
9192,Almamegretta,16
7964,David Byrne,16
2126,Ногу Свело!,16
6790,Hana Pestle,16
7970,(hed) Planet Earth,16
6796,Tony Joe White,16
4256,ДДТ,16
9231,14 Bis,16
6814,Yat-Kha,16
9209,Black Tequila,16
2124,N.R.M.,16
4326,Powderfinger,16
4096,Semi Precious Weapons,16
4019,Yngwie J. Malmsteen's Rising Force,16
4,DIR EN GREY,16
2318,Би-2,16
8038,El Gran Silencio,16
1,Moi dix Mois,16
9276,Epstein,16
7831,Acordes Seletos,16
6703,Ulytau,16
2323,Ночные Снайперы,16
4344,Сэйсорри,16
1906,Keith Urban,16
8035,Prawe Skrzydło,16
8037,John Waite,16
2319,Смысловые Галлюцинации,16
7051,Oscar Peterson Trio,17
7777,Big Bad Voodoo Daddy,17
477,Elmore James,17
5850,Sun Ra,17
4906,Kay Starr,17
8482,Mongo Santamaria,17
4899,Judy Garland,17
6457,Pekka Pohjola,17
7054,Freddie Hubbard,17
3191,Weather Report,17
8499,PE'Z,17
5292,Chris Botti,17
4963,Manu Dibango,17
5372,Xavier Cugat,17
8944,Eartha Kitt,17
1033,Jelly Roll Morton,17
6825,Gerry Mulligan,17
7393,Shawn Lane,17
6824,Dexter Gordon,17
2851,Pink Martini,17
4962,Tony Allen,17
8568,Al Jarreau,17
4977,The Budos Band,17
4973,Oneness of Juju,17
4969,Nomo,17
2839,Nino Katamadze & Insight,17
4967,Mulatu Astatke,17
5640,Randy Crawford,17
4964,Hugh Masekela,17
5851,Masada,17
7055,Yusef Lateef,17
8463,Gary Burton,17
3209,Frank Zappa & Captain Beefheart,17
5676,Aziza Mustafa Zadeh,17
4804,Gil Scott-Heron,17
6003,Omar A. Rodriguez-Lopez,17
7914,Luis Enrique,17
7038,Pat Metheny,17
7037,John Scofield,17
3986,Diana Krall,17
7916,Cristina Perales,17
520,Ornette Coleman,17
7925,Toquinho,17
8385,Art Ensemble of Chicago,17
7598,George Winston,17
7036,Bill Frisell,17
503,John Coltrane,17
514,Thelonious Monk,17
7039,"Medeski, Martin and Wood",17
7313,Keiko Matsui,17
7040,Wes Montgomery,17
2325,The Puppini Sisters,17
5016,Patti Page,17
7047,Kenny Burrell,17
8462,Sylvain Beuf,17
8461,Nils Petter Molvær,17
4162,Baden Powell,17
7823,Jehan Barbur,17
7046,Brad Mehldau,17
483,Louis Prima,17
6480,Charles Mingus,17
6484,Peter Cincotti,17
7044,Keith Jarrett,17
6155,Shirley Bassey,17
6485,Hindi Zahra,17
6486,Keziah Jones,17
7043,Cameron Mizell,17
7042,Jimmy Smith,17
2866,Peggy Lee,17
5023,Ahmad Jamal,17
6827,Joe Henderson,17
3334,Pink Puffers,17
2297,Louis Armstrong,17
5214,The Derek Trucks Band,17
6072,石井妥師,17
8765,Estradasphere,17
5349,Marcus Miller,17
9089,John Abercrombie,17
3566,Grzegorz Turnau,17
823,Frank Sinatra,17
9091,Avishai Cohen,17
7462,Koko Taylor,17
2298,Charlie Barnet,17
6312,María Pretiz,17
9095,Håkon Kornstad,17
7875,Acoustic Alchemy,17
5573,Willie Dixon,17
2962,Gipsy Kings,17
9096,Eberhard Weber,17
2294,Benny Goodman,17
5254,Queen Latifah,17
3961,Elis Regina,17
2290,Louis Jordan,17
2289,Sonny Rollins,17
2291,Cab Calloway,17
2288,Duke Ellington,17
5543,Patrizio Buanne,17
2293,Count Basie,17
5235,Jane Monheit,17
5273,Astor Piazzolla,17
6237,Lalo Schifrin,17
8830,Anouar Brahem,17
6238,Henry Mancini,17
2284,Fats Waller,17
8897,Johnny Hammond,17
6242,David Axelrod,17
7132,Vincent Atmicus,17
5272,Club Des Belugas,17
1023,Naked City,17
7471,Tamburada,17
9097,Jon Hassell,17
5064,Tower of Power,17
8621,Olivia Ong,17
979,Mychael Danna/DeVotchKa,17
8612,James Hunter,17
6835,Lester Young,17
6833,Hank Mobley,17
592,Buena Vista Social Club,17
6364,Doris Day,17
6832,Coleman Hawkins,17
7886,Jim Brickman,17
6831,Ben Webster,17
6830,Sonny Stitt,17
6829,Archie Shepp,17
3980,Barry Harris,17
6828,Cannonball Adderley,17
6228,Helge Schneider,17
5590,Chiara Civello,17
5141,Alph Lyla,17
6359,Paul Anka,17
8658,Patricia Marx,17
7476,Sicilian AV project,17
7479,Egberto Gismonti,17
7480,Jaco Pastorius,17
9261,Lena Chamamyan,17
7792,Dinah Washington,17
5121,Julie London,17
7483,Contemporary Noise Quintet,17
5369,Quadro Nuevo,17
2389,Astrud Gilberto,17
7486,Hermeto Pascoal,17
5909,BONNIE PINK,17
7877,Paolo Conte,17
8687,Aisha Duo,17
8685,Milivoj Culibrk,17
5588,Charlie Parker,17
5366,Barış Güney,17
7485,Gendrickson Mena,17
2052,Ella Fitzgerald,17
4902,Al Jolson,17
1488,David Sanborn,17
1766,The Hysteria,17
3793,The Dave Brubeck Quartet,17
1924,Nat King Cole,17
4693,Jimmy Page,17
6749,Mouse On The Keys,17
4698,Alamaailman Vasarat,17
7671,Lonnie Liston Smith,17
1443,Esbjörn Svensson Trio,17
1500,Roy Ayers,17
9180,David Benoit,17
9182,Richard Elliot,17
9156,Omar Faruk Tekbilek,17
1792,Big Moves,17
1809,Django Reinhardt,17
4700,Shining,17
1925,Glenn Miller,17
1926,João Gilberto,17
4682,ksandr,17
7686,Allan Holdsworth,17
8021,Chick Corea,17
8025,George Duke,17
8169,Subterranean Masquerade,17
6745,Dictaphone,17
7737,Matt Hendricks,17
8155,Joséphine Baker,17
2486,Lena Horne,17
7700,Cal Tjader,17
8249,Paris Combo,17
6552,Ive Mendes,17
2487,Édith Piaf,17
8316,Bo Kaspers Orkester,17
1757,Maysa,17
4304,The Blues Brothers,17
7715,Moondog,17
9169,Cassandra Wilson,17
8338,Nancy Wilson,17
1625,Al Di Meola,17
4356,Groundation,17
5807,Kenny G,17
9167,Jacques Loussier Trio,17
4745,Carlos Santana,17
4744,The Seatbelts,17
2631,John Zorn,17
3371,Vanessa da Mata,17
4741,Chet Baker,17
9184,Stacey Kent,17
7718,Miles Davis Quintet,17
5771,Bing Crosby,17
6669,王若琳,17
9186,Rippingtons,17
1503,Sarah Vaughan,17
1428,Maria Rita,17
1812,Bill Evans,17
209,Jill Scott,17
5041,Amber,18
2618,Utada,18
3592,モーニング娘。,18
8669,Elize,18
294,Diyana,18
7654,Vitamin C,18
1665,Sarah Brightman & Andrea Bocelli,18
2395,Ivete Sangalo,18
8243,La Bouche,18
1671,Vanessa-Mae,18
1676,Lara Fabian,18
3431,Roxanne Emery,18
4514,T'Pau,18
5568,Rita Pavone,18
6298,Kate Winslet,18
5176,Giusy Ferreri,18
1669,Emma Shapplin,18
8205,Eva Avila,18
2901,Corona,18
7747,BC Jean,18
1642,Emma Bunton,18
2396,Kelly Key,18
2620,Natasha Thomas,18
6847,Юлия Савичева,18
1641,Gloria Estefan,18
4543,Olivia Newton-John,18
5946,Despina Vandi,18
3434,La Oreja de Van Gogh,18
2898,Mr. President,18
2926,Rosenstolz,18
2619,Agnes,18
6841,Sabrina,18
2624,Jordan Pruitt,18
2900,Alexia,18
309,中島美嘉,18
3598,X-Patriate (Alan J. Lipman),18
5578,Gigliola Cinquetti,18
3594,大塚愛,18
305,浜崎あゆみ,18
8657,Chloe Lowery,18
7608,Lulu,18
1696,소녀시대,18
7819,M2M,18
5359,Bebe,18
3262,Diwali,18
1816,Ajda Pekkan,18
6667,Мельница,18
3861,蔡依林,18
1822,Hande Yener,18
6896,Alsou,18
8945,Dalida,18
3120,Stefanie Heinzmann,18
8958,松浦亜弥,18
5397,Tina Cousins,18
6162,Karyn White,18
543,Tamta,18
3472,Luiza Possi,18
8965,安倍なつみ,18
6157,Diana Ross and The Supremes,18
535,Hadise,18
532,Eleftheria Eleftheriou,18
1903,Coeur de Pirate,18
526,Laura Pausini,18
3106,QUEST PISTOLs,18
5769,Lesley Gore,18
6092,Nerina Pallot,18
2382,Lenka,18
3974,Regine Velasquez,18
4428,Tracey Thorn,18
4494,Deniece Williams,18
4493,Laura Branigan,18
5979,Superbus,18
1702,Kara,18
1703,윤하,18
7854,Sailor Moon,18
2279,Claudia Leitte,18
4315,Fagget Fairys,18
3560,Charlotte Sometimes,18
8146,Sheena Easton,18
375,Jessica Simpson,18
8032,Honey,18
7228,Francesca Battistelli,18
5305,Vanessa Paradis,18
5308,Natasha St-Pier,18
6201,Buono!,18
652,Anna Carina,18
651,Gloria Trevi,18
649,Hannah Montana,18
647,Marie Serneholt,18
644,Fey,18
643,Paulina Rubio,18
3967,Eliza Doolittle,18
5912,아이비,18
290,Sarah Connor,18
6700,Shahzoda,18
3246,Ashley Roberts,18
1294,Жанна Фриске,18
4251,Girls Can't Catch,18
1206,Lady Antebellum,18
5630,Eisblume,18
1292,Serebro,18
5664,Magda Femme & Iwona Węgrowska,18
1297,Нюша,18
6938,Bonnie Raitt,18
7908,Datura,18
2657,℃-ute,18
4879,Vanilla Ninja,18
1211,Selena Gomez,18
5938,Transvision Vamp,18
5689,樹海,18
2658,Berryz工房,18
224,Ana Carolina,18
1305,Holly Valance,18
1310,The Cheetah Girls,18
7642,Heather Nova,18
6751,The Shangri-Las,18
8510,Noemi,18
3400,Aura Dione,18
1876,Mónica Naranjo,18
1315,Billie Piper,18
283,Cassandra Steen,18
9227,Angel Taylor,18
274,No Angels,18
2808,Marilyn Monroe,18
1195,Christian Chávez,18
8398,Планка,18
276,Queensberry,18
5693,絢香,18
1194,Dulce María,18
3296,Wynter Gordon,18
5691,Every Little Thing,18
8469,Girl Thing,18
3644,Scandal,18
7600,Lisa Ekdahl,18
2857,Julee Cruise,18
1467,Stryper,18
1368,Everlife,18
2843,M People,18
2716,Scarlett Johansson,18
3402,Gosia Andrzejewicz,18
5661,France Gall,18
2161,현아,18
7901,Deborah Blando,18
1365,Bratz,18
3352,МакSим,18
4749,Yael Naim,18
2782,Amy Grant,18
3714,Lea Michele,18
3243,Jennifer Love Hewitt,18
1215,Miranda Cosgrove,18
5981,Najoua Belyzel,18
3307,Ania,18
7924,Marina Elali,18
4986,Mina,18
2454,Matia Bazar,18
6024,Del Amitri,19
7409,Lio,19
4433,Giorgio Moroder,19
8916,Tommy Keene,19
9144,Hashim,19
7209,Kenny Wayne Shepherd Band,19
4496,Frida,19
9145,Freestyle,19
3140,Andy Fletcher,19
8913,Don Dixon,19
1498,Teddy Pendergrass,19
1930,George Strait,19
2678,Alabama,19
6874,Randy Travis,19
1485,Chaka Khan,19
2481,Barbra Streisand,19
8297,Ricchi e Poveri,19
6871,Kenny Rogers,19
6603,Алла Пугачёва,19
5644,Bobby Brown,19
6101,Steve Winwood,19
2565,The Cramps,19
4043,The Brand New Heavies,19
1233,Reba McEntire,19
3498,La Toya Jackson,19
4641,The Twins,19
8918,The Beat Farmers,19
2238,Eric B. & Rakim,19
9000,Suburban Lawns,19
6163,Ashford & Simpson,19
7381,Chalk Circle,19
1541,Models,19
4384,Los Prisioneros,19
906,Klein & Mbo,19
9188,Paul Davis,19
1071,Cannibal Corpse,19
5983,Etienne Daho,19
8569,Guy,19
7501,Thomas Anders,19
8617,TNT (Brasil),19
8069,Bruce Hornsby,19
7337,Lisa Hannigan,19
7153,Brent Lewis,19
1881,Yuri,19
7899,Dwight Yoakam,19
5743,Tik and Tok,19
8055,Bacamarte,19
8238,Kaaos,19
2863,Soda Stereo,19
227,Peter Tosh,19
889,Bonanza Banzai,19
6915,Michael McDonald,19
3708,Quarterflash,19
3885,Piero Pelù,19
6027,Black Uhuru,19
8453,Alpha Blondy,19
6180,Lorrie Morgan,19
8273,Al B. Sure!,19
7088,Beenie Man,19
9138,Expose,19
7402,Gowan,19
4542,Book of Love,19
1911,Garth Brooks,19
5579,Al Bano & Romina Power,19
2933,Tanita Tikaram,19
65,The Adventures,20
5776,The The,20
4710,The Blow Monkeys,20
5485,The Mission,20
3524,Cutting Crew,20
3525,Nick Kamen,20
3527,Peter Godwin,20
3702,The Go-Go's,20
6103,The Korgis,20
8042,Skywave,20
7397,The Alarm,20
3705,Adam Ant,20
3027,The Jam,20
5777,Sigue Sigue Sputnik,20
79,Vitamin Z,20
8415,Abecedarians,20
8991,Martha and the Muffins,20
3030,The Hooters,20
458,The Fleshtones,20
6659,Freur,20
459,The Barracudas,20
3707,Adam and the Ants,20
7574,Trio,20
4850,Wall of Voodoo,20
8686,Duncan Dhu,20
1457,Indochine,20
1647,Madness,20
4545,Josie Cotton,20
1540,Yellow Magic Orchestra,20
4544,Boy George,20
1535,Wire,20
4958,The English Beat,20
1528,XTC,20
4546,Altered Images,20
1651,Ska-P,20
1527,Split Enz,20
8277,The Teardrop Explodes,20
6043,B-Movie,20
4853,Pete Shelley,20
6432,The Monochrome Set,20
4519,Aztec Camera,20
862,Exposé,20
5124,Bow Wow Wow,20
4517,Haircut 100,20
2050,Elvis Costello & The Attractions,20
1543,Magazine,20
2864,This Mortal Coil,20
2862,Romeo Void,20
2876,Silent Circle,20
5745,Asylum Party,20
1999,Paul Young,20
4600,Modern English,20
5050,Deborah Harry,20
5106,Mecano,20
4601,Go West,20
6368,Marc and the Mambas,20
8255,Dexys Midnight Runners,20
49,Prefab Sprout,20
4550,Squeeze,20
1546,Scritti Politti,20
1545,Landscape,20
7493,Pink Turns Blue,20
2889,The Associates,20
1948,The Specials,20
3798,RPM,20
1499,Grace Jones,20
4056,The Comsat Angels,20
4057,The Danse Society,20
4051,The Names,20
4140,Missing Persons,20
7537,Josef K,20
4510,Big Country,20
2805,The Mighty Mighty Bosstones,20
4137,Men Without Hats,20
2242,Five Star,20
8824,Boy Meets Girl,20
721,Bauhaus,20
2566,Alien Sex Fiend,20
2584,Love and Rockets,20
4054,The Chameleons,20
4053,Sad Lovers and Giants,20
1947,Public Image Ltd.,20
6962,The Slits,20
842,The Fixx,20
4854,The Icicle Works,20
5309,Nick Cave,20
7104,Les Rita Mitsouko,20
7102,Nina Hagen,20
699,The Stranglers,20
3376,The Meteors,21
3448,Less Than Jake,21
8982,Os Catalépticos,21
6047,Fear,21
6013,Heartsounds,21
5924,The Kings of Nuthin',21
3449,Carbona,21
3456,Blind Pigs,21
153,Gogol Bordello,21
7358,The Bill,21
7175,Bela B.,21
5623,Screeching Weasel,21
3437,Lagwagon,21
6035,Garotos Podres,21
3459,Gritando HC,21
5993,Autopilot Off,21
9228,Frantic Flintstones,21
3425,The Exploited,21
3404,Alvin és a Mókusok,21
7356,Blade Loki,21
3451,Fenix TX,21
3441,Cólera,21
9012,Witch Hunt,21
9248,The Quakes,21
3439,No Use for a Name,21
5861,X-Ray Spex,21
6421,The Lurkers,21
7573,Sid Vicious,21
4847,Transplants,21
6463,Minutemen,21
3897,Propagandhi,21
3672,Refused,21
8503,Deadline,21
6444,Blitz,21
6430,The Dictators,21
6428,The Adverts,21
6427,Adolescents,21
6423,Sham 69,21
8541,Wednesday Night Heroes,21
8542,Groovie Ghoulies,21
2514,Black Flag,21
4992,The Real McKenzies,21
8589,I Hate Kate,21
1014,Misfits,21
2113,Set Your Goals,21
2117,Кожаный Олень,21
8606,Fiskales Ad-Hok,21
994,Alesana,21
8673,T.S.O.L.,21
8692,The Exploding Hearts,21
8693,The Apers,21
8695,Long Tall Texans,21
6337,The Vandals,21
3894,Dead Fish,21
6481,Farben Lehre,21
2769,Bikini Kill,21
7592,Flicts,21
4407,Darkbuster,21
4338,ПопКорн,21
4411,Abrasive Wheels,21
4412,Good Riddance,21
8118,999,21
8154,The Bloody Irish Boys,21
2574,Demented Are Go!,21
2500,HorrorPops,21
2579,Dead Kennedys,21
2588,The Adicts,21
1654,The Business,21
8208,Bambix,21
6332,Guttermouth,21
1606,Cool Kids of Death,21
2649,Discharge,21
3757,Jonathan Richman and the Modern Lovers,21
4667,The Casualties,21
6545,Circle Jerks,21
4691,Klamydia,21
6542,Flipper,21
7029,DFC,21
8007,Itchy Poopzkid,21
3730,Amber Pacific,21
2706,The Analogs,21
2707,Dezerter,21
2708,Włochaty,21
4583,Беременный Трамвайчик,21
6325,Teenage Bottlerocket,21
7953,Dead Boys,21
4360,D.O.A.,21
4070,SR-71,21
3049,Gramofocas,21
8927,The Paddingtons,21
3066,The Bouncing Souls,21
3067,Jawbreaker,21
3551,Towers of London,21
3071,The Loved Ones,21
7449,The Lillingtons,21
8801,Funbox,21
6260,Calabrese,21
7450,Chixdiggit!,21
7765,UK Subs,21
3074,The Suicide Machines,21
3491,Ландыши,21
5195,Zombie Ghost Train,21
6261,Rezurex,21
3088,Pennywise,21
7768,Flux of Pink Indians,21
3085,Angry Samoans,21
7772,Antischism,21
3581,Aiden,21
3084,Operation Ivy,21
5159,Agent Orange,21
6295,ГРЕЧКА,21
6291,Dёргать!,21
6287,40 градусов,21
3092,The Queers,21
1332,Metric,22
98,The Notwist,22
2367,Sneaker Pimps,22
6983,Broadcast,22
434,La Roux,22
42,Hooverphonic,22
572,The xx,22
188,Thom Yorke,22
3764,The Go! Team,22
568,Sia,22
6606,Uh Huh Her,22
3816,Frou Frou,22
562,Florence + the Machine,22
1611,The Knife,22
454,The Ting Tings,22
189,Massive Attack,22
515,Saint Etienne,22
335,Bat for Lashes,22
1320,Lykke Li,22
43,Kylie Minogue,22
2414,Cansei de Ser Sexy,22
2461,Cocteau Twins,22
6414,Lali Puna,22
800,The Cardigans,22
5198,Moloko,22
4221,The Radio Dept.,22
970,Hot Chip,22
904,IAMX,22
818,Emilíana Torrini,22
68,Portishead,22
46,Goldfrapp,22
239,Lily Allen,22
1232,Santigold,22
891,Ladytron,22
337,Yeah Yeah Yeahs,22
3361,Ladyhawke,22
865,Kerli,22
1152,Imogen Heap,22
5893,Yoshihisa Hirano and Hideki Taniuchi,23
4245,Tyler Bates,23
4324,Harry Gregson-Williams,23
4133,Frank Klepacki,23
4134,Klaus Doldinger,23
4325,Joel Goldsmith,23
4335,Meryl Streep,23
3982,Buffy the Vampire Slayer,23
4008,Helena Bonham Carter & Johnny Depp,23
6904,Carl Davis,23
5914,ANNA TSUCHIYA inspi' NANA (BLACK STONES),23
5806,Future World Music,23
5805,X-Ray Dog,23
6820,Ascaron Entertainment,23
3891,Jerry Reed,23
6732,Antonio Banderas,23
6900,岩崎琢,23
5808,Pfeifer Broz. Music,23
5817,Alan Menken,23
6879,Robin Williams,23
3890,Joaquin Phoenix & Reese Witherspoon,23
3889,Reese Witherspoon,23
5819,Dario Marianelli,23
4322,Bear McCreary,23
4015,Jamie Campbell Bower,23
4012,Edward Sanders & Helena Bonham Carter,23
5908,David Arnold,23
6951,Aaron Zigman,23
3977,Chiquititas,23
3876,植松伸夫,23
4129,E.S. Posthumus,23
6945,Ry Cooder,23
6154,Matell,23
5762,The Brady Bunch,23
7093,James Newton Howard,23
6316,Joaquin Phoenix,23
6308,Gustavo Santaolalla,23
5162,Low Shoulder,23
6236,Peter Thomas Sound Orchestra,23
6234,Johnny Pearson,23
5529,桜庭統,23
5277,Kronos Quartet,23
6233,Bruno Nicolai,23
6232,Piero Piccioni,23
5310,Takanashi Yasuharu,23
5582,Georges Delerue,23
3522,Jocelyn Pook,23
3503,Eric Serra,23
3502,Patrick Doyle,23
3501,Alexandre Desplat,23
3500,久石譲,23
3499,James Horner,23
3497,Nicholas Hooper,23
5360,Christopher Young,23
3496,Klaus Badelt,23
5477,Trevor Morris,23
6181,Joseph LoDuca,23
5420,Sha Na Na,23
6191,Bernard Herrmann,23
5035,Terry Scott Taylor,23
3641,Desmond Child,23
6401,Jan A.P. Kaczmarek,23
3810,Ryan Star,23
4485,Claude-Michel Schönberg,23
5744,Wang Chung,23
6602,John Powell,23
7020,Hedwig And The Angry Inch,23
6529,Miss Saigon,23
6528,Wicked Original Broadway Cast,23
4725,Michael Nyman,23
6522,Spring Awakening Original Broadway Cast,23
5687,NEEDTOBREATHE,23
4740,天門,23
4756,John Barry,23
4762,Jerry Goldsmith,23
4764,下村陽子,23
5655,鷺巣詩郎,23
6466,Richard Gibbs,23
6461,Rolfe Kent,23
7203,Two Steps From Hell,23
6460,Olivier Deriviere,23
4882,Hairspray,23
5634,Zooey Deschanel,23
5632,Javier Navarrete,23
5631,Nasser Cheshmazar,23
4004,Jeremy Soule,23
5601,Moulin Rouge,23
4372,Domo,23
7246,Trevor Rabin,23
7469,Eldad Lidor,23
8546,大谷幸,23
1553,増田俊郎,23
1561,audiomachine,23
2464,My Life with the Thrill Kill Kult,23
7759,Charlie Feathers,23
8749,Haylie Duff,23
2424,近藤浩治,23
2372,South,23
2044,Randy Newman,23
7915,"Meryl Streep, Julie Walters & Christine Baranski",23
7802,Don Davis,23
8167,König der Löwen,23
900,Alan Silvestri,23
7324,Amanda Seyfried,23
9202,Stephen Warbeck,23
7314,岩代太郎,23
8201,Avenue Q,23
8718,Marco Beltrami,23
756,Carter Burwell,23
754,John Williams,23
306,UVERworld,23
7519,Nick Cave & Warren Ellis,23
469,LaVern Baker,23
1442,Jonathan Larson,23
1914,Howard Shore,23
1921,Toby Keith,23
8356,Fat Segal,23
1416,Soundtrack,23
1939,Danny Elfman,23
2915,Undercover,23
7489,Mark Isham,23
7488,DoubleUIM,23
7619,Gavin Friday,23
7481,Wilhelm Stegmeier,23
2691,Larry Stewart,23
8085,Juno Reactor vs. Don Davis,23
7448,The Devlins,23
1381,Eicca Toppinen,23
3223,梶浦由記,23
1653,Steve Jablonsky,23
7760,The Blasters,23
7520,Made Out of Babies,23
1662,Immediate Music,23
1674,Ana Gabriel,23
8581,skins,23
7253,Bekki Williams,23
7262,七瀬光,23
7266,松枝賀子 & 江口貴勅,23
1680,Michael Giacchino,23
6509,Trail of Tears,24
5282,The Crown,24
5284,Laxative,24
5286,Halo Effect,24
688,Eluveitie,24
1259,Toxic Holocaust,24
687,Scar Symmetry,24
5609,Motograter,24
5608,Dog Fashion Disco,24
5602,Solerrain,24
679,Divine Heresy,24
678,Whitechapel,24
677,Ensiferum,24
7684,Cephalic Carnage,24
4264,Kataklysm,24
2169,Cult of Luna,24
3801,Delain,24
1142,Agent Steel,24
6213,Hamlet,24
3051,Confide,24
675,Amon Amarth,24
1390,Eisbrecher,24
1521,Dope,24
664,The Black Dahlia Murder,24
662,Crematory,24
659,Darkest Hour,24
5325,Taake,24
2586,Samhain,24
1261,Municipal Waste,24
4252,Кипелов,24
6763,Coal Chamber,24
1264,Lich King,24
1563,ギルガメッシュ,24
5991,Raunchy,24
1068,Immortal,24
1265,Napalm Death,24
6263,Frankenstein Drag Queens From Planet 13,24
5839,Khanate,24
794,Epica,24
3349,Andromeda,24
1282,For Today,24
5678,Almora,24
2065,Bloodbath,24
36,Emperor,24
3879,Emigrate,24
3520,Drudkh,24
3521,Kalmah,24
774,Dr. Sin,24
1777,Austrian Death Machine,24
4808,Cruachan,24
3048,Lacrimas Profundere,24
8410,Sorcery,24
3532,To/Die/For,24
4249,Summoning,24
7728,Velcra,24
3346,Adagio,24
5326,Satanic Warmaster,24
3047,Turmion Kätilöt,24
8403,Let It Flow,24
