,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
2483,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Avril Lavigne'""})","frozenset({"" 'Katy Perry'""})",0.14018191546281433,0.2530765115034778,0.12466559657570893,0.8893129770992366,3.514008359827639,0.08918884643450445,6.748067378830647
547,"frozenset({"" 'Lady Gaga'"", "" 'Shakira'""})","frozenset({"" 'Rihanna'""})",0.14018191546281433,0.25896201177100053,0.12466559657570893,0.8893129770992366,3.43414453346792,0.0883638057335462,6.694894928137856
409,"frozenset({"" 'Madonna'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'""})",0.14018191546281433,0.3263777421080792,0.12466559657570893,0.8893129770992366,2.7247966462270052,0.07891333952256996,6.085828674747698
548,"frozenset({"" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Lady Gaga'""})",0.14018191546281433,0.3263777421080792,0.12466559657570893,0.8893129770992366,2.7247966462270052,0.07891333952256996,6.085828674747698
2223,"frozenset({"" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'"", "" 'Black Eyed Peas'""})",0.13964686998394862,0.13857677902621723,0.12413055109684323,0.888888888888889,6.414414414414415,0.1047787376533747,7.752808988764049
1872,"frozenset({"" 'Lady Gaga'"", "" 'Miley Cyrus'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.13001605136436598,0.2209737827715356,0.11556982343499198,0.8888888888888888,4.0225988700564965,0.08683968474398976,7.0112359550561765
494,"frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'""})",0.18726591760299627,0.3263777421080792,0.16639914392723382,0.8885714285714286,2.7225245901639346,0.1052797165661703,6.045327955440316
4617,"frozenset({"" 'Ke$ha'"", "" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Katy Perry'"", "" 'Rihanna'""})",0.1198501872659176,0.1781701444622793,0.10647405029427501,0.8883928571428571,4.986204954954954,0.08512032511527524,7.363595505617974
3101,"frozenset({"" 'Ke$ha'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'""})",0.11503477795612627,0.21776350989834137,0.10219368646334938,0.8883720930232558,4.079526884178047,0.07714330945524697,7.007535223827358
752,"frozenset({"" 'P!nk'"", "" 'Katy Perry'""})","frozenset({"" 'Lady Gaga'""})",0.12894596040663456,0.3263777421080792,0.11449973247726057,0.8879668049792532,2.7206720631249577,0.0724146410657854,6.01270237599826
4003,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'""})",0.1193151417870519,0.2530765115034778,0.10593900481540931,0.8878923766816144,3.5083950359787255,0.0757431449623994,6.6625575173889775
3185,"frozenset({"" 'Avril Lavigne'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Katy Perry'""})",0.11396468699839486,0.2530765115034778,0.10112359550561797,0.8873239436619719,3.506148944406396,0.07228181008547845,6.628945960406636
1698,"frozenset({"" 'Madonna'"", "" 'Britney Spears'"", "" 'Katy Perry'""})","frozenset({"" 'Rihanna'""})",0.12306046013911183,0.25896201177100053,0.10914927768860354,0.8869565217391304,3.4250449155587495,0.07728129336151413,6.555336049718071
1489,"frozenset({"" 'Lady Gaga'"", "" 'Kylie Minogue'"", "" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'""})",0.11342964151952915,0.21776350989834137,0.10058855002675228,0.8867924528301888,4.072272959065413,0.07588771316294898,6.90975566256466
1301,"frozenset({"" 'Ke$ha'"", "" 'Mr. Mister'""})","frozenset({"" 'Britney Spears'""})",0.11342964151952915,0.27875869448903157,0.10058855002675228,0.8867924528301888,3.1812189910549384,0.06896905124040947,6.370964865346895
4647,"frozenset({"" 'Black Eyed Peas'"", "" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'""})",0.11771000535045478,0.12680577849117175,0.1043338683788122,0.8863636363636365,6.98993095512083,0.08940755951414779,7.6841091492776945
2880,"frozenset({"" 'Black Eyed Peas'"", "" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.11771000535045478,0.2209737827715356,0.1043338683788122,0.8863636363636365,4.011171032357473,0.07832304322646451,6.855430711610493
4638,"frozenset({"" 'Black Eyed Peas'"", "" 'Mr. Mister'"", "" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.11771000535045478,0.2209737827715356,0.1043338683788122,0.8863636363636365,4.011171032357473,0.07832304322646451,6.855430711610493
1361,"frozenset({"" 'Christina Aguilera'"", "" 'Avril Lavigne'""})","frozenset({"" 'Katy Perry'""})",0.13162118780096307,0.2530765115034778,0.11663991439272338,0.8861788617886179,3.5016242974269063,0.08332968334411153,6.562256363219447
578,"frozenset({"" 'Christina Aguilera'"", "" 'Britney Spears'""})","frozenset({"" 'Lady Gaga'""})",0.1926163723916533,0.3263777421080792,0.17067950775815943,0.886111111111111,2.714986338797814,0.10781381104392267,5.914732020514419
4886,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Rihanna'"", "" 'Black Eyed Peas'""})","frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'""})",0.11717495987158909,0.1369716425896201,0.10379882289994649,0.8858447488584474,6.467358732876712,0.08774917617596212,7.560128410914924
3852,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Rihanna'"", "" 'Black Eyed Peas'""})","frozenset({"" 'Katy Perry'""})",0.11717495987158909,0.2530765115034778,0.10379882289994649,0.8858447488584474,3.5003040922123425,0.07414459282008473,6.543049759229531
4879,"frozenset({"" 'Lady Gaga'"", "" 'Black Eyed Peas'"", "" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'""})",0.11717495987158909,0.2530765115034778,0.10379882289994649,0.8858447488584474,3.5003040922123425,0.07414459282008473,6.543049759229531
806,"frozenset({"" 'Ke$ha'"", "" 'Avril Lavigne'""})","frozenset({"" 'Lady Gaga'""})",0.12627073301230604,0.3263777421080792,0.11182450508293205,0.8855932203389831,2.7133995554320647,0.07061254834804351,5.887957513425683
2896,"frozenset({"" 'Avril Lavigne'"", "" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.12145532370251472,0.2209737827715356,0.10754414125200643,0.8854625550660793,4.007093257671918,0.0807056989357204,6.801498127340824
3283,"frozenset({"" 'Ke$ha'"", "" 'Britney Spears'"", "" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'""})",0.11610486891385768,0.21776350989834137,0.10272873194221509,0.8847926267281105,4.063089482444321,0.07744532817124661,6.7898127340823935
3976,"frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'"", "" 'Shakira'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.11610486891385768,0.2209737827715356,0.10272873194221509,0.8847926267281105,4.004061548074669,0.07707259986012668,6.761947565543068
3983,"frozenset({"" 'Katy Perry'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'""})",0.11610486891385768,0.23327982878544676,0.10272873194221509,0.8847926267281105,3.792838117786327,0.07564380800083363,6.655131086142319
4452,"frozenset({"" 'Britney Spears'"", "" 'Katy Perry'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'""})",0.13911182450508294,0.21776350989834137,0.12306046013911183,0.8846153846153846,4.062275562275562,0.09276698096652287,6.779382914214373
148,"frozenset({"" 'Christina Aguilera'""})","frozenset({"" 'Britney Spears'""})",0.21776350989834137,0.27875869448903157,0.1926163723916533,0.8845208845208845,3.1730701212467047,0.13191290066504235,6.245642794531151
4313,"frozenset({"" 'Ke$ha'"", "" 'Britney Spears'"", "" 'Christina Aguilera'""})","frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'""})",0.12948100588550027,0.21187800963081863,0.11449973247726057,0.8842975206611571,4.173616328575006,0.08706555466524446,6.811625773905071
2558,"frozenset({"" 'Lady Gaga'"", "" 'Black Eyed Peas'""})","frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'""})",0.13857677902621723,0.13964686998394862,0.12252541466024612,0.8841698841698842,6.331469400434918,0.10317360121677759,7.427715355805244
601,"frozenset({"" 'Lady Gaga'"", "" 'Black Eyed Peas'""})","frozenset({"" 'Britney Spears'""})",0.13857677902621723,0.27875869448903157,0.12252541466024612,0.8841698841698842,3.1718109664366865,0.08389593265240279,6.226716604244695
2554,"frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Black Eyed Peas'""})","frozenset({"" 'Britney Spears'""})",0.13857677902621723,0.27875869448903157,0.12252541466024612,0.8841698841698842,3.1718109664366865,0.08389593265240279,6.226716604244695
1559,"frozenset({"" 'Madonna'"", "" 'Lady Gaga'"", "" 'Beyonce'""})","frozenset({"" 'Rihanna'""})",0.12466559657570893,0.25896201177100053,0.11021936864633494,0.8841201716738198,3.4140921505338206,0.0779357149584574,6.394883379902112
3953,"frozenset({"" 'Ke$ha'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'""})",0.1476725521669342,0.21187800963081863,0.13055109684323168,0.8840579710144928,4.172485726833553,0.09926253041299843,6.797552166934192
3801,"frozenset({"" 'Britney Spears'"", "" 'Katy Perry'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Rihanna'""})",0.1476725521669342,0.22150882825040127,0.13055109684323168,0.8840579710144928,3.9910733039277466,0.09784032284798783,6.7144863563402915
3840,"frozenset({"" 'Ke$ha'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Rihanna'""})",0.1198501872659176,0.20117710005350456,0.10593900481540931,0.8839285714285714,4.393783244680851,0.08182789170038254,6.882166522615959
2659,"frozenset({"" 'Ke$ha'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'""})",0.1198501872659176,0.21187800963081863,0.10593900481540931,0.8839285714285714,4.171875,0.0805453856836258,6.789974070872946
1344,"frozenset({"" 'Beyonce'"", "" 'Shakira'""})","frozenset({"" 'Christina Aguilera'""})",0.1198501872659176,0.21776350989834137,0.10593900481540931,0.8839285714285714,4.059121621621621,0.0798400073744096,6.739268222414288
4011,"frozenset({"" 'Britney Spears'"", "" 'Katy Perry'"", "" 'Mr. Mister'""})","frozenset({"" 'Lady Gaga'"", "" 'Rihanna'""})",0.1198501872659176,0.22150882825040127,0.10593900481540931,0.8839285714285714,3.9904891304347827,0.07939113026854475,6.707000864304233
916,"frozenset({"" 'Britney Spears'"", "" 'Fischerspooner'""})","frozenset({"" 'Rihanna'""})",0.1198501872659176,0.25896201177100053,0.10593900481540931,0.8839285714285714,3.4133522727272725,0.07490235920989614,6.384327283203686
426,"frozenset({"" 'Madonna'"", "" 'Christina Aguilera'""})","frozenset({"" 'Rihanna'""})",0.14285714285714285,0.25896201177100053,0.12627073301230604,0.8838951310861424,3.413223140495868,0.08927615990216312,6.382488479262675
4163,"frozenset({"" 'Ke$ha'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'""})",0.11503477795612627,0.21187800963081863,0.10165864098448368,0.8837209302325582,4.170894996476392,0.07728530119281649,6.777849117174961
530,"frozenset({"" 'The Pussycat Dolls'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'""})",0.11503477795612627,0.3263777421080792,0.10165864098448368,0.8837209302325582,2.7076629813191,0.06411384989125896,5.79315141787052
524,"frozenset({"" 'Avril Lavigne'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'""})",0.1514178705189941,0.3263777421080792,0.1337613697164259,0.8833922261484101,2.706655853559637,0.08434194702162312,5.776821181315572
2995,"frozenset({"" 'Rihanna'"", "" 'Miley Cyrus'""})","frozenset({"" 'Britney Spears'"", "" 'Katy Perry'""})",0.12841091492776885,0.20331728196896737,0.11342964151952915,0.8833333333333334,4.344605263157895,0.0873214833212669,6.828709011694571
4049,"frozenset({"" 'Black Eyed Peas'"", "" 'Britney Spears'""})","frozenset({"" 'Lady Gaga'"", "" 'Mr. Mister'"", "" 'Rihanna'""})",0.1326912787586945,0.12734082397003746,0.11717495987158909,0.8830645161290323,6.934653700189753,0.100277943100819,7.4627405398424385
1846,"frozenset({"" 'Black Eyed Peas'"", "" 'Britney Spears'""})","frozenset({"" 'Lady Gaga'"", "" 'Rihanna'""})",0.1326912787586945,0.22150882825040127,0.11717495987158909,0.8830645161290323,3.9865883590462836,0.08778267019470332,6.657441744617257
4041,"frozenset({"" 'Black Eyed Peas'"", "" 'Britney Spears'"", "" 'Mr. Mister'""})","frozenset({"" 'Lady Gaga'"", "" 'Rihanna'""})",0.1326912787586945,0.22150882825040127,0.11717495987158909,0.8830645161290323,3.9865883590462836,0.08778267019470332,6.657441744617257
3146,"frozenset({"" 'Christina Aguilera'"", "" 'Ke$ha'""})","frozenset({"" 'Katy Perry'"", "" 'Rihanna'""})",0.1369716425896201,0.19154628143392188,0.12092027822364901,0.8828125,4.608873079608938,0.09468386942371107,6.898805065097199
2337,"frozenset({"" 'Christina Aguilera'"", "" 'Ke$ha'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'""})",0.1369716425896201,0.23327982878544676,0.12092027822364901,0.8828125,3.784349913990826,0.08896755689188102,6.542678794364188
1714,"frozenset({"" 'Madonna'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'""})",0.12306046013911183,0.21776350989834137,0.10861423220973783,0.8826086956521739,4.0530605704518745,0.0818161544801399,6.663496026791908
3491,"frozenset({"" 'Madonna'"", "" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'""})",0.12306046013911183,0.21776350989834137,0.10861423220973783,0.8826086956521739,4.0530605704518745,0.0818161544801399,6.663496026791908
1965,"frozenset({"" 'Lady Gaga'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'""})",0.11342964151952915,0.21776350989834137,0.10005350454788657,0.8820754716981133,4.050611932687405,0.07535266768408327,6.6333654360620695
552,"frozenset({"" 'Lady Gaga'"", "" 'Fischerspooner'""})","frozenset({"" 'Rihanna'""})",0.11342964151952915,0.25896201177100053,0.10005350454788657,0.8820754716981133,3.4061963979416814,0.07067953638552589,6.2840021401819195
818,"frozenset({"" 'Ke$ha'"", "" 'Mr. Mister'""})","frozenset({"" 'Lady Gaga'""})",0.11342964151952915,0.3263777421080792,0.10005350454788657,0.8820754716981133,2.7026214042684815,0.0630325942606138,5.712316746923493
356,"frozenset({"" 'Kylie Minogue'"", "" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'""})",0.12680577849117175,0.21776350989834137,0.11182450508293205,0.8818565400843882,4.04960656859391,0.0842108336833029,6.621073148360468
2643,"frozenset({"" 'Christina Aguilera'"", "" 'Mr. Mister'""})","frozenset({"" 'Lady Gaga'"", "" 'Black Eyed Peas'""})",0.11771000535045478,0.13857677902621723,0.10379882289994649,0.8818181818181818,6.363390663390663,0.08748694949932168,7.288965715932009
632,"frozenset({"" 'Britney Spears'"", "" 'Shakira'""})","frozenset({"" 'Lady Gaga'""})",0.14446227929373998,0.3263777421080792,0.12734082397003746,0.8814814814814814,2.7008014571948995,0.08019155143435988,5.68368780096308
4692,"frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'"", "" 'Britney Spears'"", "" 'Beyonce'"", "" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'""})",0.13055109684323168,0.21776350989834137,0.11503477795612627,0.8811475409836065,4.046350747170419,0.08660551288646587,6.581575985682917
1404,"frozenset({"" 'Avril Lavigne'"", "" 'Beyonce'""})","frozenset({"" 'Katy Perry'""})",0.12145532370251472,0.2530765115034778,0.10700909577314072,0.8810572687224669,3.4813869666856037,0.07627160614698263,6.27969006995224
391,"frozenset({"" 'Madonna'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'""})",0.14820759764579988,0.3263777421080792,0.13055109684323168,0.8808664259927799,2.6989169675090254,0.08217943576033285,5.654344407153401
541,"frozenset({"" 'Lady Gaga'"", "" 'Ke$ha'""})","frozenset({"" 'Rihanna'""})",0.1658640984483681,0.25896201177100053,0.14606741573033707,0.8806451612903226,3.4006731538256463,0.10311491511556438,6.208696658134859
4775,"frozenset({"" 'Lady Gaga'"", "" 'Christina Aguilera'"", "" 'Ke$ha'""})","frozenset({"" 'Britney Spears'"", "" 'Katy Perry'"", "" 'Rihanna'""})",0.12520064205457465,0.1781701444622793,0.11021936864633494,0.8803418803418803,4.9410179410179405,0.08791235216470125,6.868149506993808
3581,"frozenset({"" 'Madonna'"", "" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'""})",0.11610486891385768,0.21776350989834137,0.10219368646334938,0.8801843317972349,4.04192755805659,0.0769102826923809,6.528666090463835
566,"frozenset({"" 'Rihanna'"", "" 'Blaqk Audio'""})","frozenset({"" 'Lady Gaga'""})",0.12948100588550027,0.3263777421080792,0.11396468699839486,0.8801652892561983,2.6967687305243193,0.07170496865160236,5.6212616003394755
403,"frozenset({"" 'Madonna'"", "" 'Christina Aguilera'""})","frozenset({"" 'Lady Gaga'""})",0.14285714285714285,0.3263777421080792,0.12573568753344033,0.8801498127340823,2.6967213114754096,0.07911029580371473,5.620535714285712
330,"frozenset({"" 'Lady Gaga'"", "" 'Kylie Minogue'""})","frozenset({"" 'Rihanna'""})",0.12894596040663456,0.25896201177100053,0.11342964151952915,0.8796680497925311,3.396899969136861,0.08003753620288329,6.158281212523753
338,"frozenset({"" 'Britney Spears'"", "" 'Kylie Minogue'""})","frozenset({"" 'Lady Gaga'""})",0.1332263242375602,0.3263777421080792,0.11717495987158909,0.8795180722891566,2.69478570017776,0.07369285297757533,5.591064740502941
3611,"frozenset({"" 'Madonna'"", "" 'Britney Spears'"", "" 'Christina Aguilera'"", "" 'Rihanna'""})","frozenset({"" 'Beyonce'""})",0.1198501872659176,0.21241305510968433,0.1054039593365436,0.8794642857142857,4.1403494962216625,0.07994621490392226,6.53405465390484
608,"frozenset({"" 'Britney Spears'"", "" 'Avril Lavigne'""})","frozenset({"" 'Lady Gaga'""})",0.15944355270197966,0.3263777421080792,0.14018191546281433,0.8791946308724833,2.6937946968863464,0.08814308873825169,5.576095356994236
4850,"frozenset({"" 'Ke$ha'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Katy Perry'""})",0.11503477795612627,0.18619582664526485,0.10112359550561797,0.8790697674418605,4.72121090617482,0.07970459993112256,6.729534510433389
589,"frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'""})","frozenset({"" 'Britney Spears'""})",0.21187800963081863,0.27875869448903157,0.18619582664526485,0.8787878787878788,3.152503926016402,0.1271329892896434,5.95024077046549
2455,"frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'P!nk'""})","frozenset({"" 'Katy Perry'""})",0.1187800963081862,0.2530765115034778,0.1043338683788122,0.8783783783783784,3.4708016684760867,0.07427341596908932,6.14137090541585
4218,"frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'"", "" 'Mr. Mister'""})","frozenset({"" 'Black Eyed Peas'"", "" 'Rihanna'""})",0.12306046013911183,0.13590155163188872,0.10807918673087212,0.8782608695652173,6.462478603218075,0.09135507925343263,7.097951540166624
319,"frozenset({"" 'Madonna'"", "" 'Kylie Minogue'""})","frozenset({"" 'Britney Spears'""})",0.12306046013911183,0.27875869448903157,0.10807918673087212,0.8782608695652173,3.1506133689393305,0.07377501351927379,5.924482152411523
2795,"frozenset({"" 'Christina Aguilera'"", "" 'Avril Lavigne'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.13162118780096307,0.2209737827715356,0.11556982343499198,0.8780487804878049,3.97354278627532,0.08648499167373047,6.388014981273408
692,"frozenset({"" 'Christina Aguilera'"", "" 'Avril Lavigne'""})","frozenset({"" 'Lady Gaga'""})",0.13162118780096307,0.3263777421080792,0.11556982343499198,0.8780487804878049,2.690283886445422,0.07261159734693019,5.523702514713751
1158,"frozenset({"" 'The Pussycat Dolls'"", "" 'Britney Spears'""})","frozenset({"" 'Christina Aguilera'""})",0.11396468699839486,0.21776350989834137,0.10005350454788657,0.8779342723004695,4.031594975256947,0.07523615430265024,6.408322015063589
554,"frozenset({"" 'Fischerspooner'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'""})",0.11396468699839486,0.3263777421080792,0.10005350454788657,0.8779342723004695,2.68993304086816,0.06285796732529648,5.51852080503766
433,"frozenset({"" 'Madonna'"", "" 'Beyonce'""})","frozenset({"" 'Rihanna'""})",0.14018191546281433,0.25896201177100053,0.12306046013911183,0.8778625954198475,3.3899280802473037,0.0867586692969491,6.06724852862494
3030,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'""})",0.12680577849117175,0.2530765115034778,0.11128945960406635,0.8776371308016878,3.467872721920411,0.07919789554503787,6.1041678197819245
2559,"frozenset({"" 'Britney Spears'"", "" 'Mr. Mister'""})","frozenset({"" 'Lady Gaga'"", "" 'Black Eyed Peas'""})",0.13964686998394862,0.13857677902621723,0.12252541466024612,0.8773946360153257,6.331469400434918,0.10317360121677759,7.02598314606742
2946,"frozenset({"" 'Britney Spears'"", "" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'""})",0.11771000535045478,0.2530765115034778,0.1032637774210808,0.8772727272727273,3.466432827215068,0.07347413989793199,6.086043239601294
344,"frozenset({"" 'Christina Aguilera'"", "" 'Kylie Minogue'""})","frozenset({"" 'Lady Gaga'""})",0.12199036918138041,0.3263777421080792,0.10700909577314072,0.8771929824561404,2.6876617773943057,0.06719415452079078,5.485209814262787
680,"frozenset({"" 'Christina Aguilera'"", "" 'P!nk'""})","frozenset({"" 'Lady Gaga'""})",0.12199036918138041,0.3263777421080792,0.10700909577314072,0.8771929824561404,2.6876617773943057,0.06719415452079078,5.485209814262787
2753,"frozenset({"" 'Christina Aguilera'"", "" 'Katy Perry'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.16907437132156233,0.2209737827715356,0.14820759764579988,0.8765822784810126,3.9669062432954294,0.11084659424515503,6.312109862671655
115,"frozenset({"" 'Beyonce'""})","frozenset({"" 'Rihanna'""})",0.21241305510968433,0.25896201177100053,0.18619582664526485,0.8765743073047859,3.384953265191415,0.1311889145676366,6.003920027079854
2502,"frozenset({"" 'Lady Gaga'"", "" 'Miley Cyrus'""})","frozenset({"" 'Britney Spears'"", "" 'Katy Perry'""})",0.13001605136436598,0.20331728196896737,0.11396468699839486,0.8765432098765432,4.311208576998051,0.08753017682265432,6.4531300160513645
862,"frozenset({"" 'Britney Spears'"", "" 'Katy Perry'""})","frozenset({"" 'Rihanna'""})",0.20331728196896737,0.25896201177100053,0.1781701444622793,0.8763157894736843,3.3839549804262727,0.12551869209578373,5.991370968659998
607,"frozenset({"" 'Lady Gaga'"", "" 'Avril Lavigne'""})","frozenset({"" 'Britney Spears'""})",0.15997859818084537,0.27875869448903157,0.14018191546281433,0.8762541806020067,3.143414709299713,0.09558649028773653,5.828409468858906
3580,"frozenset({"" 'Madonna'"", "" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Christina Aguilera'""})","frozenset({"" 'Beyonce'""})",0.11663991439272338,0.21241305510968433,0.10219368646334938,0.8761467889908257,4.124731356735146,0.07741784589945896,6.359035332818102
512,"frozenset({"" 'P!nk'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'""})",0.12948100588550027,0.3263777421080792,0.11342964151952915,0.8760330578512396,2.6841078444655193,0.07116992317273665,5.433886213661494
3157,"frozenset({"" 'Katy Perry'"", "" 'Rihanna'"", "" 'Shakira'""})","frozenset({"" 'Christina Aguilera'""})",0.11610486891385768,0.21776350989834137,0.10165864098448368,0.8755760368663594,4.0207656336688595,0.0763752372135152,6.2868636426688855
4669,"frozenset({"" 'Black Eyed Peas'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'""})",0.12466559657570893,0.1369716425896201,0.10914927768860354,0.8755364806866954,6.392100321888414,0.09207362615121377,6.93398645781444
2959,"frozenset({"" 'Black Eyed Peas'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'""})",0.12466559657570893,0.2530765115034778,0.10914927768860354,0.8755364806866954,3.459572267237703,0.0775993434027232,6.001143890334133
4663,"frozenset({"" 'Black Eyed Peas'"", "" 'Britney Spears'"", "" 'Mr. Mister'"", "" 'Rihanna'""})","frozenset({"" 'Katy Perry'""})",0.12466559657570893,0.2530765115034778,0.10914927768860354,0.8755364806866954,3.459572267237703,0.0775993434027232,6.001143890334133
348,"frozenset({"" 'Britney Spears'"", "" 'Kylie Minogue'""})","frozenset({"" 'Rihanna'""})",0.1332263242375602,0.25896201177100053,0.11663991439272338,0.8755020080321284,3.3808125062232395,0.08213935744730919,5.952208357065184
3654,"frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'""})",0.15034777956126272,0.23327982878544676,0.13162118780096307,0.8754448398576511,3.7527669855365824,0.09654808352663961,6.155667660322549
2868,"frozenset({"" 'Katy Perry'"", "" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.15890850722311398,0.2209737827715356,0.13911182450508294,0.8754208754208754,3.961650402328368,0.10399721054941356,6.253264500455512
2379,"frozenset({"" 'Katy Perry'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'""})",0.15890850722311398,0.23327982878544676,0.13911182450508294,0.8754208754208754,3.7526642572514133,0.10204167514752399,6.154483536506009
1671,"frozenset({"" 'Madonna'"", "" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'""})",0.1369716425896201,0.21776350989834137,0.1198501872659176,0.8750000000000001,4.018120393120394,0.09002276161906078,6.257891920813274
1266,"frozenset({"" 'Katy Perry'"", "" 'Mr. Mister'""})","frozenset({"" 'Britney Spears'""})",0.1369716425896201,0.27875869448903157,0.1198501872659176,0.8750000000000001,3.1389155470249523,0.08166815099561686,5.769930444087753
4381,"frozenset({"" 'Ke$ha'"", "" 'Beyonce'""})","frozenset({"" 'Lady Gaga'"", "" 'Britney Spears'"", "" 'Katy Perry'""})",0.1198501872659176,0.18619582664526485,0.10486891385767791,0.875,4.699353448275862,0.08255330916611059,6.510433386837882
1338,"frozenset({"" 'Ke$ha'"", "" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'""})",0.1198501872659176,0.21776350989834137,0.10486891385767791,0.875,4.018120393120393,0.07876991641667819,6.257891920813269
1572,"frozenset({"" 'Madonna'"", "" 'Lady Gaga'"", "" 'Katy Perry'""})","frozenset({"" 'Rihanna'""})",0.1198501872659176,0.25896201177100053,0.10486891385767791,0.875,3.3788739669421486,0.07383226825216474,5.928303905831996
2146,"frozenset({"" 'Lady Gaga'"", "" 'Katy Perry'"", "" 'Avril Lavigne'""})","frozenset({"" 'Rihanna'""})",0.13643659711075443,0.25896201177100053,0.1193151417870519,0.8745098039215685,3.376981040350024,0.08398324612006144,5.905146468699835
