,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
9,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'""})",0.3263777421080792,0.27875869448903157,0.23327982878544676,0.7147540983606557,2.564060287593216,0.14229919548512077,2.5284896342625904
55,"frozenset({"" 'Avril Lavigne'""})","frozenset({"" 'Katy Perry'""})",0.2231139646869984,0.2530765115034778,0.15944355270197966,0.7146282973621102,2.823763821923433,0.10297864885128397,2.617370543723106
44,"frozenset({"" 'Avril Lavigne'""})","frozenset({"" 'Britney Spears'""})",0.2231139646869984,0.27875869448903157,0.15944355270197966,0.7146282973621102,2.563608997638741,0.09724859518356009,2.527374994941796
148,"frozenset({"" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'""})",0.21241305510968433,0.1926163723916533,0.1514178705189941,0.7128463476070528,3.7008606213266155,0.11050363839513838,2.8116780715834517
188,"frozenset({"" 'Beyonce'""})","frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Rihanna'""})",0.21241305510968433,0.20117710005350456,0.1514178705189941,0.7128463476070528,3.543377190631866,0.10868522807852257,2.7818657129715665
136,"frozenset({"" 'Beyonce'""})","frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'""})",0.21241305510968433,0.18726591760299627,0.15034777956126272,0.707808564231738,3.7796977329974806,0.11057005388529187,2.7815123337207797
142,"frozenset({"" 'Christina Aguilera'""})","frozenset({"" 'Katy Perry'"", "" 'Rihanna'""})",0.21776350989834137,0.19154628143392188,0.15409309791332262,0.7076167076167076,3.694233593674934,0.11238130736029629,2.7650475920705357
90,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'""})","frozenset({"" 'Beyonce'""})",0.23327982878544676,0.21241305510968433,0.164258962011771,0.7041284403669725,3.3149019018787698,0.11470728088399018,2.6619217672261835
129,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.2530765115034778,0.2209737827715356,0.1781701444622793,0.7040169133192389,3.1859748450209624,0.12224687038473177,2.6319957196361687
112,"frozenset({"" 'Christina Aguilera'""})","frozenset({"" 'Katy Perry'"", "" 'Lady Gaga'""})",0.21776350989834137,0.21187800963081863,0.15195291599785982,0.6977886977886978,3.2933512024421114,0.10581361695037818,2.6078508136606247
149,"frozenset({"" 'Christina Aguilera'""})","frozenset({"" 'Britney Spears'"", "" 'Beyonce'""})",0.21776350989834137,0.18084537185660782,0.1514178705189941,0.6953316953316953,3.8448962679731906,0.11203634759462847,2.688676884309359
81,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Lady Gaga'"", "" 'Rihanna'""})",0.2530765115034778,0.22150882825040127,0.17495987158908508,0.6913319238900634,3.1210129607500687,0.1189011900682505,2.5220981112161653
38,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Christina Aguilera'""})",0.27875869448903157,0.21776350989834137,0.1926163723916533,0.6909788867562381,3.173070121246705,0.13191290066504235,2.531336716415927
135,"frozenset({"" 'Christina Aguilera'""})","frozenset({"" 'Beyonce'"", "" 'Rihanna'""})",0.21776350989834137,0.18619582664526485,0.15034777956126272,0.6904176904176904,3.70801914767432,0.10980112282256674,2.6287166552014063
131,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Katy Perry'"", "" 'Britney Spears'""})",0.25896201177100053,0.20331728196896737,0.1781701444622793,0.6880165289256198,3.3839549804262723,0.12551869209578373,2.5536055332915217
182,"frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})","frozenset({"" 'Lady Gaga'"", "" 'Beyonce'""})",0.2209737827715356,0.18084537185660782,0.1514178705189941,0.685230024213075,3.7890382108113525,0.11145578460311448,2.6023912417170836
184,"frozenset({"" 'Lady Gaga'"", "" 'Rihanna'""})","frozenset({"" 'Britney Spears'"", "" 'Beyonce'""})",0.22150882825040127,0.18084537185660782,0.1514178705189941,0.6835748792270532,3.7798859446016637,0.11135902410452882,2.5887787484836977
166,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'""})","frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'""})",0.23327982878544676,0.18726591760299627,0.15890850722311398,0.6811926605504588,3.63756880733945,0.11522314602733744,2.549295395144559
6,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Rihanna'""})",0.3263777421080792,0.25896201177100053,0.22150882825040127,0.6786885245901639,2.6208034141715215,0.13698939155681628,2.306291698059641
34,"frozenset({"" 'Avril Lavigne'""})","frozenset({"" 'Rihanna'""})",0.2231139646869984,0.25896201177100053,0.1514178705189941,0.6786570743405276,2.6206819668232355,0.09363982936944504,2.3060659782947224
119,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'""})",0.25896201177100053,0.1926163723916533,0.17495987158908508,0.6756198347107438,3.5075929752066117,0.12507954829451035,2.489004304219362
83,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Katy Perry'"", "" 'Lady Gaga'""})",0.25896201177100053,0.21187800963081863,0.17495987158908508,0.6756198347107438,3.188720886551465,0.12009151596505285,2.4296244798642284
50,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Christina Aguilera'""})",0.2530765115034778,0.21776350989834137,0.16907437132156233,0.668076109936575,3.0678974188487924,0.11396354190373703,2.3566742663572255
100,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Katy Perry'"", "" 'Lady Gaga'""})",0.27875869448903157,0.21187800963081863,0.18619582664526485,0.6679462571976967,3.152503926016402,0.1271329892896434,2.3734772079904247
56,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Ke$ha'""})",0.2530765115034778,0.1936864633493847,0.16746923488496523,0.6617336152219873,3.416519687430647,0.11845174041505674,2.3836643927233814
200,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Rihanna'""})",0.2530765115034778,0.20117710005350456,0.16746923488496523,0.6617336152219873,3.2893088480050374,0.11655603620903818,2.361520197966827
15,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Katy Perry'""})",0.3263777421080792,0.2530765115034778,0.21187800963081863,0.6491803278688525,2.565154403354937,0.1292794692257242,2.12908097188261
180,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'""})","frozenset({"" 'Beyonce'"", "" 'Rihanna'""})",0.23327982878544676,0.18619582664526485,0.1514178705189941,0.6490825688073394,3.486021037646314,0.10798213995862199,2.319075944984735
40,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Beyonce'""})",0.27875869448903157,0.21241305510968433,0.18084537185660782,0.6487523992322457,3.054202101171454,0.1216333859218055,2.2422557283489315
103,"frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'""})","frozenset({"" 'Ke$ha'""})",0.23327982878544676,0.1936864633493847,0.1508828250401284,0.6467889908256881,3.3393608393735112,0.10569968003192523,2.282809753114729
203,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Katy Perry'"", "" 'Britney Spears'"", "" 'Lady Gaga'""})",0.25896201177100053,0.18619582664526485,0.16746923488496523,0.6466942148760331,3.4731939298945567,0.11925158903354299,2.3033989468052156
71,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'"", "" 'Lady Gaga'""})",0.25896201177100053,0.18459069020866772,0.16639914392723382,0.6425619834710744,3.4810097017606902,0.11859716743659969,2.2812607279711266
125,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Britney Spears'"", "" 'Beyonce'""})",0.25896201177100053,0.18084537185660782,0.1658640984483681,0.640495867768595,3.5416768546139172,0.11903201713290626,2.27856804610001
130,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Katy Perry'"", "" 'Rihanna'""})",0.27875869448903157,0.19154628143392188,0.1781701444622793,0.6391554702495201,3.336820038816629,0.1247749531155306,2.240448869004929
153,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'""})",0.2530765115034778,0.1926163723916533,0.15944355270197966,0.6300211416490485,3.2708597603946434,0.11069687311864523,2.182242604907131
54,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Avril Lavigne'""})",0.2530765115034778,0.2231139646869984,0.15944355270197966,0.6300211416490485,2.8237638219234333,0.10297864885128397,2.0998119697317126
77,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Lady Gaga'"", "" 'Beyonce'""})",0.25896201177100053,0.18084537185660782,0.16265382557517388,0.628099173553719,3.4731282703310673,0.11582174425971203,2.2026157778966766
52,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Beyonce'""})",0.2530765115034778,0.21241305510968433,0.15890850722311398,0.627906976744186,2.9560658426571376,0.10515175223815909,2.1166399143927235
117,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'""})",0.27875869448903157,0.18726591760299627,0.17495987158908508,0.6276391554702495,3.351593090211132,0.12275786887578327,2.182651839839376
37,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Ke$ha'""})",0.25896201177100053,0.1936864633493847,0.16051364365971107,0.6198347107438017,3.200196338066755,0.11035620745794425,2.12095517249401
64,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'""})",0.3263777421080792,0.2209737827715356,0.20117710005350456,0.6163934426229508,2.7894415115309807,0.1290561757674496,2.0307948397836038
175,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Christina Aguilera'""})",0.25896201177100053,0.17067950775815943,0.15890850722311398,0.6136363636363636,3.595255058421203,0.11470899852597691,2.146476568155352
87,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Christina Aguilera'"", "" 'Lady Gaga'""})",0.27875869448903157,0.18459069020866772,0.17067950775815943,0.6122840690978887,3.3169823917216057,0.11922324794076196,2.1031101505014065
141,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'""})",0.2530765115034778,0.18726591760299627,0.15409309791332262,0.6088794926004227,3.2514164904862572,0.10670049276285862,2.0779633566150415
201,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Katy Perry'"", "" 'Lady Gaga'"", "" 'Rihanna'""})",0.27875869448903157,0.17495987158908508,0.16746923488496523,0.6007677543186181,3.433745971931184,0.11869764949282327,2.066566860106186
111,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Christina Aguilera'"", "" 'Lady Gaga'""})",0.2530765115034778,0.18459069020866772,0.15195291599785982,0.6004228329809724,3.252725434323007,0.105237348063831,2.040680441964551
143,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Katy Perry'"", "" 'Christina Aguilera'""})",0.25896201177100053,0.16907437132156233,0.15409309791332262,0.5950413223140496,3.519405795585312,0.11030925857697368,2.051877572858999
123,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Beyonce'"", "" 'Rihanna'""})",0.27875869448903157,0.18619582664526485,0.1658640984483681,0.5950095969289827,3.195611886954795,0.11396039289342805,2.009440636577332
5,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Madonna'""})",0.27875869448903157,0.22953451043338685,0.1658640984483681,0.5950095969289827,2.5922446075996937,0.10187935797977819,1.9024290050436277
159,"frozenset({"" 'Katy Perry'""})","frozenset({"" 'Britney Spears'"", "" 'Ke$ha'""})",0.2530765115034778,0.16265382557517388,0.15034777956126272,0.5940803382663847,3.652421553354846,0.10918391680200254,2.062837190119493
93,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Lady Gaga'"", "" 'Beyonce'""})",0.27875869448903157,0.18084537185660782,0.164258962011771,0.5892514395393474,3.2583163920089953,0.11384674224863955,1.994297015246296
189,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Britney Spears'"", "" 'Lady Gaga'"", "" 'Beyonce'""})",0.25896201177100053,0.164258962011771,0.1514178705189941,0.5847107438016529,3.5596885347403555,0.10888103926500953,2.01243115615076
35,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Avril Lavigne'""})",0.25896201177100053,0.2231139646869984,0.1514178705189941,0.5847107438016529,2.6206819668232355,0.09363982936944504,1.8707106521964814
46,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Ke$ha'""})",0.27875869448903157,0.1936864633493847,0.16265382557517388,0.5834932821497121,3.012566144579591,0.10866203991170174,1.9358956340782054
137,"frozenset({"" 'Rihanna'""})","frozenset({"" 'Christina Aguilera'"", "" 'Beyonce'""})",0.25896201177100053,0.16051364365971107,0.15034777956126272,0.5805785123966942,3.617004132231405,0.10878084348245043,2.001533972752216
154,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Katy Perry'"", "" 'Christina Aguilera'""})",0.27875869448903157,0.16907437132156233,0.15944355270197966,0.5719769673704415,3.382990354478972,0.11231260168082718,1.9413105495133005
45,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Avril Lavigne'""})",0.27875869448903157,0.2231139646869984,0.15944355270197966,0.5719769673704415,2.5636089976387413,0.09724859518356009,1.8150566116505553
101,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Katy Perry'"", "" 'Britney Spears'""})",0.3263777421080792,0.20331728196896737,0.18619582664526485,0.5704918032786885,2.805918895599655,0.1198375912246816,1.8548719770951523
172,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Christina Aguilera'"", "" 'Lady Gaga'"", "" 'Rihanna'""})",0.27875869448903157,0.16639914392723382,0.15890850722311398,0.5700575815738964,3.4258444371756025,0.11252329909786582,1.938866276847818
11,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Christina Aguilera'""})",0.3263777421080792,0.21776350989834137,0.18459069020866772,0.5655737704918032,2.5971925726024083,0.11351752753451672,1.8006198451396669
12,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Beyonce'""})",0.3263777421080792,0.21241305510968433,0.18084537185660782,0.5540983606557377,2.6085890077218483,0.11151847853563006,1.7662795455260756
147,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Christina Aguilera'"", "" 'Beyonce'""})",0.27875869448903157,0.16051364365971107,0.1514178705189941,0.5431861804222649,3.38404990403071,0.10667329676473543,1.8376991245936576
186,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Lady Gaga'"", "" 'Beyonce'"", "" 'Rihanna'""})",0.27875869448903157,0.16265382557517388,0.1514178705189941,0.5431861804222649,3.3395229316092534,0.10607670244801198,1.8330141045182116
105,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Ke$ha'"", "" 'Lady Gaga'""})",0.27875869448903157,0.1658640984483681,0.1508828250401284,0.5412667946257197,3.2633149650176456,0.1046467654940611,1.8183464632150632
160,"frozenset({"" 'Britney Spears'""})","frozenset({"" 'Katy Perry'"", "" 'Ke$ha'""})",0.27875869448903157,0.16746923488496523,0.15034777956126272,0.5393474088291748,3.2205760610278835,0.10366427427765282,1.8072855359372217
82,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Katy Perry'"", "" 'Rihanna'""})",0.3263777421080792,0.19154628143392188,0.17495987158908508,0.5360655737704918,2.7986216686509753,0.11244342874548297,1.7426034216441966
88,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'"", "" 'Christina Aguilera'""})",0.3263777421080792,0.1926163723916533,0.17067950775815943,0.5229508196721311,2.714986338797814,0.10781381104392267,1.6924536523748845
202,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Katy Perry'"", "" 'Britney Spears'"", "" 'Rihanna'""})",0.3263777421080792,0.1781701444622793,0.16746923488496523,0.5131147540983607,2.8799143405700787,0.10931846542429623,1.687933373326632
23,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Blaqk Audio'""})",0.3263777421080792,0.4333868378812199,0.16693418940609953,0.5114754098360657,1.1801821493624773,0.02548637179906682,1.1598457345384428
70,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Christina Aguilera'"", "" 'Rihanna'""})",0.3263777421080792,0.18726591760299627,0.16639914392723382,0.5098360655737705,2.722524590163934,0.1052797165661703,1.6580862550574322
19,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Ke$ha'""})",0.3263777421080792,0.1936864633493847,0.1658640984483681,0.5081967213114754,2.6238112489810708,0.1026491478634967,1.6395041911895845
3,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Madonna'""})",0.3263777421080792,0.22953451043338685,0.1658640984483681,0.5081967213114754,2.2140318697695744,0.09094914319723596,1.5666131621187802
94,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'"", "" 'Beyonce'""})",0.3263777421080792,0.18084537185660782,0.164258962011771,0.5032786885245902,2.782922688912601,0.10523505787451538,1.6491231787705256
75,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Beyonce'"", "" 'Rihanna'""})",0.3263777421080792,0.18619582664526485,0.16265382557517388,0.4983606557377049,2.676540418315432,0.10188365208474501,1.622289365184276
59,"frozenset({"" 'Mr. Mister'""})","frozenset({"" 'Black Eyed Peas'""})",0.3301230604601391,0.16265382557517388,0.16265382557517388,0.49270664505672607,3.0291734197730955,0.10895804688074784,1.6506153023006955
17,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Avril Lavigne'""})",0.3263777421080792,0.2231139646869984,0.15997859818084537,0.4901639344262295,2.1969218068168415,0.08715916615352112,1.5237957605817716
173,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'"", "" 'Rihanna'"", "" 'Christina Aguilera'""})",0.3263777421080792,0.17495987158908508,0.15890850722311398,0.4868852459016394,2.7828395247405626,0.10180549937434892,1.6079056815675978
20,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Mr. Mister'""})",0.3263777421080792,0.3301230604601391,0.15516318887105404,0.4754098360655738,1.440098838908521,0.047418369780264924,1.27695291599786
21,"frozenset({"" 'Mr. Mister'""})","frozenset({"" 'Lady Gaga'""})",0.3301230604601391,0.3263777421080792,0.15516318887105404,0.4700162074554295,1.440098838908521,0.047418369780264924,1.271024260303716
113,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Katy Perry'"", "" 'Christina Aguilera'""})",0.3263777421080792,0.16907437132156233,0.15195291599785982,0.46557377049180326,2.7536625855986716,0.09677080443758532,1.5547994892449293
187,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'"", "" 'Beyonce'"", "" 'Rihanna'""})",0.3263777421080792,0.1658640984483681,0.1514178705189941,0.4639344262295082,2.7970756213643577,0.09728352057062356,1.556033333169711
107,"frozenset({"" 'Lady Gaga'""})","frozenset({"" 'Britney Spears'"", "" 'Ke$ha'""})",0.3263777421080792,0.16265382557517388,0.1508828250401284,0.4622950819672131,2.842202329594478,0.0977962367036618,1.5572596536559267
22,"frozenset({"" 'Blaqk Audio'""})","frozenset({"" 'Lady Gaga'""})",0.4333868378812199,0.3263777421080792,0.16693418940609953,0.3851851851851852,1.1801821493624773,0.02548637179906682,1.0956506604266183
